SiteName,County,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Temp,Humidity
桃園,桃園市,23,9.6,0.43,17.2,13,7,16.5,18.1,1.7,NULL,347,2021/6/1 00:00,23,98
桃園,桃園市,23,5.3,0.39,16.6,16,8,14.7,16.2,1.5,0.7,194,2021/6/1 01:00,23.1,98
桃園,桃園市,23,4.4,0.48,7.5,14,6,23.8,24.3,0.3,0.7,180,2021/6/1 02:00,23,99
桃園,桃園市,25,4.5,0.44,6,18,13,23,24,1,0.5,224,2021/6/1 03:00,22.8,98
桃園,桃園市,27,3.9,0.37,6.5,15,10,NULL,NULL,NULL,0.5,112,2021/6/1 04:00,23,98
桃園,桃園市,28,3.4,0.55,2.8,26,9,21.1,27.9,6.8,0.6,112,2021/6/1 05:00,23.5,97
桃園,桃園市,35,5.8,0.56,1,30,20,23,34.6,11.7,0.5,212,2021/6/1 06:00,24.1,94
桃園,桃園市,39,5.9,0.73,2,28,18,21.8,41.1,19.3,0.7,95,2021/6/1 07:00,25.8,88
桃園,桃園市,44,10.3,0.7,6.9,34,20,20,36,16,0.7,100,2021/6/1 08:00,28.5,75
桃園,桃園市,48,8.3,0.65,21.6,31,15,20.5,29.5,9,0.8,202,2021/6/1 09:00,28.9,70
桃園,桃園市,44,2.9,0.28,44.4,5,8,8.3,9.7,1.4,0.9,207,2021/6/1 10:00,29.4,69
桃園,桃園市,43,2.4,0.21,54.1,22,NULL,8.6,9.9,1.3,1.7,301,2021/6/1 11:00,29.9,70
桃園,桃園市,40,3.8,0.3,62.9,NULL,12,14.5,16,1.5,1.2,293,2021/6/1 12:00,29.3,71
桃園,桃園市,41,3.5,0.25,77.4,23,16,11,11.4,0.3,2,350,2021/6/1 13:00,29.6,72
桃園,桃園市,43,4.1,0.22,72.8,20,10,9.9,10.8,0.9,2.5,9,2021/6/1 14:00,29.9,70
桃園,桃園市,48,4.2,0.22,72.3,25,16,10.6,11.7,1,2.8,10,2021/6/1 15:00,31.5,63
桃園,桃園市,67,3.8,0.2,72.6,22,15,9.2,9.9,0.7,1.8,304,2021/6/1 16:00,28.2,81
桃園,桃園市,84,3.6,0.33,63.1,27,17,15.6,16,0.3,1.4,205,2021/6/1 17:00,27.4,89
桃園,桃園市,87,3.6,0.47,48.9,24,15,19.5,20.4,0.9,0.9,199,2021/6/1 18:00,25.3,99
桃園,桃園市,80,2.9,0.46,42.6,22,13,19.1,19.3,0.3,1.3,63,2021/6/1 19:00,25.5,98
桃園,桃園市,67,2.6,0.43,32.7,15,10,16.6,17.3,0.6,0.9,171,2021/6/1 20:00,25.3,96
桃園,桃園市,50,3.1,0.43,24.1,19,9,20,20.2,0.3,0.7,13,2021/6/1 21:00,24.9,96
桃園,桃園市,43,8.3,0.52,14.6,21,14,20.9,21.8,0.9,1,73,2021/6/1 22:00,24.7,96
桃園,桃園市,39,9.1,0.55,10.3,22,11,21.3,22,0.7,1.2,62,2021/6/1 23:00,24.7,96
桃園,桃園市,42,6.3,0.52,8.8,13,15,21.3,22.2,0.9,1.1,72,2021/6/2 00:00,24.6,94
桃園,桃園市,41,11.8,0.52,8.7,14,10,21.3,22.1,0.7,0.8,161,2021/6/2 01:00,24.6,96
桃園,桃園市,39,6.3,0.5,5.7,23,9,24.6,26.7,2.1,0.8,203,2021/6/2 02:00,24.4,96
桃園,桃園市,36,3.3,0.35,8.2,21,7,17.6,18.9,1.2,0.7,164,2021/6/2 03:00,24.5,94
桃園,桃園市,33,4.5,0.37,3.4,30,10,23.4,26.2,2.8,0.8,185,2021/6/2 04:00,24.2,95
桃園,桃園市,33,5.6,0.35,2,28,11,21.5,25.3,3.8,0.6,186,2021/6/2 05:00,24.5,93
桃園,桃園市,32,5.1,0.38,2.1,27,9,20.3,30,9.7,0.7,205,2021/6/2 06:00,25.9,87
桃園,桃園市,38,6.1,0.49,9,40,19,23.5,35.4,11.9,0.8,150,2021/6/2 07:00,28.8,73
桃園,桃園市,40,4.5,0.52,15.4,32,13,18.6,28,9.4,1.1,133,2021/6/2 08:00,29.8,69
桃園,桃園市,38,2.5,0.38,23.1,21,8,12.9,18.7,5.8,1,189,2021/6/2 09:00,31.2,61
桃園,桃園市,36,2.4,0.22,33.3,18,6,10,12.6,2.6,1.5,269,2021/6/2 10:00,32.5,61
桃園,桃園市,30,2.1,0.2,46.2,20,5,9.2,10.8,1.5,2.5,311,2021/6/2 11:00,32.9,58
桃園,桃園市,27,2.4,0.21,60.1,24,9,8,9.2,1.1,2.7,284,2021/6/2 12:00,33.3,54
桃園,桃園市,28,2.3,0.15,54.4,21,8,5.6,6.5,0.9,3.2,296,2021/6/2 13:00,32.6,56
桃園,桃園市,33,2.2,0.12,43.8,12,5,4.7,6,1.3,2.9,291,2021/6/2 14:00,31,66
桃園,桃園市,38,2.4,0.13,48.3,15,7,5.1,6.2,1.1,2.6,320,2021/6/2 15:00,30.9,67
桃園,桃園市,42,2.1,0.12,53.7,15,9,5.6,6.5,0.9,2.1,314,2021/6/2 16:00,28.5,84
桃園,桃園市,46,2.5,0.19,57,28,13,6.4,7.3,0.9,1.2,182,2021/6/2 17:00,29,76
桃園,桃園市,45,3.4,0.45,28.1,24,13,21.8,22.7,0.9,1.1,207,2021/6/2 18:00,26,94
桃園,桃園市,44,1.8,0.33,37.7,10,7,12.4,13.3,0.9,0.9,202,2021/6/2 19:00,26.1,89
桃園,桃園市,41,1.9,0.36,32.1,19,5,14,14.6,0.7,0.8,172,2021/6/2 20:00,26.2,94
桃園,桃園市,38,2.5,0.53,23.7,15,9,19.3,20.1,0.8,0.7,164,2021/6/2 21:00,26.4,89
桃園,桃園市,33,4.5,0.59,10.9,33,14,28.1,29.2,1.1,0.8,70,2021/6/2 22:00,26.3,91
桃園,桃園市,32,5.5,0.42,11.2,40,14,25.7,26.9,1.2,0.5,178,2021/6/2 23:00,26.1,92
桃園,桃園市,37,5.6,0.35,9.3,32,14,23.4,24.3,0.9,0.5,157,2021/6/3 00:00,25.9,93
桃園,桃園市,38,4.4,0.34,6.4,33,12,23.1,24.3,1.2,0.8,168,2021/6/3 01:00,25.9,92
桃園,桃園市,38,6.5,0.26,7.2,33,11,18.4,19.7,1.3,0.6,158,2021/6/3 02:00,25.7,92
桃園,桃園市,39,6.7,0.28,3.7,31,14,19.7,22.1,2.4,0.6,167,2021/6/3 03:00,25.6,94
桃園,桃園市,40,4.7,0.27,5.3,32,15,17.3,19.3,2,0.6,327,2021/6/3 04:00,25.7,94
桃園,桃園市,44,21.7,0.4,2.6,47,20,21,24.4,3.4,0.7,188,2021/6/3 05:00,25.9,93
桃園,桃園市,44,8.5,0.42,2,32,11,17.8,25.9,8.1,0.8,192,2021/6/3 06:00,26.6,90
桃園,桃園市,47,11.7,0.55,3.3,NULL,17,18.6,35.4,16.8,0.7,187,2021/6/3 07:00,28.6,74
桃園,桃園市,45,4,0.46,12.6,32,9,15.6,24.9,9.2,0.8,238,2021/6/3 08:00,29.9,62
桃園,桃園市,39,3.1,0.32,21,22,7,9,12.4,3.4,1.3,214,2021/6/3 09:00,30.8,59
桃園,桃園市,36,3.6,0.26,27.2,13,6,8.9,12.1,3.3,1.2,247,2021/6/3 10:00,32.9,55
桃園,桃園市,33,3.8,0.25,45.3,19,11,9.3,11.4,2.1,1.4,214,2021/6/3 11:00,33.7,54
桃園,桃園市,34,3.6,0.24,61.5,20,11,7.2,8.7,1.5,NULL,248,2021/6/3 12:00,34.9,50
桃園,桃園市,34,3.3,0.23,71.8,24,9,5.9,6.9,1,1.4,223,2021/6/3 13:00,34.2,58
桃園,桃園市,37,3.4,0.23,79.1,29,12,6.7,7.6,0.9,2.8,319,2021/6/3 14:00,34,56
桃園,桃園市,45,3.5,0.19,72.8,38,15,7.6,8.6,1.1,2.1,262,2021/6/3 15:00,33.7,56
桃園,桃園市,50,3.5,0.21,57,31,NULL,8.2,10,1.8,2.4,276,2021/6/3 16:00,32,59
桃園,桃園市,58,3.1,0.17,38.3,22,9,7.9,9.8,1.9,2.1,260,2021/6/3 17:00,30.7,65
桃園,桃園市,54,2.5,0.21,20.5,14,NULL,9.5,11.9,2.4,1.5,283,2021/6/3 18:00,29.8,71
桃園,桃園市,48,3,0.24,15.8,15,NULL,11.3,13,1.7,1.4,276,2021/6/3 19:00,29.5,72
桃園,桃園市,43,2.7,0.21,16.3,15,NULL,8.3,9.6,1.4,1.1,263,2021/6/3 20:00,29.3,75
桃園,桃園市,36,2.8,0.19,14.5,12,NULL,8.5,9.6,1.1,0.8,213,2021/6/3 21:00,29,78
桃園,桃園市,29,3.7,0.27,12.6,14,NULL,9.9,11.1,1.2,1.1,213,2021/6/3 22:00,28.7,80
桃園,桃園市,21,4.1,0.26,10.5,12,NULL,11,12.3,1.3,1.3,269,2021/6/3 23:00,28.6,80
桃園,桃園市,16,3.9,0.21,9.4,17,NULL,10.5,11.7,1.2,0.9,236,2021/6/4 00:00,28.5,82
桃園,桃園市,16,2.2,0.16,9.5,15,NULL,9.6,10.8,1.2,1,216,2021/6/4 01:00,28.4,84
桃園,桃園市,16,2.2,0.14,8.9,19,NULL,8.4,9.8,1.4,0.8,223,2021/6/4 02:00,28,85
桃園,桃園市,15,2.1,0.16,7.9,14,NULL,8.3,9.9,1.6,0.8,206,2021/6/4 03:00,28.2,83
桃園,桃園市,15,2.3,0.18,6.3,17,NULL,9.2,10.6,1.4,0.7,213,2021/6/4 04:00,27.5,86
桃園,桃園市,16,3.2,0.2,5.7,23,NULL,10.8,14.3,3.5,1,186,2021/6/4 05:00,27.9,83
桃園,桃園市,18,4.8,0.31,2,30,NULL,12.7,22.5,9.9,0.7,68,2021/6/4 06:00,29,76
桃園,桃園市,19,4.3,0.35,7.5,25,NULL,10.7,18.1,7.3,0.8,349,2021/6/4 07:00,31,66
桃園,桃園市,19,3.4,0.32,19.1,20,NULL,7.8,12.1,4.3,0.9,205,2021/6/4 08:00,31.8,60
桃園,桃園市,19,2.8,0.26,27.4,19,NULL,7,10.3,3.4,1.1,205,2021/6/4 09:00,31.7,67
桃園,桃園市,19,2.4,0.27,31.7,26,NULL,9.8,13.5,3.7,2,316,2021/6/4 10:00,30.6,74
桃園,桃園市,22,2.9,0.23,32.8,36,NULL,10.1,13.3,3.3,2.7,NULL,2021/6/4 11:00,31.2,71
桃園,桃園市,24,3.1,0.22,37.7,33,NULL,8.4,11.3,2.9,2.8,300,2021/6/4 12:00,29.5,82
桃園,桃園市,25,2,0.16,38.1,28,NULL,5.3,7.3,2,2.3,270,2021/6/4 13:00,27.5,92
桃園,桃園市,26,1.7,0.13,24.5,26,NULL,8.1,11,2.9,3.1,335,2021/6/4 14:00,25.5,97
桃園,桃園市,27,2.4,0.16,24.5,31,NULL,9.7,12.2,2.5,1.7,48,2021/6/4 15:00,24.4,99
桃園,桃園市,29,1.9,0.24,29.3,5,NULL,10,12.2,2.2,2.3,86,2021/6/4 16:00,24.3,99
桃園,桃園市,29,2.5,0.25,26.6,5,NULL,10.6,13.1,2.5,1.4,215,2021/6/4 17:00,24.6,97
桃園,桃園市,27,3.1,0.38,18,11,NULL,17.7,21.6,3.9,1.4,78,2021/6/4 18:00,24.8,95
桃園,桃園市,25,3.9,0.46,18.3,11,NULL,13.4,16,2.5,1.4,65,2021/6/4 19:00,24.8,94
桃園,桃園市,22,8.3,0.44,14.2,13,NULL,15.6,17.8,2.2,0.8,192,2021/6/4 20:00,24.7,96
桃園,桃園市,19,5,0.44,11.9,13,NULL,16.2,18.7,2.5,1,117,2021/6/4 21:00,24.9,95
桃園,桃園市,19,6.5,0.36,15.9,15,NULL,11.8,13.6,1.8,1.6,60,2021/6/4 22:00,25,96
桃園,桃園市,18,7,0.29,17.3,11,NULL,10.4,12.5,2.2,1,25,2021/6/4 23:00,24.9,98
桃園,桃園市,16,9.5,0.28,17.5,11,NULL,9.9,11.9,2,1.2,29,2021/6/5 00:00,25.1,98
桃園,桃園市,16,4.9,0.24,19,5,NULL,8.5,10.5,2,0.9,87,2021/6/5 01:00,24.9,97
桃園,桃園市,15,2.4,0.19,11.5,17,NULL,14,14.4,0.3,0.6,203,2021/6/5 02:00,25,97
桃園,桃園市,14,2.1,0.18,12,15,NULL,12.2,12.5,0.3,0.7,149,2021/6/5 03:00,25.1,95
桃園,桃園市,13,1.6,0.18,10.7,10,NULL,11,11.4,0.3,0.6,191,2021/6/5 04:00,25.3,96
桃園,桃園市,13,1.9,0.16,6.5,18,NULL,10.7,11.3,0.6,1.6,324,2021/6/5 05:00,25.4,95
桃園,桃園市,14,2.8,0.15,24.2,10,NULL,10.3,10.8,0.3,1.1,249,2021/6/5 06:00,25.8,90
桃園,桃園市,15,3,0.18,27.7,5,NULL,11.6,13,1.4,1.7,16,2021/6/5 07:00,25.7,93
桃園,桃園市,17,2.1,0.18,33.4,10,NULL,9.1,10,1,1.6,351,2021/6/5 08:00,25.9,92
桃園,桃園市,19,2.4,0.21,37.1,11,NULL,8.4,9.2,0.8,0.8,59,2021/6/5 09:00,26.3,91
桃園,桃園市,22,2.5,0.22,38.7,11,NULL,11.4,12.5,1.1,0.9,351,2021/6/5 10:00,26.5,88
桃園,桃園市,25,3.3,0.27,38.9,12,NULL,14.6,16,1.4,1.7,14,2021/6/5 11:00,26.9,85
桃園,桃園市,29,4.4,0.25,41.6,14,NULL,NULL,NULL,NULL,1.3,12,2021/6/5 12:00,26.5,90
桃園,桃園市,32,4.3,0.26,42.1,17,NULL,11.8,12.7,0.9,1.4,48,2021/6/5 13:00,26.8,88
桃園,桃園市,35,3.7,0.24,43.3,16,NULL,10.3,11.6,1.3,1.3,350,2021/6/5 14:00,26.5,90
桃園,桃園市,37,3.2,0.21,43.9,17,NULL,9.4,9.7,0.3,1.9,308,2021/6/5 15:00,25.1,98
桃園,桃園市,38,2.7,0.2,40,23,NULL,11.3,11.5,0.3,1.7,308,2021/6/5 16:00,24.4,99
桃園,桃園市,38,3,0.22,42.1,20,NULL,12,12.3,0.3,2,15,2021/6/5 17:00,24.2,99
桃園,桃園市,39,2.5,0.28,45.5,10,NULL,10.4,10.6,0.3,0.6,289,2021/6/5 18:00,22.9,96
桃園,桃園市,40,2.4,0.29,46.7,11,NULL,9.8,9.7,0,2.1,62,2021/6/5 19:00,21.8,99
桃園,桃園市,42,3,0.2,58.3,5,NULL,5.6,6,0.3,2,65,2021/6/5 20:00,21.2,97
桃園,桃園市,44,3.7,0.18,58.4,5,NULL,5.1,5.4,0.3,2.5,93,2021/6/5 21:00,21,98
桃園,桃園市,45,2.9,0.15,57,5,NULL,5.1,5.1,0.3,2.4,68,2021/6/5 22:00,21,98
桃園,桃園市,47,2.3,0.14,56.5,5,NULL,5.1,5.5,0.3,2.5,83,2021/6/5 23:00,21.2,98
桃園,桃園市,48,4.4,0.14,53.6,5,NULL,5.5,5.8,0.3,1.8,95,2021/6/6 00:00,None,None
桃園,桃園市,49,3.3,0.13,51.8,5,NULL,5.2,5.6,0.3,1.5,76,2021/6/6 01:00,21.9,96
桃園,桃園市,50,2.3,0.13,51.7,10,NULL,4.6,5.3,0.7,1.8,82,2021/6/6 02:00,22.1,96
桃園,桃園市,51,1.6,0.13,53.2,5,NULL,3.4,4.1,0.7,1.2,71,2021/6/6 03:00,22.3,96
桃園,桃園市,50,2.3,0.13,51.6,13,NULL,3.9,4.5,0.7,1.4,87,2021/6/6 04:00,22.5,95
桃園,桃園市,49,5.7,0.15,48.5,11,NULL,4.7,5.7,0.9,1.9,78,2021/6/6 05:00,22.6,95
桃園,桃園市,48,3.2,0.16,46.4,5,NULL,4.5,5.2,0.8,1.1,90,2021/6/6 06:00,23.1,93
桃園,桃園市,46,2.1,0.2,45.1,5,NULL,4.9,5.6,0.7,1.4,77,2021/6/6 07:00,23.4,94
桃園,桃園市,45,2.5,0.28,41.9,5,NULL,7.8,8.5,0.7,1.2,45,2021/6/6 08:00,23.6,95
桃園,桃園市,44,2.1,NULL,39.8,5,NULL,9,9.5,0.6,1.8,36,2021/6/6 09:00,23.9,96
桃園,桃園市,42,1.8,0.37,34.1,5,NULL,11.2,12.3,1.1,NULL,17,2021/6/6 10:00,23.8,97
桃園,桃園市,40,1.5,0.35,33.2,5,NULL,11.2,12.3,1.2,1.1,9,2021/6/6 11:00,24,96
桃園,桃園市,38,1.7,0.35,38.6,5,NULL,9.5,11.2,1.7,1.3,46,2021/6/6 12:00,24.1,92
桃園,桃園市,37,3.3,0.42,42.2,5,NULL,11,12.4,1.4,1.1,49,2021/6/6 13:00,24.1,93
桃園,桃園市,38,3.8,0.35,49.1,5,NULL,8.4,9.8,1.5,1.5,51,2021/6/6 14:00,23.5,98
桃園,桃園市,38,5.7,0.29,52.2,5,NULL,8,9,1,1.7,62,2021/6/6 15:00,23.2,98
桃園,桃園市,39,3.6,0.3,50.4,5,NULL,9.3,10.2,0.9,1.7,82,2021/6/6 16:00,23.1,98
桃園,桃園市,41,4,0.32,52.5,11,NULL,10,10.7,0.7,1.5,47,2021/6/6 17:00,23,98
桃園,桃園市,43,1.9,0.35,50.6,5,NULL,11.2,12.1,0.8,1.4,31,2021/6/6 18:00,22.9,99
桃園,桃園市,44,3.1,0.35,49.3,5,NULL,11.7,12.6,0.9,1,50,2021/6/6 19:00,22.8,99
桃園,桃園市,45,3.4,0.33,47.9,10,NULL,10,10.7,0.7,1.2,30,2021/6/6 20:00,22.8,99
桃園,桃園市,46,3,0.32,44.8,5,NULL,9.2,9.6,0.3,1.3,77,2021/6/6 21:00,22.9,99
桃園,桃園市,45,2.5,0.27,45.9,5,NULL,7.2,7.9,0.7,1.1,79,2021/6/6 22:00,22.9,98
桃園,桃園市,44,3.8,0.27,44.5,5,NULL,7.2,7.5,0.3,1.3,56,2021/6/6 23:00,22.9,99
桃園,桃園市,44,1.5,0.26,42.6,5,NULL,6.6,7.4,0.8,1.2,58,2021/6/7 00:00,23.1,96
桃園,桃園市,43,1.4,0.23,42.5,5,NULL,6.4,6.7,0.3,1.1,74,2021/6/7 01:00,23.2,97
桃園,桃園市,42,1.4,0.17,NULL,5,NULL,5.7,NULL,0.7,NULL,NULL,2021/6/7 02:00,23,98
桃園,桃園市,41,3.3,0.18,41,5,NULL,6.5,7.4,0.9,0.9,68,2021/6/7 03:00,22.9,98
桃園,桃園市,40,2.3,0.18,38.7,10,NULL,6.9,7.4,0.3,1.2,97,2021/6/7 04:00,22.9,98
桃園,桃園市,39,1.9,0.18,38.2,5,NULL,6.5,7.2,0.7,1.2,77,2021/6/7 05:00,23,98
桃園,桃園市,38,2.8,0.24,34.2,5,NULL,7.7,8.7,1,1.2,65,2021/6/7 06:00,24.3,93
桃園,桃園市,36,5.7,0.35,30.8,12,NULL,11.1,13.4,2.3,1.1,57,2021/6/7 07:00,26.3,81
桃園,桃園市,35,3.5,0.45,33.5,10,NULL,11.6,14.8,3.2,1.1,83,2021/6/7 08:00,28.7,73
桃園,桃園市,34,2.5,0.53,39.3,15,NULL,12.8,16.4,3.6,1.7,70,2021/6/7 09:00,29.4,70
桃園,桃園市,36,2.7,0.4,53.6,NULL,NULL,12.4,15.1,2.7,1.8,69,2021/6/7 10:00,30.3,64
桃園,桃園市,35,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,1.7,69,2021/6/7 11:00,31.7,62
桃園,桃園市,35,3.3,0.35,NULL,14,10,14.4,16.7,2.3,2.3,313,2021/6/7 12:00,28.9,78
桃園,桃園市,39,3,0.27,63.3,14,6,11.9,13.7,1.9,2.5,344,2021/6/7 13:00,28.2,84
桃園,桃園市,44,4,0.23,64.1,16,8,10.1,11.4,1.3,2.1,343,2021/6/7 14:00,27.6,88
桃園,桃園市,48,5.1,0.3,55.3,15,9,NULL,NULL,NULL,2.1,81,2021/6/7 15:00,25.5,98
桃園,桃園市,49,3.2,0.32,41,17,8,13.1,13.3,0.3,1,27,2021/6/7 16:00,24.7,98
桃園,桃園市,48,2.3,0.36,37.4,12,7,16,16.5,0.5,0.9,204,2021/6/7 17:00,24.5,99
桃園,桃園市,46,2.6,0.38,39.7,12,12,15.3,15.5,0.3,1.5,269,2021/6/7 18:00,24.8,99
桃園,桃園市,44,2.8,0.47,33.1,12,9,20.1,20.1,0,0.8,87,2021/6/7 19:00,24.6,99
桃園,桃園市,42,3.1,0.54,24.6,14,10,23.4,23.5,0.3,0.9,59,2021/6/7 20:00,24.7,97
桃園,桃園市,37,12,0.53,24.8,32,19,20.3,20.4,0.3,1.2,85,2021/6/7 21:00,24.7,97
桃園,桃園市,40,12.1,0.59,17.5,24,19,21.7,22,0.3,1.1,62,2021/6/7 22:00,24.6,98
桃園,桃園市,40,4.3,0.52,14.5,21,9,18.1,18.3,0.3,0.7,115,2021/6/7 23:00,24.4,99
桃園,桃園市,41,5.6,0.53,11.7,21,11,20.2,20.5,0.3,0.7,191,2021/6/8 00:00,24.2,99
桃園,桃園市,39,1.9,0.54,7.3,20,12,19.9,20.1,0.3,0.6,185,2021/6/8 01:00,24.1,99
桃園,桃園市,37,2.4,0.48,6.5,23,13,21.5,24.2,2.7,0.6,75,2021/6/8 02:00,23.8,99
桃園,桃園市,41,4.3,0.43,3.2,29,16,20.9,21.7,0.8,0.5,180,2021/6/8 03:00,23.7,99
桃園,桃園市,41,3,0.29,1.9,29,10,18.4,19.1,0.8,0.6,181,2021/6/8 04:00,23.5,98
桃園,桃園市,44,9.4,0.37,0.5,35,18,19.8,25,5.2,0.7,66,2021/6/8 05:00,24.1,98
桃園,桃園市,45,7.8,0.37,4.1,28,13,15.5,19,3.5,0.5,351,2021/6/8 06:00,25.4,89
桃園,桃園市,41,5.1,0.48,8,24,8,14.9,23.1,8.1,0.9,40,2021/6/8 07:00,26.6,82
桃園,桃園市,38,3.6,0.43,16.2,28,4,12,16.7,4.8,2.2,81,2021/6/8 08:00,29.6,65
桃園,桃園市,31,4.8,0.46,28.1,20,5,12.8,17,4.2,NULL,76,2021/6/8 09:00,31.2,57
桃園,桃園市,27,3.4,0.31,46.1,11,7,10.4,12.7,2.3,1.7,45,2021/6/8 10:00,33.2,51
桃園,桃園市,26,2.1,0.27,53.6,10,6,8.3,9.6,1.3,1.6,16,2021/6/8 11:00,31,70
桃園,桃園市,29,3.8,0.24,59.1,19,11,10.7,11.7,1.1,2.2,317,2021/6/8 12:00,33.1,60
桃園,桃園市,32,4.7,0.21,64.6,19,11,11.5,12.9,1.4,1.8,351,2021/6/8 13:00,33.2,58
桃園,桃園市,39,3.6,0.15,56.3,15,7,7.1,8.2,1.1,2.6,339,2021/6/8 14:00,32.5,52
桃園,桃園市,43,3.7,0.12,46.1,16,6,6.9,8.2,1.3,2.8,325,2021/6/8 15:00,32.4,55
桃園,桃園市,45,4,0.15,35.2,21,7,8.5,10.4,1.9,2.9,328,2021/6/8 16:00,31.5,63
桃園,桃園市,45,7,0.21,33,27,15,12.3,14.9,2.5,2.2,271,2021/6/8 17:00,29.5,73
桃園,桃園市,44,5.2,0.17,35.1,22,13,10.6,11.5,0.9,2,297,2021/6/8 18:00,28.6,78
桃園,桃園市,42,3.2,0.16,32.8,17,15,10,10,0,2,324,2021/6/8 19:00,27.9,84
桃園,桃園市,38,2.4,0.13,27.6,21,9,10.5,10.3,0,1.1,303,2021/6/8 20:00,28.2,81
桃園,桃園市,33,2,0.18,24.7,22,6,11.5,11.6,0.3,0.6,201,2021/6/8 21:00,28,76
桃園,桃園市,31,2.7,0.26,25.9,20,9,13.4,13.6,0.3,0.7,219,2021/6/8 22:00,27.6,80
桃園,桃園市,30,2.5,0.26,21.4,19,10,14.6,15.1,0.3,0.5,230,2021/6/8 23:00,26.6,88
桃園,桃園市,30,4.1,0.25,13.6,31,10,18.5,18.9,0.3,0.5,283,2021/6/9 00:00,26.3,87
桃園,桃園市,31,6,0.28,5.9,37,9,19.8,21,1.2,0.8,203,2021/6/9 01:00,26.1,88
桃園,桃園市,32,2,0.24,8.3,26,10,10,11.5,1.5,0.7,224,2021/6/9 02:00,25.9,87
桃園,桃園市,32,3,0.19,8.7,25,9,9.1,10.7,1.6,0.7,205,2021/6/9 03:00,25.4,90
桃園,桃園市,31,3,0.16,9.1,21,7,7.6,9.2,1.6,0.5,245,2021/6/9 04:00,25.2,91
桃園,桃園市,31,2.8,0.33,5,31,10,12.2,18.5,6.3,0.6,95,2021/6/9 05:00,25.8,87
桃園,桃園市,36,6.9,0.42,1.9,48,21,18.4,32.4,14.1,0.6,108,2021/6/9 06:00,26.5,84
桃園,桃園市,40,10.5,0.49,3.2,42,18,21.4,35.4,14,0.6,116,2021/6/9 07:00,28.5,76
桃園,桃園市,48,12.2,0.59,12.1,35,22,19,31.9,12.9,1.1,63,2021/6/9 08:00,30.7,62
桃園,桃園市,52,7.7,0.49,27.5,33,17,15.1,21.5,6.5,1.9,41,2021/6/9 09:00,32,57
桃園,桃園市,48,6.1,0.32,43.4,21,10,11,14.6,3.6,1.8,312,2021/6/9 10:00,31.2,63
桃園,桃園市,51,6.3,0.36,44.9,34,21,18.6,23.2,4.6,2.6,352,2021/6/9 11:00,32.6,59
桃園,桃園市,50,4.8,0.31,61.4,29,18,12.5,15,2.5,3.2,24,2021/6/9 12:00,31.4,64
桃園,桃園市,48,3.4,0.29,62.8,24,11,10.3,12.2,2,2.4,50,2021/6/9 13:00,32.9,62
桃園,桃園市,52,3.4,0.26,60.9,31,18,9.9,12.8,2.9,3.2,358,2021/6/9 14:00,31.4,65
桃園,桃園市,52,3.3,0.25,68.5,31,18,8.3,10.1,1.8,2.4,15,2021/6/9 15:00,30.9,63
桃園,桃園市,53,3.4,0.29,49.7,29,18,11.9,14,2.1,1.4,29,2021/6/9 16:00,29.5,73
桃園,桃園市,53,3.4,0.25,24.4,17,10,10.6,12.9,2.4,1,214,2021/6/9 17:00,28.5,77
桃園,桃園市,51,2.7,0.38,26.6,20,14,14.8,17,2.2,0.7,199,2021/6/9 18:00,28.3,77
桃園,桃園市,47,3.5,0.44,14.9,15,12,18.1,20.2,2.1,0.8,88,2021/6/9 19:00,28.5,73
桃園,桃園市,43,6.6,0.5,12.4,20,11,15.7,18,2.3,1.7,42,2021/6/9 20:00,27.8,75
桃園,桃園市,42,13,0.41,9.1,14,10,14.3,17.2,2.9,1.5,78,2021/6/9 21:00,27.1,81
桃園,桃園市,40,3.9,0.34,6.4,19,8,14.8,16.9,2.1,0.8,192,2021/6/9 22:00,26.8,81
桃園,桃園市,34,2.5,0.24,8.8,NULL,4,9.4,11.2,1.8,0.7,201,2021/6/9 23:00,26.4,84
桃園,桃園市,29,2.6,0.26,8.5,19,3,9.5,10.9,1.5,0.7,190,2021/6/10 00:00,25.8,87
桃園,桃園市,30,2.8,0.22,7.1,21,13,10,11.9,1.9,0.8,192,2021/6/10 01:00,25.8,85
桃園,桃園市,29,2.7,0.16,10.5,18,8,8.5,9.5,1,0.6,193,2021/6/10 02:00,25.6,86
桃園,桃園市,29,3.8,0.18,9.4,23,7,9.5,10.4,1,0.8,181,2021/6/10 03:00,25.3,84
桃園,桃園市,29,4.2,0.17,6.4,21,8,10.4,11.5,1,0.6,188,2021/6/10 04:00,25.2,83
桃園,桃園市,26,4,0.19,3.6,26,7,11.1,13.5,2.3,0.7,184,2021/6/10 05:00,25.5,83
桃園,桃園市,26,3.7,0.23,6.3,23,8,9.6,12.2,2.7,1,197,2021/6/10 06:00,26.7,77
桃園,桃園市,27,3.8,0.32,7.2,33,10,11.3,18,6.7,0.6,205,2021/6/10 07:00,28.2,75
桃園,桃園市,27,3.3,0.43,16.5,33,10,11.7,16.9,5.2,1.1,173,2021/6/10 08:00,30.1,62
桃園,桃園市,29,3.2,0.38,27.7,26,10,8.9,11.6,2.7,0.7,165,2021/6/10 09:00,31.1,62
