,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2021-02-28 23:00,桃園市,平鎮,76,2.0,0.69,2.1,28.0,25.0,28.5,35.3,6.8,0.7,108
1,2021-02-28 23:00,桃園市,大園,54,5.6,0.47,7.3,48.0,23.0,35.2,48.9,13.7,1.3,17
2,2021-02-28 23:00,桃園市,龍潭,65,1.2,0.68,2.9,28.0,23.0,19.3,33.7,14.4,0.5,166
3,2021-02-28 23:00,桃園市,觀音,39,6.9,0.34,17.6,69.0,19.0,16.9,17.7,0.8,1.8,41
4,2021-02-28 23:00,桃園市,中壢,78,3.1,1.96,1.8,40.0,22.0,33.0,99.5,66.4,0.8,217
5,2021-02-28 23:00,桃園市,桃園,51,1.3,0.65,11.0,25.0,14.0,26.4,28.3,1.8,0.6,85
6,2021-02-28 22:00,桃園市,平鎮,73,2.4,0.74,2.9,33.0,22.0,31.8,39.4,7.5,1.2,100
7,2021-02-28 22:00,桃園市,中壢,77,3.1,2.15,3.0,37.0,19.0,34.0,97.8,63.8,0.7,227
8,2021-02-28 22:00,桃園市,桃園,53,1.6,0.73,9.0,25.0,15.0,29.5,32.2,2.6,1.2,89
9,2021-02-28 22:00,桃園市,大園,42,3.0,0.42,19.7,31.0,14.0,23.7,26.8,3.0,1.0,56
10,2021-02-28 22:00,桃園市,龍潭,64,1.2,0.6,4.6,29.0,19.0,23.6,31.0,7.4,1.2,146
11,2021-02-28 22:00,桃園市,觀音,33,6.9,0.48,19.3,52.0,19.0,17.0,17.9,0.8,1.1,65
12,2021-02-28 21:00,桃園市,平鎮,72,2.3,0.96,1.6,59.0,40.0,39.7,61.9,22.1,0.9,125
13,2021-02-28 21:00,桃園市,龍潭,66,1.1,0.56,8.8,32.0,19.0,23.1,28.3,5.1,0.6,103
14,2021-02-28 21:00,桃園市,觀音,34,4.7,0.27,29.6,25.0,11.0,11.9,12.6,0.7,1.5,54
15,2021-02-28 21:00,桃園市,大園,40,2.5,0.26,36.1,21.0,10.0,12.1,13.7,1.5,0.8,154
16,2021-02-28 21:00,桃園市,桃園,53,1.9,0.73,8.8,27.0,16.0,30.2,33.1,2.8,0.9,75
17,2021-02-28 21:00,桃園市,中壢,76,3.3,2.2,2.3,43.0,28.0,36.5,109.1,72.6,0.9,214
18,2021-02-28 20:00,桃園市,觀音,35,5.7,0.23,34.6,31.0,12.0,9.0,9.6,0.6,2.4,54
19,2021-02-28 20:00,桃園市,中壢,74,2.7,1.59,1.9,58.0,48.0,41.0,90.4,49.3,0.4,22
20,2021-02-28 20:00,桃園市,大園,40,2.4,0.23,40.1,20.0,12.0,11.4,13.5,2.0,3.7,28
21,2021-02-28 20:00,桃園市,桃園,53,2.0,0.71,11.1,29.0,17.0,29.0,31.3,2.3,1.3,78
22,2021-02-28 20:00,桃園市,龍潭,66,1.3,0.65,6.8,33.0,22.0,31.4,39.2,7.7,0.6,114
23,2021-02-28 20:00,桃園市,平鎮,63,2.0,0.76,6.4,52.0,28.0,36.7,43.6,6.8,0.5,30
24,2021-02-28 19:00,桃園市,平鎮,62,2.0,0.67,17.4,38.0,17.0,28.7,33.8,5.0,0.7,66
25,2021-02-28 19:00,桃園市,中壢,64,2.4,1.59,6.3,37.0,20.0,40.3,80.3,40.0,0.5,316
