,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2020-10-31 23:00,桃園市,桃園,35,6.2,0.3,32.7,21.0,9.0,8.3,9.6,1.3,2.9,68.0
1,2020-10-31 23:00,桃園市,大園,44,0.5,0.19,48.3,26.0,8.0,6.2,7.5,1.4,5.8,64.0
2,2020-10-31 23:00,桃園市,龍潭,47,2.7,0.21,47.4,16.0,5.0,3.7,5.1,1.4,5.4,64.0
3,2020-10-31 23:00,桃園市,平鎮,43,1.8,0.28,40.8,21.0,6.0,7.4,9.0,1.7,3.8,66.0
4,2020-10-31 23:00,桃園市,中壢,40,1.5,0.46,33.5,14.0,10.0,15.6,19.7,4.1,1.1,0.0
5,2020-10-31 23:00,桃園市,觀音,41,15.0,0.19,39.9,35.0,10.0,9.9,10.7,0.7,5.8,79.0
6,2020-10-31 22:00,桃園市,中壢,43,2.0,0.62,31.8,21.0,14.0,18.5,25.6,7.1,1.0,33.0
7,2020-10-31 22:00,桃園市,觀音,43,4.8,0.24,37.4,28.0,11.0,11.5,11.8,0.3,4.4,76.0
8,2020-10-31 22:00,桃園市,大園,45,1.1,0.22,44.5,26.0,9.0,8.8,10.4,1.6,4.2,58.0
9,2020-10-31 22:00,桃園市,桃園,37,5.0,0.33,32.9,24.0,11.0,8.9,9.7,0.8,3.2,62.0
10,2020-10-31 22:00,桃園市,平鎮,44,1.6,0.29,42.1,18.0,9.0,7.6,9.5,2.0,4.0,64.0
11,2020-10-31 22:00,桃園市,龍潭,48,2.7,0.24,48.7,22.0,8.0,4.2,5.4,1.3,5.2,53.0
12,2020-10-31 21:00,桃園市,大園,47,0.5,0.24,46.3,24.0,9.0,7.6,8.9,1.3,5.9,66.0
13,2020-10-31 21:00,桃園市,觀音,44,5.0,0.28,36.0,32.0,12.0,14.8,15.5,0.6,5.6,80.0
14,2020-10-31 21:00,桃園市,桃園,38,2.3,0.32,35.3,23.0,12.0,9.0,10.2,1.2,3.4,64.0
15,2020-10-31 21:00,桃園市,平鎮,45,1.5,0.29,45.3,18.0,13.0,7.9,9.3,1.4,4.4,57.0
16,2020-10-31 21:00,桃園市,龍潭,49,2.8,0.26,51.2,22.0,9.0,4.2,5.7,1.5,5.5,61.0
17,2020-10-31 21:00,桃園市,中壢,43,1.6,0.55,36.6,32.0,11.0,17.1,23.1,5.9,0.9,15.0
18,2020-10-31 20:00,桃園市,中壢,45,2.2,0.65,36.9,23.0,13.0,22.4,31.4,9.0,1.4,19.0
19,2020-10-31 20:00,桃園市,大園,47,0.5,0.25,47.9,24.0,14.0,8.6,9.9,1.3,5.9,64.0
20,2020-10-31 20:00,桃園市,龍潭,49,2.6,0.25,53.8,20.0,9.0,3.9,5.5,1.5,6.3,63.0
21,2020-10-31 20:00,桃園市,觀音,46,9.8,0.28,35.8,29.0,12.0,15.7,16.0,0.3,6.1,76.0
22,2020-10-31 20:00,桃園市,平鎮,46,1.8,0.33,47.3,24.0,12.0,9.4,11.4,2.1,4.5,64.0
23,2020-10-31 20:00,桃園市,桃園,39,1.2,0.36,37.7,28.0,12.0,9.6,11.2,1.6,3.7,68.0
24,2020-10-31 19:00,桃園市,大園,48,1.0,0.27,47.8,29.0,12.0,12.2,14.2,2.0,5.8,64.0
25,2020-10-31 19:00,桃園市,中壢,50,2.3,0.65,34.5,40.0,14.0,23.8,35.6,11.7,1.5,19.0
26,2020-10-31 19:00,桃園市,平鎮,46,2.1,0.41,46.7,25.0,11.0,11.7,13.7,2.0,4.3,63.0
27,2020-10-31 19:00,桃園市,觀音,48,10.0,0.18,46.3,29.0,10.0,8.5,9.1,0.6,5.1,70.0
28,2020-10-31 19:00,桃園市,龍潭,48,2.8,0.32,49.1,23.0,10.0,7.8,9.3,1.5,6.2,63.0
29,2020-10-31 19:00,桃園市,桃園,40,3.3,0.42,38.3,29.0,11.0,10.9,12.3,1.4,3.6,71.0
30,2020-10-31 18:00,桃園市,觀音,48,5.7,0.2,52.1,37.0,19.0,5.9,6.7,0.7,6.6,67.0
31,2020-10-31 18:00,桃園市,龍潭,48,2.5,0.29,50.0,27.0,9.0,7.4,9.0,1.6,6.3,47.0
32,2020-10-31 18:00,桃園市,桃園,40,1.0,0.41,39.0,32.0,11.0,12.5,13.3,0.8,3.1,55.0
33,2020-10-31 18:00,桃園市,大園,48,1.0,0.28,50.1,36.0,12.0,14.1,16.7,2.6,5.1,54.0
34,2020-10-31 18:00,桃園市,平鎮,46,1.9,0.45,45.6,35.0,18.0,14.1,16.6,2.5,4.5,59.0
35,2020-10-31 18:00,桃園市,中壢,52,1.9,0.65,36.8,32.0,11.0,23.4,29.4,6.0,1.0,24.0
36,2020-10-31 17:00,桃園市,中壢,55,2.3,0.62,37.0,41.0,9.0,24.8,33.0,8.1,1.3,18.0
37,2020-10-31 17:00,桃園市,觀音,47,4.7,0.2,52.7,39.0,14.0,6.4,7.2,0.8,7.4,62.0
38,2020-10-31 17:00,桃園市,龍潭,48,2.4,0.26,53.9,23.0,7.0,4.5,6.4,1.9,6.3,53.0
39,2020-10-31 17:00,桃園市,平鎮,46,2.0,0.39,48.4,33.0,10.0,12.0,14.4,2.4,3.5,58.0
40,2020-10-31 17:00,桃園市,桃園,40,1.1,0.39,40.5,32.0,10.0,13.2,14.6,1.4,3.3,55.0
41,2020-10-31 17:00,桃園市,大園,48,1.2,0.23,50.0,39.0,11.0,15.0,18.4,3.4,6.5,42.0
42,2020-10-31 16:00,桃園市,觀音,46,3.5,0.19,54.1,46.0,10.0,5.6,6.5,0.9,7.9,61.0
43,2020-10-31 16:00,桃園市,大園,48,1.3,0.22,51.4,42.0,11.0,14.8,19.5,4.7,7.8,36.0
44,2020-10-31 16:00,桃園市,中壢,57,2.4,0.65,31.5,65.0,19.0,31.9,57.5,25.6,1.7,17.0
45,2020-10-31 16:00,桃園市,平鎮,45,1.8,0.32,52.9,25.0,10.0,9.3,11.6,2.4,5.2,62.0
46,2020-10-31 16:00,桃園市,龍潭,47,2.6,0.25,54.1,22.0,12.0,3.7,5.8,2.1,6.3,52.0
47,2020-10-31 16:00,桃園市,桃園,40,1.1,0.34,46.0,22.0,9.0,9.3,11.2,1.9,3.4,72.0
48,2020-10-31 15:00,桃園市,平鎮,44,1.8,0.29,52.6,22.0,7.0,7.1,9.6,2.5,4.4,72.0
49,2020-10-31 15:00,桃園市,大園,47,1.3,0.22,57.5,35.0,13.0,9.6,13.1,3.5,7.2,57.0
50,2020-10-31 15:00,桃園市,桃園,38,1.0,0.3,46.5,22.0,10.0,7.3,9.4,2.1,3.3,44.0
51,2020-10-31 15:00,桃園市,龍潭,46,2.7,0.24,54.2,26.0,13.0,3.8,6.0,2.2,7.2,56.0
52,2020-10-31 15:00,桃園市,觀音,44,2.3,0.19,56.2,40.0,16.0,5.0,5.7,0.8,8.0,53.0
53,2020-10-31 15:00,桃園市,中壢,60,2.2,0.53,33.0,65.0,11.0,30.2,52.8,22.6,1.3,329.0
54,2020-10-31 14:00,桃園市,桃園,36,0.5,0.31,46.2,26.0,11.0,8.0,10.3,2.4,3.7,62.0
55,2020-10-31 14:00,桃園市,平鎮,43,1.7,0.3,53.4,27.0,9.0,8.1,11.0,3.0,3.9,71.0
56,2020-10-31 14:00,桃園市,龍潭,46,2.5,0.24,54.1,26.0,13.0,3.0,5.1,2.1,7.2,56.0
57,2020-10-31 14:00,桃園市,觀音,42,1.9,0.18,53.5,40.0,17.0,4.6,5.9,1.3,8.6,54.0
58,2020-10-31 14:00,桃園市,大園,45,0.5,0.2,56.0,37.0,8.0,5.8,8.3,2.5,6.9,58.0
59,2020-10-31 14:00,桃園市,中壢,59,2.1,0.46,38.2,60.0,9.0,24.0,39.5,15.5,1.7,12.0
60,2020-10-31 13:00,桃園市,龍潭,45,2.7,0.25,52.7,28.0,7.0,3.1,5.5,2.4,6.6,54.0
61,2020-10-31 13:00,桃園市,桃園,35,1.1,0.33,44.9,29.0,7.0,8.1,10.1,1.9,3.9,73.0
62,2020-10-31 13:00,桃園市,中壢,63,2.2,0.58,33.5,74.0,9.0,29.2,49.8,20.6,1.9,347.0
63,2020-10-31 13:00,桃園市,觀音,40,2.1,0.17,50.5,40.0,9.0,4.9,6.4,1.5,8.1,55.0
64,2020-10-31 13:00,桃園市,大園,44,2.0,0.2,49.0,37.0,12.0,11.6,17.2,5.5,7.8,61.0
65,2020-10-31 13:00,桃園市,平鎮,41,1.9,0.35,51.6,30.0,10.0,8.7,12.3,3.6,4.7,63.0
66,2020-10-31 12:00,桃園市,桃園,33,1.1,0.35,42.6,29.0,6.0,9.3,12.4,3.0,4.2,60.0
67,2020-10-31 12:00,桃園市,大園,44,1.5,0.19,53.3,33.0,10.0,5.7,9.1,3.4,7.0,59.0
68,2020-10-31 12:00,桃園市,龍潭,45,2.7,0.26,50.4,32.0,15.0,3.4,6.1,2.6,7.6,48.0
69,2020-10-31 12:00,桃園市,觀音,39,2.3,0.17,49.1,50.0,9.0,5.0,6.3,1.3,7.5,64.0
70,2020-10-31 12:00,桃園市,中壢,61,2.6,0.8,23.7,109.0,23.0,37.3,89.8,52.5,2.1,356.0
71,2020-10-31 12:00,桃園市,平鎮,40,1.8,0.32,48.9,27.0,9.0,8.3,11.5,3.3,4.5,48.0
72,2020-10-31 11:00,桃園市,龍潭,44,2.5,0.27,48.9,25.0,5.0,4.2,7.1,3.0,7.7,57.0
73,2020-10-31 11:00,桃園市,大園,44,1.7,0.2,51.3,35.0,12.0,6.4,10.2,3.8,6.3,52.0
74,2020-10-31 11:00,桃園市,觀音,38,3.4,0.19,47.1,39.0,11.0,5.3,6.9,1.5,7.9,52.0
75,2020-10-31 11:00,桃園市,桃園,33,1.0,0.33,41.1,33.0,6.0,8.5,11.2,2.8,4.6,65.0
76,2020-10-31 11:00,桃園市,平鎮,39,1.8,0.34,46.3,34.0,7.0,8.5,11.4,2.9,5.0,69.0
77,2020-10-31 11:00,桃園市,中壢,52,2.4,0.62,28.0,74.0,16.0,30.5,64.3,33.8,1.9,357.0
78,2020-10-31 10:00,桃園市,大園,43,2.5,0.21,46.8,31.0,11.0,9.9,14.1,4.2,6.4,66.0
79,2020-10-31 10:00,桃園市,桃園,36,2.5,0.35,38.4,31.0,10.0,8.3,11.4,3.1,4.5,64.0
80,2020-10-31 10:00,桃園市,中壢,45,2.2,0.67,27.1,106.0,18.0,30.7,62.3,31.6,1.7,344.0
81,2020-10-31 10:00,桃園市,觀音,37,4.3,0.21,47.1,40.0,10.0,4.9,5.9,1.0,8.0,72.0
82,2020-10-31 10:00,桃園市,龍潭,44,2.5,0.25,48.6,34.0,9.0,3.7,6.2,2.5,7.6,58.0
83,2020-10-31 10:00,桃園市,平鎮,39,1.9,0.31,45.8,30.0,6.0,7.3,10.2,2.9,5.1,73.0
84,2020-10-31 09:00,桃園市,平鎮,38,2.6,0.35,43.3,31.0,7.0,9.0,12.6,3.6,5.2,56.0
85,2020-10-31 09:00,桃園市,觀音,37,4.7,0.25,42.3,41.0,14.0,8.9,11.5,2.6,6.7,67.0
86,2020-10-31 09:00,桃園市,龍潭,45,2.4,0.27,46.9,27.0,10.0,3.3,5.7,2.4,7.6,54.0
87,2020-10-31 09:00,桃園市,桃園,37,2.0,0.35,37.7,45.0,9.0,8.2,10.6,2.4,3.6,73.0
88,2020-10-31 09:00,桃園市,大園,44,1.8,0.22,48.2,27.0,8.0,6.2,9.1,2.9,6.3,69.0
89,2020-10-31 09:00,桃園市,中壢,38,2.8,0.56,25.3,71.0,11.0,29.8,71.2,41.4,1.8,16.0
90,2020-10-31 08:00,桃園市,中壢,38,2.7,0.6,28.2,35.0,8.0,23.3,37.3,13.9,1.5,352.0
91,2020-10-31 08:00,桃園市,桃園,38,3.3,0.45,32.0,32.0,11.0,12.7,15.7,3.0,3.6,64.0
92,2020-10-31 08:00,桃園市,龍潭,46,2.4,0.25,47.6,31.0,10.0,3.2,5.2,1.9,7.4,63.0
93,2020-10-31 08:00,桃園市,大園,44,1.8,0.26,44.7,27.0,11.0,8.2,10.8,2.6,6.4,69.0
94,2020-10-31 08:00,桃園市,觀音,36,5.0,0.3,36.8,32.0,15.0,13.2,16.2,3.0,4.8,78.0
95,2020-10-31 08:00,桃園市,平鎮,38,3.1,0.42,39.0,28.0,10.0,11.0,13.8,2.8,4.2,69.0
96,2020-10-31 07:00,桃園市,桃園,37,2.1,0.35,31.5,26.0,15.0,11.7,13.3,1.6,3.0,61.0
97,2020-10-31 07:00,桃園市,觀音,36,3.7,0.25,34.3,27.0,7.0,14.5,15.8,1.3,6.3,77.0
98,2020-10-31 07:00,桃園市,平鎮,40,3.1,0.33,39.1,25.0,11.0,8.9,10.7,1.8,4.0,61.0
99,2020-10-31 07:00,桃園市,大園,44,1.7,0.21,45.4,23.0,11.0,6.3,8.0,1.7,5.7,71.0
100,2020-10-31 07:00,桃園市,龍潭,46,2.0,0.22,47.9,25.0,11.0,2.0,3.6,1.6,7.0,55.0
101,2020-10-31 07:00,桃園市,中壢,42,2.7,0.42,31.1,28.0,9.0,17.8,23.1,5.3,1.0,10.0
102,2020-10-31 06:00,桃園市,中壢,45,3.1,0.36,34.1,31.0,13.0,12.8,16.2,3.4,0.6,352.0
103,2020-10-31 06:00,桃園市,大園,44,1.7,0.23,44.0,22.0,10.0,6.4,7.9,1.5,5.4,65.0
104,2020-10-31 06:00,桃園市,桃園,37,3.2,0.27,33.9,25.0,12.0,8.1,8.6,0.5,2.4,57.0
105,2020-10-31 06:00,桃園市,龍潭,47,2.1,0.19,49.2,27.0,10.0,0.7,2.0,1.4,7.2,63.0
106,2020-10-31 06:00,桃園市,觀音,38,2.3,0.2,39.9,23.0,8.0,8.1,8.5,0.3,5.0,80.0
107,2020-10-31 06:00,桃園市,平鎮,42,4.0,0.27,40.1,30.0,12.0,6.9,8.7,1.7,3.4,69.0
108,2020-10-31 05:00,桃園市,中壢,47,3.9,0.27,38.2,27.0,10.0,7.5,8.4,1.0,0.7,8.0
109,2020-10-31 05:00,桃園市,桃園,37,2.2,0.24,34.4,23.0,8.0,7.1,7.8,0.7,2.3,55.0
110,2020-10-31 05:00,桃園市,大園,45,0.5,0.19,45.7,23.0,10.0,3.7,5.1,1.4,5.2,67.0
111,2020-10-31 05:00,桃園市,平鎮,43,3.6,0.22,41.8,25.0,11.0,4.8,6.3,1.5,3.3,64.0
112,2020-10-31 05:00,桃園市,龍潭,48,1.8,0.17,48.5,19.0,8.0,1.0,2.3,1.3,6.4,52.0
113,2020-10-31 05:00,桃園市,觀音,41,3.2,0.19,38.7,30.0,10.0,9.4,9.8,0.3,5.9,81.0
114,2020-10-31 04:00,桃園市,中壢,49,3.9,0.28,38.2,25.0,12.0,8.6,9.3,0.7,0.7,346.0
115,2020-10-31 04:00,桃園市,桃園,37,1.2,0.24,35.4,29.0,7.0,7.3,8.1,0.8,2.4,53.0
116,2020-10-31 04:00,桃園市,平鎮,44,2.9,0.23,41.5,25.0,12.0,5.9,7.4,1.5,4.3,80.0
117,2020-10-31 04:00,桃園市,大園,45,1.1,0.18,47.8,26.0,12.0,3.1,4.4,1.3,4.6,69.0
118,2020-10-31 04:00,桃園市,龍潭,49,2.1,0.18,48.1,26.0,10.0,1.2,2.4,1.2,5.5,54.0
119,2020-10-31 04:00,桃園市,觀音,41,6.4,0.22,37.5,34.0,10.0,11.9,12.6,0.7,5.8,78.0
120,2020-10-31 03:00,桃園市,龍潭,49,2.1,0.18,49.8,25.0,8.0,0.8,2.1,1.3,5.7,47.0
121,2020-10-31 03:00,桃園市,大園,46,1.1,0.19,48.3,26.0,12.0,3.6,4.7,1.1,5.2,59.0
122,2020-10-31 03:00,桃園市,中壢,52,3.2,0.38,36.7,26.0,15.0,12.3,15.0,2.7,0.9,15.0
123,2020-10-31 03:00,桃園市,觀音,46,3.7,0.2,40.0,27.0,13.0,9.4,10.0,0.6,4.6,80.0
124,2020-10-31 03:00,桃園市,平鎮,44,5.1,0.23,42.2,29.0,12.0,6.4,7.8,1.4,3.2,61.0
125,2020-10-31 03:00,桃園市,桃園,39,4.7,0.26,35.4,29.0,15.0,7.9,9.0,1.1,1.9,57.0
126,2020-10-31 02:00,桃園市,龍潭,50,2.0,0.17,52.4,23.0,8.0,0.3,1.7,1.5,5.2,58.0
127,2020-10-31 02:00,桃園市,桃園,39,1.9,0.28,35.2,29.0,11.0,9.1,9.9,0.8,2.3,63.0
128,2020-10-31 02:00,桃園市,大園,47,1.2,0.18,49.5,23.0,8.0,4.7,6.0,1.3,5.2,69.0
129,2020-10-31 02:00,桃園市,平鎮,45,5.2,0.26,42.4,27.0,12.0,7.2,8.9,1.8,3.9,76.0
130,2020-10-31 02:00,桃園市,中壢,54,3.2,0.45,39.0,25.0,16.0,10.8,12.5,1.7,0.7,307.0
131,2020-10-31 02:00,桃園市,觀音,46,3.9,0.21,41.4,32.0,12.0,10.4,10.5,0.3,5.7,78.0
132,2020-10-31 01:00,桃園市,平鎮,46,2.5,0.28,44.2,26.0,12.0,6.3,6.6,0.3,3.4,68.0
133,2020-10-31 01:00,桃園市,桃園,42,4.2,0.25,36.4,23.0,7.0,9.6,10.6,1.1,2.3,63.0
134,2020-10-31 01:00,桃園市,大園,47,1.7,0.21,50.1,31.0,10.0,6.1,7.9,1.8,5.2,65.0
135,2020-10-31 01:00,桃園市,龍潭,50,2.2,0.19,53.4,25.0,11.0,0.7,1.2,0.5,5.4,55.0
136,2020-10-31 01:00,桃園市,中壢,56,2.0,0.46,41.7,24.0,11.0,10.6,14.3,3.7,0.8,354.0
137,2020-10-31 01:00,桃園市,觀音,48,3.3,0.24,42.2,34.0,7.0,10.6,10.9,0.3,5.8,80.0
138,2020-10-31 00:00,桃園市,觀音,53,4.1,0.24,41.7,33.0,17.0,12.8,13.1,0.3,6.3,79.0
139,2020-10-31 00:00,桃園市,桃園,47,5.0,0.3,35.4,34.0,9.0,11.8,12.6,0.8,2.5,57.0
140,2020-10-31 00:00,桃園市,大園,49,1.7,0.22,49.0,22.0,11.0,9.0,10.7,1.6,4.5,71.0
141,2020-10-31 00:00,桃園市,中壢,58,2.6,0.57,39.1,32.0,17.0,13.6,18.9,5.3,0.8,347.0
142,2020-10-31 00:00,桃園市,龍潭,50,2.0,0.19,54.1,23.0,9.0,1.1,1.9,0.8,6.8,59.0
143,2020-10-31 00:00,桃園市,平鎮,48,2.5,0.3,44.1,28.0,12.0,7.9,7.7,0.0,4.1,67.0
144,2020-10-30 23:00,桃園市,桃園,49,5.4,0.34,36.4,30.0,15.0,11.8,13.3,1.5,2.5,59.0
145,2020-10-30 23:00,桃園市,龍潭,50,2.3,0.22,53.2,26.0,10.0,2.0,2.6,0.6,7.2,64.0
146,2020-10-30 23:00,桃園市,觀音,53,3.6,0.23,39.4,36.0,13.0,14.9,15.3,0.3,6.3,75.0
147,2020-10-30 23:00,桃園市,大園,51,2.1,0.23,48.8,26.0,13.0,10.7,12.8,2.1,5.6,65.0
148,2020-10-30 23:00,桃園市,中壢,60,2.3,0.8,33.9,29.0,18.0,20.3,31.7,11.3,0.6,327.0
149,2020-10-30 23:00,桃園市,平鎮,52,2.5,0.32,45.4,34.0,14.0,7.7,7.8,0.3,4.0,66.0
150,2020-10-30 22:00,桃園市,大園,54,2.2,0.23,50.9,28.0,17.0,9.7,11.3,1.5,5.5,64.0
151,2020-10-30 22:00,桃園市,龍潭,52,2.4,0.26,55.9,29.0,14.0,2.1,3.0,0.9,6.7,65.0
152,2020-10-30 22:00,桃園市,平鎮,54,2.6,0.4,43.2,33.0,11.0,11.0,11.6,0.5,4.6,81.0
153,2020-10-30 22:00,桃園市,中壢,59,2.5,1.09,30.7,36.0,21.0,26.1,42.0,16.0,0.6,326.0
154,2020-10-30 22:00,桃園市,桃園,49,5.8,0.4,36.4,36.0,16.0,13.4,14.5,1.1,2.3,67.0
155,2020-10-30 22:00,桃園市,觀音,55,4.1,0.24,42.4,35.0,14.0,13.4,13.7,0.3,6.7,78.0
156,2020-10-30 21:00,桃園市,中壢,57,2.6,1.02,30.0,35.0,14.0,27.2,45.1,17.8,1.0,353.0
157,2020-10-30 21:00,桃園市,桃園,49,3.2,0.4,37.2,35.0,16.0,14.3,15.9,1.6,3.0,67.0
