,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2019-08-31 23:00,桃園市,桃園,33.0,3.9,0.19,9.6,4.0,ND,4.7,5.5,0.9,2.3,86.0
1,2019-08-31 23:00,桃園市,觀音,26.0,3.6,0.17,8.1,9.0,5,6.9,7.9,1.0,3.7,108.0
2,2019-08-31 23:00,桃園市,中壢,19.0,2.0,1.26,2.1,9.0,8,14.0,53.0,39.0,1.5,300.0
3,2019-08-31 23:00,桃園市,平鎮,24.0,1.4,0.19,7.3,12.0,5,7.9,9.9,2.0,2.5,97.0
4,2019-08-31 23:00,桃園市,桃園(觀音工業區),24.0,0.3,0.07,8.1,8.0,4,5.5,6.7,1.3,1.2,102.0
5,2019-08-31 23:00,桃園市,大園,16.0,4.1,0.15,11.0,11.0,ND,5.5,5.1,-0.4,4.3,115.0
6,2019-08-31 23:00,桃園市,龍潭,26.0,1.1,0.29,3.9,11.0,7,12.0,17.0,5.3,1.0,122.0
7,2019-08-31 22:00,桃園市,平鎮,25.0,1.6,0.22,7.1,10.0,13,8.6,11.0,2.5,2.8,92.0
8,2019-08-31 22:00,桃園市,大園,19.0,3.1,0.15,9.3,6.0,3,7.2,6.9,-0.3,4.3,121.0
9,2019-08-31 22:00,桃園市,龍潭,29.0,1.0,0.33,4.1,9.0,ND,12.0,20.0,7.9,0.5,179.0
10,2019-08-31 22:00,桃園市,中壢,21.0,2.5,1.55,1.9,11.0,2,15.0,68.0,53.0,0.9,295.0
11,2019-08-31 22:00,桃園市,觀音,28.0,4.4,0.17,7.5,14.0,7,7.6,9.2,1.6,3.1,103.0
12,2019-08-31 22:00,桃園市,桃園,41.0,3.8,0.18,9.9,3.0,11,3.9,5.3,1.4,2.5,91.0
13,2019-08-31 22:00,桃園市,桃園(觀音工業區),29.0,1.0,0.07,8.1,9.0,4,5.3,6.6,1.3,0.8,80.0
14,2019-08-31 21:00,桃園市,大園,24.0,2.1,0.16,10.0,7.0,3,6.6,6.9,0.2,4.9,114.0
15,2019-08-31 21:00,桃園市,龍潭,34.0,1.0,0.33,5.6,9.0,8,11.0,18.0,6.7,0.8,41.0
16,2019-08-31 21:00,桃園市,觀音,28.0,4.2,0.17,9.6,13.0,10,6.2,7.8,1.6,3.5,93.0
17,2019-08-31 21:00,桃園市,中壢,29.0,2.0,1.34,2.5,8.0,ND,15.0,57.0,42.0,1.3,241.0
