,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2019-10-31 23:00,桃園市,中壢,48.0,2.0,0.57,38.0,34.0,17,17.0,23.0,6.2,1.4,18.0
1,2019-10-31 23:00,桃園市,觀音,61.0,6.0,0.2,49.0,44.0,16,9.1,9.2,0.0,7.3,60.0
2,2019-10-31 23:00,桃園市,大園,66.0,4.7,0.24,45.0,40.0,17,17.0,19.0,2.0,5.7,45.0
3,2019-10-31 23:00,桃園市,桃園(觀音工業區),64.0,0.0,0.09,45.0,55.0,18,1.8,1.9,0.1,5.7,59.0
4,2019-10-31 23:00,桃園市,平鎮,50.0,2.5,0.3,47.0,37.0,12,7.9,8.7,0.9,3.9,70.0
5,2019-10-31 23:00,桃園市,龍潭,54.0,2.1,0.28,45.0,34.0,18,7.5,8.0,0.5,5.8,55.0
6,2019-10-31 23:00,桃園市,桃園,48.0,3.5,0.31,39.0,32.0,13,7.9,8.9,1.0,4.0,71.0
7,2019-10-31 22:00,桃園市,桃園,52.0,2.9,0.37,38.0,34.0,11,9.6,11.0,1.4,3.5,63.0
8,2019-10-31 22:00,桃園市,大園,70.0,4.4,0.23,49.0,42.0,18,12.0,13.0,0.7,7.2,39.0
9,2019-10-31 22:00,桃園市,平鎮,54.0,2.2,0.37,46.0,36.0,18,10.0,12.0,1.2,4.2,59.0
10,2019-10-31 22:00,桃園市,龍潭,53.0,2.5,0.32,44.0,36.0,20,9.7,10.0,0.7,5.6,55.0
11,2019-10-31 22:00,桃園市,桃園(觀音工業區),67.0,0.0,0.1,44.0,63.0,16,2.6,2.7,0.2,6.3,60.0
12,2019-10-31 22:00,桃園市,觀音,63.0,5.6,0.19,50.0,46.0,18,8.3,8.8,0.5,8.2,57.0
13,2019-10-31 22:00,桃園市,中壢,48.0,1.9,0.7,35.0,34.0,16,20.0,28.0,8.0,1.9,12.0
14,2019-10-31 21:00,桃園市,龍潭,52.0,2.7,0.34,43.0,29.0,16,11.0,11.0,0.9,5.9,61.0
15,2019-10-31 21:00,桃園市,觀音,65.0,5.2,0.2,50.0,44.0,17,8.8,8.9,0.1,7.0,69.0
16,2019-10-31 21:00,桃園市,大園,72.0,5.2,0.23,49.0,44.0,22,12.0,13.0,1.5,6.9,54.0
17,2019-10-31 21:00,桃園市,桃園(觀音工業區),70.0,0.0,0.1,44.0,63.0,23,2.6,2.6,0.0,6.2,61.0
18,2019-10-31 21:00,桃園市,平鎮,54.0,2.0,0.44,44.0,38.0,16,12.0,13.0,1.6,3.9,62.0
19,2019-10-31 21:00,桃園市,中壢,47.0,1.6,0.85,30.0,32.0,14,25.0,38.0,13.0,1.1,316.0
20,2019-10-31 21:00,桃園市,桃園,55.0,3.1,0.4,37.0,36.0,16,11.0,12.0,1.4,3.5,66.0
21,2019-10-31 20:00,桃園市,龍潭,52.0,3.1,0.37,41.0,33.0,17,13.0,14.0,0.8,5.5,53.0
22,2019-10-31 20:00,桃園市,大園,73.0,5.8,0.23,49.0,51.0,21,12.0,13.0,1.1,7.0,39.0
23,2019-10-31 20:00,桃園市,平鎮,53.0,2.1,0.5,41.0,39.0,17,14.0,16.0,1.9,4.3,62.0
24,2019-10-31 20:00,桃園市,觀音,68.0,6.3,0.21,48.0,43.0,21,10.0,11.0,0.4,7.2,61.0
25,2019-10-31 20:00,桃園市,桃園,53.0,2.8,0.48,33.0,41.0,20,13.0,15.0,1.5,2.4,62.0
26,2019-10-31 20:00,桃園市,中壢,46.0,1.5,0.81,29.0,42.0,15,25.0,36.0,11.0,1.7,34.0
27,2019-10-31 20:00,桃園市,桃園(觀音工業區),69.0,0.0,0.11,44.0,62.0,21,3.2,3.2,0.1,6.7,57.0
28,2019-10-31 19:00,桃園市,觀音,69.0,7.6,0.21,49.0,52.0,21,10.0,11.0,0.7,7.5,58.0
29,2019-10-31 19:00,桃園市,桃園(觀音工業區),70.0,0.0,0.11,43.0,66.0,23,4.4,4.7,0.3,5.9,59.0
30,2019-10-31 19:00,桃園市,龍潭,50.0,2.7,0.39,41.0,32.0,20,13.0,14.0,0.8,5.7,53.0
31,2019-10-31 19:00,桃園市,中壢,46.0,1.5,1.04,28.0,39.0,18,28.0,41.0,13.0,1.5,5.1
