,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2018-12-31 23:00,桃園市,平鎮,26.0,2.1,0.32,33.0,11.0,5,8.4,10.0,2.0,3.7,70.0
1,2018-12-31 23:00,桃園市,觀音,39.0,3.0,0.17,34.0,20.0,9,4.6,4.6,0.1,7.5,73.0
2,2018-12-31 23:00,桃園市,龍潭,31.0,2.1,0.22,34.0,6.0,4,6.5,7.7,1.2,6.1,48.0
3,2018-12-31 23:00,桃園市,大園,34.0,2.4,0.21,36.0,5.0,4,8.9,10.0,1.1,5.2,51.0
4,2018-12-31 23:00,桃園市,中壢,20.0,3.3,0.69,22.0,13.0,8,18.0,31.0,14.0,1.4,303.0
5,2018-12-31 23:00,桃園市,桃園,22.0,4.7,0.32,27.0,4.0,5,9.5,11.0,1.4,2.8,63.0
6,2018-12-31 22:00,桃園市,大園,34.0,1.7,0.21,37.0,16.0,ND,7.8,9.0,1.2,5.1,55.0
7,2018-12-31 22:00,桃園市,中壢,20.0,3.9,0.87,19.0,13.0,6,21.0,41.0,20.0,1.7,282.0
8,2018-12-31 22:00,桃園市,平鎮,25.0,2.6,0.33,33.0,13.0,5,8.6,10.0,1.8,4.4,79.0
9,2018-12-31 22:00,桃園市,觀音,42.0,2.7,0.18,33.0,22.0,17,4.7,4.9,0.2,7.4,72.0
10,2018-12-31 22:00,桃園市,桃園,23.0,5.0,0.34,27.0,3.0,4,9.6,11.0,1.8,3.1,65.0
11,2018-12-31 22:00,桃園市,龍潭,31.0,1.9,0.25,33.0,8.0,13,7.6,9.1,1.5,5.7,54.0
12,2018-12-31 21:00,桃園市,平鎮,24.0,2.3,0.34,31.0,9.0,11,9.8,12.0,1.9,4.6,78.0
13,2018-12-31 21:00,桃園市,桃園,25.0,5.0,0.37,26.0,5.0,8,11.0,13.0,1.8,3.1,58.0
14,2018-12-31 21:00,桃園市,中壢,21.0,3.5,0.81,18.0,16.0,3,22.0,43.0,21.0,1.6,290.0
15,2018-12-31 21:00,桃園市,觀音,39.0,2.7,0.17,35.0,17.0,12,3.3,3.4,0.1,6.5,71.0
16,2018-12-31 21:00,桃園市,龍潭,31.0,2.2,0.24,34.0,11.0,17,7.7,9.2,1.4,5.6,50.0
17,2018-12-31 21:00,桃園市,大園,34.0,2.5,0.22,36.0,12.0,4,8.9,10.0,1.5,5.1,55.0
18,2018-12-31 20:00,桃園市,中壢,25.0,3.6,0.95,14.0,12.0,6,26.0,61.0,35.0,1.5,295.0
19,2018-12-31 20:00,桃園市,觀音,38.0,3.4,0.17,35.0,16.0,11,3.6,3.8,0.2,7.4,76.0
20,2018-12-31 20:00,桃園市,大園,34.0,4.1,0.23,35.0,13.0,5,11.0,12.0,1.7,5.6,48.0
21,2018-12-31 20:00,桃園市,平鎮,24.0,2.1,0.38,29.0,8.0,9,12.0,14.0,2.4,4.4,79.0
22,2018-12-31 20:00,桃園市,桃園,25.0,4.9,0.37,26.0,5.0,5,11.0,13.0,1.6,3.2,66.0
23,2018-12-31 20:00,桃園市,龍潭,31.0,2.3,0.24,34.0,10.0,13,7.9,9.4,1.5,7.0,57.0
24,2018-12-31 19:00,桃園市,平鎮,23.0,2.4,0.49,23.0,8.0,13,18.0,21.0,3.5,3.9,79.0
25,2018-12-31 19:00,桃園市,龍潭,31.0,2.2,0.26,33.0,8.0,ND,8.8,10.0,1.5,7.0,60.0
26,2018-12-31 19:00,桃園市,觀音,37.0,2.8,0.18,34.0,10.0,15,4.8,5.1,0.3,8.1,72.0
27,2018-12-31 19:00,桃園市,大園,35.0,3.1,0.23,37.0,16.0,8,9.3,11.0,2.0,6.4,45.0
28,2018-12-31 19:00,桃園市,中壢,25.0,3.2,0.94,13.0,8.0,6,27.0,55.0,27.0,1.3,309.0
29,2018-12-31 19:00,桃園市,桃園,26.0,4.8,0.44,23.0,5.0,11,14.0,16.0,1.8,3.1,67.0
30,2018-12-31 18:00,桃園市,中壢,26.0,2.5,0.82,9.9,11.0,3,28.0,53.0,25.0,1.1,16.0
31,2018-12-31 18:00,桃園市,觀音,35.0,2.5,0.17,33.0,16.0,11,5.3,5.7,0.4,6.9,65.0
32,2018-12-31 18:00,桃園市,桃園,23.0,4.6,0.46,21.0,6.0,5,16.0,19.0,2.7,3.0,65.0
33,2018-12-31 18:00,桃園市,平鎮,23.0,1.9,0.47,20.0,15.0,3,19.0,23.0,3.3,2.6,51.0
34,2018-12-31 18:00,桃園市,大園,34.0,3.4,0.22,37.0,11.0,4,9.1,11.0,2.1,6.4,40.0
35,2018-12-31 18:00,桃園市,龍潭,31.0,2.3,0.25,32.0,11.0,ND,9.5,11.0,1.8,7.2,64.0
36,2018-12-31 17:00,桃園市,平鎮,22.0,1.9,0.35,25.0,10.0,3,16.0,19.0,3.1,2.5,43.0
37,2018-12-31 17:00,桃園市,中壢,23.0,2.4,0.66,14.0,11.0,6,24.0,40.0,16.0,1.3,31.0
38,2018-12-31 17:00,桃園市,大園,33.0,3.3,0.21,38.0,12.0,7,8.4,11.0,2.2,7.3,36.0
39,2018-12-31 17:00,桃園市,龍潭,31.0,2.5,0.23,33.0,12.0,ND,8.8,11.0,2.0,7.3,51.0
40,2018-12-31 17:00,桃園市,觀音,36.0,2.5,0.17,34.0,18.0,11,5.4,5.9,0.5,8.2,72.0
41,2018-12-31 17:00,桃園市,桃園,25.0,4.1,0.42,21.0,5.0,8,15.0,18.0,2.4,2.7,64.0
42,2018-12-31 16:00,桃園市,大園,32.0,2.0,0.19,38.0,16.0,9,8.3,11.0,2.3,8.9,29.0
43,2018-12-31 16:00,桃園市,龍潭,31.0,2.5,0.23,34.0,10.0,ND,7.8,9.8,2.1,7.8,56.0
44,2018-12-31 16:00,桃園市,桃園,23.0,3.9,0.36,24.0,7.0,7,13.0,15.0,2.2,2.5,49.0
45,2018-12-31 16:00,桃園市,中壢,23.0,2.4,0.55,14.0,12.0,9,24.0,43.0,18.0,1.7,24.0
46,2018-12-31 16:00,桃園市,觀音,37.0,2.6,0.16,35.0,15.0,9,4.0,4.3,0.3,8.3,69.0
47,2018-12-31 16:00,桃園市,平鎮,22.0,1.9,0.3,28.0,9.0,ND,12.0,15.0,2.7,3.9,34.0
48,2018-12-31 15:00,桃園市,桃園,23.0,3.8,0.41,20.0,8.0,7,16.0,20.0,3.8,2.9,57.0
49,2018-12-31 15:00,桃園市,平鎮,21.0,2.0,0.28,28.0,12.0,ND,12.0,14.0,2.7,4.9,34.0
50,2018-12-31 15:00,桃園市,龍潭,30.0,2.4,0.23,34.0,11.0,4,8.0,11.0,2.6,6.6,55.0
51,2018-12-31 15:00,桃園市,觀音,38.0,2.5,0.2,35.0,11.0,10,3.7,4.2,0.5,8.7,67.0
52,2018-12-31 15:00,桃園市,大園,32.0,2.1,0.18,36.0,9.0,9,8.8,12.0,3.5,7.6,28.0
53,2018-12-31 15:00,桃園市,中壢,20.0,2.1,0.5,17.0,11.0,11,21.0,35.0,14.0,1.7,32.0
54,2018-12-31 14:00,桃園市,大園,32.0,1.3,0.17,39.0,5.0,7,5.8,7.7,1.9,9.0,29.0
55,2018-12-31 14:00,桃園市,桃園,24.0,3.5,0.37,22.0,8.0,9,13.0,17.0,3.4,2.4,36.0
56,2018-12-31 14:00,桃園市,觀音,38.0,2.8,0.2,34.0,14.0,14,4.2,4.7,0.5,8.8,62.0
57,2018-12-31 14:00,桃園市,中壢,21.0,2.1,0.49,16.0,9.0,9,22.0,39.0,17.0,2.0,35.0
58,2018-12-31 14:00,桃園市,平鎮,22.0,2.2,0.32,26.0,11.0,5,13.0,17.0,3.5,2.5,49.0
59,2018-12-31 14:00,桃園市,龍潭,30.0,2.4,0.24,35.0,11.0,3,7.4,10.0,2.8,7.0,62.0
60,2018-12-31 13:00,桃園市,龍潭,30.0,2.3,0.25,34.0,10.0,3,7.5,10.0,2.7,6.5,58.0
61,2018-12-31 13:00,桃園市,中壢,24.0,2.4,0.6,13.0,11.0,8,25.0,46.0,21.0,1.7,38.0
62,2018-12-31 13:00,桃園市,平鎮,22.0,1.9,0.33,25.0,7.0,5,14.0,18.0,3.7,3.2,41.0
63,2018-12-31 13:00,桃園市,大園,32.0,1.7,0.18,40.0,9.0,ND,6.1,7.6,1.6,9.3,30.0
64,2018-12-31 13:00,桃園市,桃園,25.0,4.0,0.48,18.0,8.0,5,19.0,24.0,5.2,2.2,59.0
65,2018-12-31 13:00,桃園市,觀音,36.0,3.0,0.21,35.0,10.0,12,4.3,4.8,0.6,9.2,55.0
66,2018-12-31 12:00,桃園市,龍潭,30.0,2.4,0.26,33.0,11.0,ND,8.6,12.0,3.2,6.8,62.0
67,2018-12-31 12:00,桃園市,大園,32.0,2.6,0.19,36.0,9.0,3,8.9,12.0,3.2,7.1,33.0
68,2018-12-31 12:00,桃園市,桃園,27.0,3.8,0.62,14.0,11.0,9,24.0,31.0,7.3,1.2,47.0
69,2018-12-31 12:00,桃園市,觀音,37.0,3.0,0.24,34.0,11.0,12,4.0,4.4,0.4,8.2,55.0
70,2018-12-31 12:00,桃園市,平鎮,24.0,2.2,0.41,22.0,10.0,5,17.0,22.0,4.9,2.7,35.0
71,2018-12-31 12:00,桃園市,中壢,25.0,2.4,0.65,11.0,10.0,4,26.0,48.0,22.0,1.5,22.0
72,2018-12-31 11:00,桃園市,龍潭,30.0,2.4,0.26,32.0,11.0,6,9.7,12.0,2.5,6.1,59.0
73,2018-12-31 11:00,桃園市,中壢,25.0,2.3,0.63,12.0,12.0,4,26.0,47.0,21.0,1.2,26.0
74,2018-12-31 11:00,桃園市,大園,33.0,1.6,0.19,32.0,11.0,8,12.0,17.0,5.1,6.5,31.0
75,2018-12-31 11:00,桃園市,觀音,38.0,3.2,0.16,33.0,16.0,11,4.5,5.1,0.6,7.9,59.0
76,2018-12-31 11:00,桃園市,平鎮,25.0,2.1,0.4,22.0,11.0,5,18.0,22.0,4.5,2.5,47.0
77,2018-12-31 11:00,桃園市,桃園,25.0,3.7,0.55,13.0,6.0,8,23.0,31.0,7.4,1.4,52.0
78,2018-12-31 10:00,桃園市,平鎮,27.0,2.5,0.43,18.0,8.0,5,20.0,25.0,4.5,2.1,43.0
79,2018-12-31 10:00,桃園市,中壢,26.0,2.2,0.67,8.7,8.0,ND,28.0,52.0,24.0,1.0,21.0
80,2018-12-31 10:00,桃園市,大園,34.0,1.5,0.2,31.0,11.0,10,13.0,19.0,5.7,7.0,29.0
81,2018-12-31 10:00,桃園市,龍潭,31.0,2.3,0.26,31.0,10.0,6,10.0,12.0,2.1,5.8,54.0
82,2018-12-31 10:00,桃園市,桃園,23.0,3.6,0.53,18.0,7.0,13,18.0,22.0,4.0,1.6,52.0
83,2018-12-31 10:00,桃園市,觀音,39.0,4.0,0.16,32.0,10.0,10,5.4,5.9,0.6,7.6,56.0
84,2018-12-31 09:00,桃園市,中壢,25.0,2.0,0.57,9.3,9.0,ND,26.0,45.0,18.0,1.1,25.0
85,2018-12-31 09:00,桃園市,平鎮,29.0,1.9,0.37,22.0,9.0,4,16.0,18.0,2.8,2.6,36.0
86,2018-12-31 09:00,桃園市,桃園,24.0,3.4,0.4,21.0,7.0,8,14.0,16.0,2.1,2.1,55.0
87,2018-12-31 09:00,桃園市,觀音,40.0,3.8,0.16,32.0,11.0,13,4.9,5.3,0.4,7.6,61.0
88,2018-12-31 09:00,桃園市,大園,36.0,1.7,0.2,31.0,14.0,8,13.0,18.0,5.2,6.9,28.0
89,2018-12-31 09:00,桃園市,龍潭,31.0,2.1,0.25,31.0,10.0,8,9.3,11.0,1.8,5.9,43.0
90,2018-12-31 08:00,桃園市,大園,36.0,2.7,0.22,32.0,9.0,4,12.0,15.0,3.1,5.7,35.0
91,2018-12-31 08:00,桃園市,桃園,25.0,3.4,0.44,19.0,5.0,8,14.0,16.0,2.3,2.4,52.0
92,2018-12-31 08:00,桃園市,中壢,24.0,1.8,0.41,16.0,7.0,ND,20.0,32.0,12.0,1.4,8.7
93,2018-12-31 08:00,桃園市,觀音,39.0,3.0,0.17,32.0,12.0,11,5.5,6.0,0.5,6.2,68.0
94,2018-12-31 08:00,桃園市,平鎮,31.0,2.0,0.35,23.0,10.0,ND,15.0,17.0,2.5,2.2,53.0
95,2018-12-31 08:00,桃園市,龍潭,32.0,2.1,0.26,30.0,7.0,2,8.8,10.0,1.6,5.5,48.0
