,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2020-01-31 23:00,桃園市,桃園(觀音工業區),99.0,3.7,,26.0,60.0,47.0,19.0,19.0,0.2,2.4,76.0
1,2020-01-31 23:00,桃園市,平鎮,94.0,1.8,0.66,32.0,42.0,30.0,24.0,25.0,1.4,2.6,80.0
2,2020-01-31 23:00,桃園市,大園,89.0,2.9,0.45,36.0,41.0,32.0,20.0,23.0,3.2,3.5,74.0
3,2020-01-31 23:00,桃園市,中壢,98.0,1.8,0.96,20.0,44.0,33.0,36.0,49.0,13.0,1.2,300.0
4,2020-01-31 23:00,桃園市,桃園,96.0,,0.72,23.0,43.0,37.0,27.0,27.0,0.1,1.7,70.0
5,2020-01-31 23:00,桃園市,觀音,96.0,5.6,0.43,32.0,80.0,39.0,26.0,27.0,0.8,4.0,84.0
6,2020-01-31 23:00,桃園市,龍潭,92.0,2.0,0.46,39.0,41.0,31.0,,,,2.4,52.0
7,2020-01-31 22:00,桃園市,桃園(觀音工業區),92.0,1.9,,27.0,52.0,37.0,19.0,20.0,0.3,2.5,77.0
8,2020-01-31 22:00,桃園市,桃園,95.0,,0.68,27.0,49.0,34.0,24.0,24.0,0.3,1.1,48.0
9,2020-01-31 22:00,桃園市,中壢,99.0,1.8,0.84,21.0,43.0,35.0,37.0,51.0,14.0,1.2,353.0
10,2020-01-31 22:00,桃園市,大園,89.0,3.6,0.44,38.0,40.0,32.0,20.0,23.0,2.9,3.9,70.0
11,2020-01-31 22:00,桃園市,觀音,92.0,4.2,0.41,37.0,51.0,34.0,19.0,20.0,0.8,5.0,78.0
12,2020-01-31 22:00,桃園市,平鎮,95.0,1.9,0.65,35.0,46.0,33.0,21.0,23.0,1.8,2.2,57.0
13,2020-01-31 22:00,桃園市,龍潭,92.0,2.0,0.49,39.0,41.0,32.0,,,,1.9,34.0
14,2020-01-31 21:00,桃園市,觀音,91.0,3.5,0.41,40.0,52.0,35.0,17.0,18.0,0.8,4.7,77.0
15,2020-01-31 21:00,桃園市,平鎮,95.0,2.0,0.67,36.0,47.0,35.0,21.0,23.0,1.6,2.6,65.0
16,2020-01-31 21:00,桃園市,大園,89.0,3.5,0.46,37.0,42.0,29.0,24.0,28.0,4.1,4.6,63.0
17,2020-01-31 21:00,桃園市,桃園,94.0,0.0,0.66,30.0,43.0,32.0,22.0,23.0,0.8,1.5,56.0
18,2020-01-31 21:00,桃園市,中壢,99.0,1.8,0.87,21.0,43.0,37.0,37.0,53.0,16.0,1.3,16.0
19,2020-01-31 21:00,桃園市,龍潭,91.0,1.9,0.47,41.0,42.0,36.0,,,,2.5,43.0
20,2020-01-31 21:00,桃園市,桃園(觀音工業區),91.0,2.3,,25.0,52.0,34.0,23.0,24.0,0.5,2.5,75.0
21,2020-01-31 20:00,桃園市,中壢,98.0,1.8,0.81,26.0,45.0,33.0,34.0,46.0,12.0,1.6,22.0
22,2020-01-31 20:00,桃園市,大園,89.0,3.4,0.44,39.0,41.0,29.0,22.0,26.0,4.0,4.9,66.0
