,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2020-04-30 23:00,桃園市,中壢,88.0,3.4,1.94,15.0,61.0,38.0,53.0,77.0,24.0,1.1,197.0
1,2020-04-30 23:00,桃園市,觀音,96.0,5.2,0.78,13.0,72.0,50.0,36.0,37.0,0.9,0.9,108.0
2,2020-04-30 23:00,桃園市,大園,80.0,5.9,0.86,9.4,61.0,32.0,53.0,58.0,4.7,2.4,166.0
3,2020-04-30 23:00,桃園市,桃園(觀音工業區),79.0,0.5,0.52,11.0,55.0,37.0,22.0,28.0,5.7,0.5,120.0
4,2020-04-30 23:00,桃園市,平鎮,89.0,2.7,0.78,35.0,61.0,38.0,34.0,35.0,0.9,1.0,180.0
5,2020-04-30 23:00,桃園市,桃園,89.0,18.0,0.82,16.0,56.0,37.0,32.0,33.0,0.9,0.7,35.0
6,2020-04-30 23:00,桃園市,龍潭,102.0,2.7,0.47,48.0,43.0,33.0,20.0,22.0,1.6,1.4,115.0
7,2020-04-30 22:00,桃園市,桃園(觀音工業區),73.0,0.4,0.42,11.0,47.0,27.0,24.0,29.0,5.6,0.2,127.0
8,2020-04-30 22:00,桃園市,大園,76.0,4.1,0.63,11.0,56.0,32.0,49.0,53.0,3.8,1.4,139.0
9,2020-04-30 22:00,桃園市,中壢,81.0,3.7,2.49,12.0,71.0,37.0,60.0,112.0,52.0,1.1,189.0
10,2020-04-30 22:00,桃園市,平鎮,83.0,2.9,0.98,20.0,65.0,36.0,51.0,53.0,1.8,0.7,154.0
11,2020-04-30 22:00,桃園市,桃園,84.0,12.0,0.94,16.0,53.0,34.0,45.0,47.0,2.0,0.9,57.0
12,2020-04-30 22:00,桃園市,龍潭,104.0,2.8,0.63,46.0,57.0,36.0,26.0,28.0,1.8,0.7,133.0
13,2020-04-30 22:00,桃園市,觀音,85.0,3.2,0.5,34.0,62.0,35.0,22.0,23.0,0.4,1.6,87.0
14,2020-04-30 21:00,桃園市,平鎮,87.0,2.8,1.01,20.0,57.0,34.0,49.0,51.0,1.5,0.9,165.0
15,2020-04-30 21:00,桃園市,龍潭,112.0,3.1,0.79,35.0,67.0,45.0,41.0,44.0,2.3,1.2,187.0
16,2020-04-30 21:00,桃園市,大園,101.0,2.5,0.38,38.0,40.0,21.0,20.0,21.0,0.7,1.6,143.0
17,2020-04-30 21:00,桃園市,桃園,81.0,8.3,1.28,9.2,55.0,35.0,51.0,53.0,2.3,0.9,70.0
18,2020-04-30 21:00,桃園市,中壢,76.0,4.2,2.63,8.6,61.0,33.0,64.0,119.0,55.0,1.1,201.0
19,2020-04-30 21:00,桃園市,桃園(觀音工業區),70.0,0.5,0.37,18.0,50.0,30.0,22.0,25.0,3.8,0.6,126.0
20,2020-04-30 21:00,桃園市,觀音,93.0,7.4,0.4,49.0,58.0,38.0,17.0,17.0,0.2,0.6,88.0
21,2020-04-30 20:00,桃園市,桃園,78.0,4.0,0.68,34.0,39.0,23.0,25.0,25.0,0.4,0.9,85.0
22,2020-04-30 20:00,桃園市,中壢,80.0,2.7,1.22,31.0,41.0,24.0,44.0,57.0,13.0,0.6,296.0
23,2020-04-30 20:00,桃園市,龍潭,140.0,4.1,0.71,53.0,66.0,39.0,32.0,33.0,1.7,1.1,123.0
24,2020-04-30 20:00,桃園市,觀音,100.0,2.8,0.37,50.0,65.0,32.0,18.0,18.0,0.2,0.9,120.0
25,2020-04-30 20:00,桃園市,大園,115.0,2.2,0.34,45.0,44.0,24.0,20.0,21.0,0.6,1.6,162.0
26,2020-04-30 20:00,桃園市,桃園(觀音工業區),71.0,0.3,0.28,16.0,49.0,20.0,23.0,31.0,8.0,0.5,118.0
27,2020-04-30 20:00,桃園市,平鎮,112.0,3.0,0.6,49.0,40.0,20.0,28.0,29.0,0.9,0.7,161.0
28,2020-04-30 19:00,桃園市,桃園(觀音工業區),74.0,0.6,0.21,30.0,44.0,19.0,11.0,14.0,3.2,0.3,129.0
29,2020-04-30 19:00,桃園市,龍潭,156.0,4.2,0.68,73.0,62.0,41.0,28.0,30.0,1.6,0.9,339.0
30,2020-04-30 19:00,桃園市,平鎮,126.0,3.2,0.58,57.0,48.0,24.0,27.0,28.0,1.3,0.6,287.0
31,2020-04-30 19:00,桃園市,觀音,101.0,2.5,0.32,56.0,45.0,25.0,11.0,12.0,0.4,1.0,78.0
32,2020-04-30 19:00,桃園市,大園,122.0,2.2,0.28,57.0,42.0,21.0,15.0,15.0,0.7,0.6,148.0
33,2020-04-30 19:00,桃園市,桃園,90.0,3.8,0.43,48.0,35.0,25.0,19.0,19.0,0.5,1.1,326.0
34,2020-04-30 19:00,桃園市,中壢,97.0,2.9,0.52,55.0,36.0,19.0,24.0,25.0,1.1,0.7,356.0
35,2020-04-30 18:00,桃園市,桃園,97.0,4.5,0.38,54.0,40.0,27.0,16.0,17.0,0.8,1.8,328.0
36,2020-04-30 18:00,桃園市,平鎮,136.0,3.2,0.46,75.0,53.0,29.0,22.0,23.0,1.1,1.3,291.0
37,2020-04-30 18:00,桃園市,觀音,100.0,1.9,0.34,77.0,37.0,23.0,9.3,9.6,0.3,1.4,41.0
38,2020-04-30 18:00,桃園市,桃園(觀音工業區),80.0,0.8,0.22,37.0,38.0,19.0,12.0,16.0,4.1,1.2,21.0
39,2020-04-30 18:00,桃園市,龍潭,159.0,3.0,0.47,88.0,46.0,31.0,17.0,19.0,1.7,2.0,32.0
40,2020-04-30 18:00,桃園市,大園,122.0,1.7,0.3,63.0,46.0,25.0,16.0,17.0,1.2,1.8,353.0
41,2020-04-30 18:00,桃園市,中壢,100.0,3.7,0.81,66.0,40.0,25.0,28.0,34.0,5.3,0.9,14.0
42,2020-04-30 17:00,桃園市,龍潭,151.0,2.3,0.35,82.0,44.0,25.0,12.0,14.0,2.0,2.3,338.0
43,2020-04-30 17:00,桃園市,大園,122.0,1.6,0.3,90.0,37.0,23.0,11.0,12.0,1.0,3.1,5.8
44,2020-04-30 17:00,桃園市,觀音,90.0,1.9,0.37,102.0,48.0,35.0,7.9,8.1,0.2,2.2,27.0
45,2020-04-30 17:00,桃園市,中壢,90.0,2.9,0.64,79.0,46.0,27.0,28.0,32.0,4.2,1.1,8.9
46,2020-04-30 17:00,桃園市,平鎮,129.0,2.5,0.42,92.0,62.0,29.0,19.0,20.0,1.2,1.1,357.0
47,2020-04-30 17:00,桃園市,桃園(觀音工業區),83.0,1.3,0.32,63.0,45.0,32.0,8.7,12.0,3.3,2.4,18.0
48,2020-04-30 17:00,桃園市,桃園,97.0,4.3,0.35,67.0,45.0,26.0,15.0,16.0,1.0,2.3,317.0
49,2020-04-30 16:00,桃園市,平鎮,112.0,3.6,0.37,76.0,48.0,27.0,18.0,21.0,2.5,1.6,285.0
