,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2018-09-30 23:00,桃園市,觀音,93.0,2.8,0.45,46.0,59.0,29,18.0,18.0,0.5,3.8,76.0
1,2018-09-30 23:00,桃園市,平鎮,87.0,1.6,0.29,64.0,51.0,19,10.0,11.0,0.4,3.9,85.0
2,2018-09-30 23:00,桃園市,桃園,81.0,1.6,0.42,50.0,38.0,29,12.0,12.0,0.2,1.9,62.0
3,2018-09-30 23:00,桃園市,中壢,67.0,0.9,0.91,38.0,53.0,24,30.0,41.0,11.0,1.8,289.0
4,2018-09-30 23:00,桃園市,龍潭,100.0,1.6,0.28,63.0,36.0,30,5.8,6.7,1.0,3.8,55.0
5,2018-09-30 23:00,桃園市,大園,80.0,2.7,0.43,46.0,52.0,30,21.0,22.0,1.5,3.1,61.0
6,2018-09-30 22:00,桃園市,大園,93.0,1.9,0.43,47.0,57.0,30,22.0,22.0,0.8,2.9,69.0
7,2018-09-30 22:00,桃園市,桃園,81.0,2.6,0.46,49.0,49.0,27,14.0,14.0,0.4,1.8,57.0
8,2018-09-30 22:00,桃園市,龍潭,104.0,1.5,0.27,67.0,43.0,27,4.9,6.2,1.3,4.9,68.0
9,2018-09-30 22:00,桃園市,中壢,69.0,1.0,1.2,30.0,45.0,19,39.0,56.0,16.0,1.5,296.0
10,2018-09-30 22:00,桃園市,平鎮,90.0,2.0,0.36,62.0,52.0,19,14.0,14.0,0.3,4.0,84.0
11,2018-09-30 22:00,桃園市,觀音,104.0,2.6,0.43,52.0,58.0,30,15.0,16.0,0.5,4.3,75.0
12,2018-09-30 21:00,桃園市,桃園,81.0,2.2,0.5,51.0,50.0,30,16.0,16.0,0.7,2.0,61.0
13,2018-09-30 21:00,桃園市,龍潭,108.0,1.8,0.3,71.0,44.0,29,5.4,6.5,1.1,4.6,62.0
14,2018-09-30 21:00,桃園市,觀音,112.0,3.2,0.35,59.0,61.0,29,15.0,15.0,0.4,4.4,72.0
15,2018-09-30 21:00,桃園市,大園,101.0,1.3,0.34,61.0,48.0,25,13.0,13.0,0.2,3.2,65.0
16,2018-09-30 21:00,桃園市,中壢,73.0,2.0,1.32,27.0,59.0,21,45.0,62.0,18.0,1.3,284.0
17,2018-09-30 21:00,桃園市,平鎮,97.0,3.7,0.44,60.0,58.0,29,17.0,18.0,0.5,3.4,73.0
18,2018-09-30 20:00,桃園市,龍潭,112.0,2.2,0.34,69.0,46.0,27,8.8,9.9,1.1,4.6,72.0
19,2018-09-30 20:00,桃園市,大園,108.0,1.5,0.32,67.0,53.0,27,12.0,13.0,0.3,3.7,69.0
20,2018-09-30 20:00,桃園市,桃園,77.0,3.1,0.56,50.0,54.0,30,19.0,19.0,0.6,1.6,66.0
21,2018-09-30 20:00,桃園市,觀音,118.0,4.0,0.3,65.0,69.0,34,13.0,13.0,0.2,4.5,69.0
22,2018-09-30 20:00,桃園市,平鎮,100.0,2.8,0.55,57.0,62.0,21,21.0,22.0,0.7,3.4,79.0
23,2018-09-30 20:00,桃園市,中壢,73.0,2.7,1.26,26.0,54.0,22,47.0,64.0,16.0,1.1,291.0
24,2018-09-30 19:00,桃園市,龍潭,115.0,2.7,0.39,66.0,49.0,36,13.0,14.0,1.1,4.6,64.0
25,2018-09-30 19:00,桃園市,觀音,122.0,3.7,0.3,72.0,63.0,31,12.0,12.0,0.4,6.6,70.0
26,2018-09-30 19:00,桃園市,桃園,80.0,1.0,0.46,58.0,49.0,30,14.0,15.0,0.4,1.8,53.0
27,2018-09-30 19:00,桃園市,大園,108.0,2.3,0.31,72.0,52.0,24,13.0,14.0,0.7,4.0,56.0
28,2018-09-30 19:00,桃園市,平鎮,101.0,2.6,0.54,63.0,63.0,28,20.0,21.0,0.9,2.4,75.0
29,2018-09-30 19:00,桃園市,中壢,71.0,2.2,1.11,34.0,64.0,31,42.0,55.0,13.0,1.0,3.8
30,2018-09-30 18:00,桃園市,平鎮,104.0,2.5,0.44,70.0,65.0,20,19.0,20.0,0.5,3.7,83.0
31,2018-09-30 18:00,桃園市,桃園,80.0,1.0,0.46,62.0,53.0,27,13.0,14.0,0.6,2.1,50.0
32,2018-09-30 18:00,桃園市,大園,104.0,3.8,0.3,71.0,51.0,23,19.0,21.0,1.4,5.4,48.0
33,2018-09-30 18:00,桃園市,中壢,68.0,1.9,0.93,42.0,57.0,29,39.0,48.0,8.9,1.3,356.0
34,2018-09-30 18:00,桃園市,觀音,122.0,3.1,0.27,81.0,73.0,31,8.6,8.9,0.3,5.1,62.0
35,2018-09-30 18:00,桃園市,龍潭,118.0,2.1,0.36,73.0,49.0,23,9.3,10.0,1.1,4.3,62.0
36,2018-09-30 17:00,桃園市,龍潭,115.0,2.1,0.36,75.0,52.0,32,9.5,11.0,1.2,5.0,66.0
37,2018-09-30 17:00,桃園市,平鎮,104.0,2.3,0.33,78.0,66.0,27,13.0,14.0,0.6,3.8,37.0
38,2018-09-30 17:00,桃園市,觀音,118.0,2.7,0.27,82.0,59.0,33,6.3,6.8,0.5,5.4,66.0
39,2018-09-30 17:00,桃園市,桃園,80.0,0.6,0.37,67.0,47.0,22,11.0,11.0,0.6,2.4,62.0
40,2018-09-30 17:00,桃園市,大園,101.0,3.7,0.27,70.0,53.0,26,22.0,24.0,1.7,6.3,21.0
41,2018-09-30 17:00,桃園市,中壢,67.0,2.0,0.69,48.0,56.0,20,34.0,41.0,6.6,1.7,31.0
42,2018-09-30 16:00,桃園市,中壢,68.0,1.8,0.62,50.0,55.0,14,29.0,34.0,5.0,1.6,356.0
43,2018-09-30 16:00,桃園市,大園,100.0,3.6,0.27,79.0,54.0,25,12.0,13.0,1.6,6.1,33.0
44,2018-09-30 16:00,桃園市,觀音,108.0,2.7,0.27,84.0,68.0,37,5.3,5.7,0.4,6.0,67.0
45,2018-09-30 16:00,桃園市,龍潭,108.0,2.2,0.33,77.0,49.0,19,7.6,9.0,1.4,5.3,67.0
46,2018-09-30 16:00,桃園市,平鎮,100.0,2.2,0.33,75.0,59.0,18,13.0,14.0,0.8,3.6,35.0
47,2018-09-30 16:00,桃園市,桃園,74.0,0.2,0.31,69.0,51.0,20,8.7,9.6,0.8,3.6,37.0
48,2018-09-30 15:00,桃園市,龍潭,97.0,2.2,0.33,78.0,43.0,29,8.0,9.4,1.4,5.8,70.0
49,2018-09-30 15:00,桃園市,平鎮,87.0,1.8,0.27,74.0,55.0,21,10.0,11.0,0.5,4.5,33.0
50,2018-09-30 15:00,桃園市,大園,93.0,3.2,0.26,77.0,51.0,24,9.0,11.0,2.3,6.4,36.0
51,2018-09-30 15:00,桃園市,觀音,97.0,2.5,0.24,78.0,59.0,27,4.9,5.3,0.4,6.4,58.0
52,2018-09-30 15:00,桃園市,中壢,70.0,1.6,0.58,51.0,60.0,19,26.0,33.0,7.6,1.7,21.0
53,2018-09-30 15:00,桃園市,桃園,77.0,0.2,0.29,67.0,47.0,20,7.6,8.3,0.7,3.9,29.0
54,2018-09-30 14:00,桃園市,觀音,80.0,2.6,0.22,75.0,66.0,23,5.0,5.6,0.6,7.1,53.0
55,2018-09-30 14:00,桃園市,大園,80.0,2.2,0.23,73.0,47.0,12,7.7,9.3,1.6,9.2,17.0
56,2018-09-30 14:00,桃園市,龍潭,80.0,2.5,0.34,79.0,45.0,26,8.0,9.2,1.3,4.2,42.0
57,2018-09-30 14:00,桃園市,中壢,69.0,,0.57,53.0,62.0,30,,,,1.9,21.0
58,2018-09-30 14:00,桃園市,桃園,81.0,0.5,0.26,66.0,46.0,23,6.8,7.6,0.8,3.7,23.0
