,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2021-03-31 23:00,桃園市,觀音,122,6.9,0.69,1.8,80.0,46.0,36.2,48.4,12.1,0.7,247.0
1,2021-03-31 23:00,桃園市,大園,109,4.8,0.76,1.6,54.0,36.0,30.5,41.8,11.3,1.6,167.0
2,2021-03-31 23:00,桃園市,龍潭,64,2.4,0.4,14.9,25.0,15.0,14.6,16.5,1.9,0.7,154.0
3,2021-03-31 23:00,桃園市,桃園,95,17.5,0.84,2.4,58.0,42.0,35.6,42.7,7.0,0.9,215.0
4,2021-03-31 23:00,桃園市,平鎮,80,1.7,0.64,8.4,30.0,20.0,21.0,23.0,2.0,1.0,163.0
5,2021-03-31 23:00,桃園市,中壢,81,2.5,1.49,4.6,30.0,22.0,27.7,56.6,28.8,0.9,194.0
6,2021-03-31 22:00,桃園市,大園,111,4.7,0.68,2.5,53.0,36.0,32.8,44.6,11.7,0.9,213.0
7,2021-03-31 22:00,桃園市,龍潭,69,2.6,0.5,11.4,29.0,14.0,19.2,23.2,3.9,1.5,155.0
8,2021-03-31 22:00,桃園市,中壢,87,3.1,1.99,3.9,32.0,22.0,30.5,75.4,44.8,0.5,72.0
9,2021-03-31 22:00,桃園市,平鎮,84,1.8,0.6,12.7,33.0,20.0,18.1,20.1,1.9,0.5,135.0
10,2021-03-31 22:00,桃園市,觀音,117,8.8,0.66,1.2,86.0,51.0,41.7,58.8,17.1,0.8,131.0
11,2021-03-31 22:00,桃園市,桃園,90,6.9,0.69,11.0,37.0,26.0,26.3,28.4,2.0,0.5,87.0
12,2021-03-31 21:00,桃園市,觀音,110,6.4,0.7,1.2,94.0,53.0,40.1,50.6,10.4,0.6,46.0
13,2021-03-31 21:00,桃園市,中壢,93,2.7,1.67,5.4,39.0,24.0,30.0,75.5,45.5,0.5,298.0
14,2021-03-31 21:00,桃園市,龍潭,74,2.7,0.41,16.8,29.0,16.0,15.2,20.3,5.0,0.7,49.0
15,2021-03-31 21:00,桃園市,大園,112,5.6,0.72,2.2,68.0,46.0,43.3,74.9,31.6,0.8,166.0
16,2021-03-31 21:00,桃園市,平鎮,89,1.7,0.59,14.2,41.0,26.0,18.9,20.9,2.0,1.0,68.0
17,2021-03-31 21:00,桃園市,桃園,94,3.2,0.75,5.6,46.0,30.0,35.2,39.1,3.8,0.9,46.0
18,2021-03-31 20:00,桃園市,中壢,96,2.9,1.85,6.0,51.0,33.0,33.7,75.1,41.4,1.7,186.0
19,2021-03-31 20:00,桃園市,桃園,98,2.1,0.64,10.5,49.0,34.0,34.0,36.1,2.0,1.1,193.0
