,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2021-10-31 23:00,桃園市,龍潭,38.0,0.2,0.16,47.2,13.0,5.0,2.6,2.9,0.3,6.0,59.0
1,2021-10-31 23:00,桃園市,大園,34.0,1.4,0.17,42.5,19.0,6.0,8.0,9.0,0.9,3.7,82.0
2,2021-10-31 23:00,桃園市,觀音,40.0,1.4,0.16,39.8,20.0,12.0,8.6,9.3,0.6,6.4,78.0
3,2021-10-31 23:00,桃園市,平鎮,33.0,2.0,0.24,40.3,19.0,8.0,8.5,10.2,1.7,3.9,79.0
4,2021-10-31 23:00,桃園市,中壢,32.0,1.3,0.6,26.1,19.0,7.0,19.1,29.2,10.1,1.4,274.0
5,2021-10-31 23:00,桃園市,桃園,36.0,3.1,0.31,38.1,17.0,10.0,10.0,11.2,1.1,2.1,75.0
6,2021-10-31 22:00,桃園市,大園,35.0,1.6,0.2,38.8,23.0,7.0,10.4,11.8,1.3,3.8,87.0
7,2021-10-31 22:00,桃園市,中壢,38.0,1.5,0.6,23.6,23.0,8.0,23.2,34.4,11.1,1.1,305.0
8,2021-10-31 22:00,桃園市,龍潭,38.0,0.2,0.17,46.1,20.0,6.0,4.2,4.3,0.0,5.6,59.0
9,2021-10-31 22:00,桃園市,觀音,41.0,1.3,0.15,41.5,17.0,12.0,7.6,8.3,0.6,6.6,77.0
10,2021-10-31 22:00,桃園市,桃園,37.0,5.4,0.34,36.0,17.0,11.0,11.7,12.8,1.0,1.6,56.0
11,2021-10-31 22:00,桃園市,平鎮,35.0,2.4,0.3,36.9,20.0,8.0,10.7,12.6,1.8,3.2,69.0
12,2021-10-31 21:00,桃園市,中壢,35.0,1.8,0.64,22.3,22.0,9.0,21.9,33.9,12.0,1.2,288.0
13,2021-10-31 21:00,桃園市,觀音,42.0,2.1,0.13,45.2,29.0,9.0,4.2,4.7,0.5,5.0,76.0
14,2021-10-31 21:00,桃園市,龍潭,38.0,0.2,0.22,38.0,16.0,9.0,6.7,6.8,0.1,4.8,45.0
15,2021-10-31 21:00,桃園市,平鎮,39.0,2.7,0.33,35.7,16.0,14.0,11.7,13.6,1.9,3.3,71.0
16,2021-10-31 21:00,桃園市,桃園,37.0,3.7,0.37,33.5,17.0,11.0,12.4,13.6,1.1,2.1,54.0
17,2021-10-31 21:00,桃園市,大園,36.0,1.6,0.2,37.0,22.0,9.0,12.3,13.7,1.4,3.6,76.0
18,2021-10-31 20:00,桃園市,龍潭,39.0,0.3,0.21,39.7,13.0,8.0,7.0,7.4,0.3,5.1,45.0
19,2021-10-31 20:00,桃園市,桃園,37.0,5.6,0.38,31.9,19.0,14.0,12.8,14.3,1.5,2.7,56.0
20,2021-10-31 20:00,桃園市,大園,38.0,1.9,0.19,37.4,18.0,6.0,13.8,15.2,1.4,3.8,77.0
21,2021-10-31 20:00,桃園市,中壢,45.0,2.4,0.78,17.3,24.0,9.0,27.3,44.2,16.9,1.3,274.0
22,2021-10-31 20:00,桃園市,平鎮,37.0,2.7,0.36,33.4,21.0,11.0,12.9,15.0,2.1,2.9,75.0
23,2021-10-31 20:00,桃園市,觀音,43.0,3.4,0.13,45.5,25.0,16.0,5.5,6.1,0.6,5.7,66.0
24,2021-10-31 19:00,桃園市,平鎮,38.0,2.8,0.37,33.9,15.0,11.0,13.3,15.6,2.2,3.2,75.0
25,2021-10-31 19:00,桃園市,桃園,37.0,2.8,0.39,31.7,18.0,10.0,13.2,14.4,1.2,2.2,60.0
26,2021-10-31 19:00,桃園市,觀音,44.0,6.2,0.14,43.4,27.0,11.0,5.6,6.3,0.6,5.9,66.0
27,2021-10-31 19:00,桃園市,大園,39.0,2.0,0.21,34.8,21.0,7.0,15.1,16.9,1.7,4.0,75.0
28,2021-10-31 19:00,桃園市,龍潭,40.0,0.3,0.24,38.3,18.0,8.0,8.3,8.4,0.1,3.8,49.0
29,2021-10-31 19:00,桃園市,中壢,43.0,2.4,0.72,19.0,20.0,8.0,26.1,39.1,12.9,1.3,315.0
30,2021-10-31 18:00,桃園市,大園,41.0,2.3,0.22,33.1,27.0,6.0,16.7,19.0,2.2,3.8,75.0
31,2021-10-31 18:00,桃園市,觀音,44.0,5.2,0.15,45.0,27.0,13.0,4.5,5.1,0.6,5.1,65.0
32,2021-10-31 18:00,桃園市,桃園,39.0,2.9,0.37,35.4,40.0,11.0,11.7,13.1,1.3,2.4,54.0
33,2021-10-31 18:00,桃園市,龍潭,41.0,0.2,0.26,37.8,18.0,11.0,7.9,8.3,0.3,4.0,46.0
34,2021-10-31 18:00,桃園市,中壢,42.0,1.9,0.71,21.0,21.0,10.0,25.2,38.3,13.1,1.0,301.0
35,2021-10-31 18:00,桃園市,平鎮,39.0,2.5,0.38,35.5,18.0,14.0,11.3,13.5,2.1,3.0,72.0
36,2021-10-31 17:00,桃園市,平鎮,40.0,2.4,0.31,36.2,25.0,10.0,11.4,15.0,3.6,3.7,60.0
37,2021-10-31 17:00,桃園市,中壢,38.0,1.8,0.68,21.8,22.0,9.0,23.4,37.0,13.6,1.3,318.0
38,2021-10-31 17:00,桃園市,龍潭,42.0,0.3,0.22,40.3,15.0,7.0,6.5,7.1,0.6,5.2,55.0
