,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2018-01-31 23:00,桃園市,平鎮,38.0,1.8,0.4,36.0,29.0,18,0.5,8.6,8.1,3.7,34.0
1,2018-01-31 23:00,桃園市,中壢,25.0,2.2,0.6,31.0,21.0,2,16.0,21.0,5.2,2.4,31.0
2,2018-01-31 23:00,桃園市,桃園,31.0,2.4,0.33,41.0,19.0,7,5.2,6.3,1.1,2.2,17.0
3,2018-01-31 23:00,桃園市,龍潭,30.0,2.0,0.38,39.0,17.0,4,7.9,9.1,1.2,4.7,57.0
4,2018-01-31 23:00,桃園市,大園,39.0,0.8,0.41,46.0,23.0,ND,1.1,6.0,4.8,12.0,22.0
5,2018-01-31 23:00,桃園市,觀音,35.0,0.8,0.44,39.0,25.0,8,,,,8.4,11.0
6,2018-01-31 22:00,桃園市,中壢,28.0,2.1,0.67,24.0,23.0,4,22.0,33.0,10.0,2.3,21.0
7,2018-01-31 22:00,桃園市,平鎮,33.0,1.8,0.45,33.0,33.0,18,0.4,10.0,10.0,4.3,34.0
8,2018-01-31 22:00,桃園市,觀音,35.0,0.6,0.45,39.0,35.0,8,,,,7.3,14.0
9,2018-01-31 22:00,桃園市,桃園,30.0,2.6,0.34,37.0,20.0,7,7.2,9.0,1.8,2.4,7.9
10,2018-01-31 22:00,桃園市,大園,39.0,0.7,0.42,45.0,17.0,3,2.0,7.0,5.0,13.0,22.0
11,2018-01-31 22:00,桃園市,龍潭,29.0,2.1,0.45,34.0,10.0,7,11.0,13.0,1.5,3.8,45.0
12,2018-01-31 21:00,桃園市,桃園,28.0,2.4,0.27,36.0,17.0,8,6.5,8.7,2.2,2.5,11.0
13,2018-01-31 21:00,桃園市,大園,38.0,1.1,0.43,41.0,14.0,9,3.6,8.8,5.2,11.0,22.0
14,2018-01-31 21:00,桃園市,平鎮,28.0,1.7,0.45,31.0,28.0,11,0.5,11.0,10.0,4.5,27.0
15,2018-01-31 21:00,桃園市,觀音,35.0,0.7,0.43,37.0,30.0,11,7.2,6.8,-0.4,8.0,13.0
16,2018-01-31 21:00,桃園市,中壢,30.0,2.2,0.71,24.0,30.0,11,20.0,30.0,9.3,2.3,23.0
17,2018-01-31 21:00,桃園市,龍潭,29.0,2.3,0.41,32.0,15.0,9,12.0,13.0,1.3,3.9,33.0
18,2018-01-31 20:00,桃園市,平鎮,25.0,1.6,0.44,31.0,27.0,9,1.0,11.0,9.9,5.6,26.0
19,2018-01-31 20:00,桃園市,大園,38.0,1.0,0.42,40.0,16.0,9,4.3,9.0,4.7,9.0,13.0
20,2018-01-31 20:00,桃園市,中壢,30.0,2.1,0.65,20.0,31.0,6,24.0,36.0,12.0,2.2,30.0
21,2018-01-31 20:00,桃園市,龍潭,30.0,2.0,0.34,35.0,15.0,6,9.7,11.0,1.2,3.5,38.0
22,2018-01-31 20:00,桃園市,觀音,35.0,0.5,0.45,36.0,34.0,14,7.7,7.3,-0.3,7.4,17.0
23,2018-01-31 20:00,桃園市,桃園,27.0,2.7,0.2,36.0,12.0,9,6.8,8.8,1.9,2.1,21.0
24,2018-01-31 19:00,桃園市,龍潭,30.0,2.2,0.35,33.0,21.0,13,14.0,15.0,1.5,3.6,23.0
25,2018-01-31 19:00,桃園市,平鎮,25.0,1.7,0.34,30.0,24.0,11,1.0,13.0,12.0,4.2,23.0
26,2018-01-31 19:00,桃園市,大園,35.0,0.9,0.35,40.0,15.0,2,4.0,8.6,4.6,9.2,360.0
27,2018-01-31 19:00,桃園市,觀音,34.0,0.6,0.41,36.0,25.0,8,7.0,6.7,-0.3,7.8,12.0
28,2018-01-31 19:00,桃園市,桃園,27.0,2.7,0.24,37.0,10.0,5,7.9,10.0,2.2,1.8,3.5
29,2018-01-31 19:00,桃園市,中壢,30.0,2.4,0.74,21.0,37.0,11,26.0,41.0,15.0,1.7,11.0
30,2018-01-31 18:00,桃園市,中壢,28.0,2.2,0.67,21.0,36.0,6,27.0,40.0,13.0,1.8,23.0
31,2018-01-31 18:00,桃園市,大園,31.0,0.9,0.21,43.0,19.0,ND,3.4,7.5,4.1,7.8,0.0
32,2018-01-31 18:00,桃園市,桃園,26.0,2.8,0.29,36.0,16.0,2,9.3,12.0,2.9,1.9,353.0
33,2018-01-31 18:00,桃園市,龍潭,29.0,2.2,0.36,33.0,18.0,7,14.0,15.0,1.3,4.0,28.0
34,2018-01-31 18:00,桃園市,觀音,33.0,0.5,0.23,40.0,31.0,7,4.8,4.5,-0.3,6.4,17.0
35,2018-01-31 18:00,桃園市,平鎮,25.0,1.9,0.38,29.0,30.0,11,1.1,14.0,13.0,3.3,21.0
36,2018-01-31 17:00,桃園市,中壢,30.0,2.4,0.6,17.0,32.0,9,32.0,53.0,21.0,1.5,19.0
37,2018-01-31 17:00,桃園市,桃園,24.0,3.0,0.27,33.0,25.0,6,12.0,14.0,2.4,2.2,358.0
38,2018-01-31 17:00,桃園市,觀音,32.0,0.6,0.19,41.0,29.0,5,4.2,3.7,-0.5,4.9,42.0
39,2018-01-31 17:00,桃園市,大園,27.0,1.6,0.2,42.0,24.0,2,,,,7.7,17.0
40,2018-01-31 17:00,桃園市,龍潭,28.0,2.3,0.34,31.0,23.0,15,14.0,16.0,1.5,3.9,358.0
41,2018-01-31 17:00,桃園市,平鎮,26.0,1.7,0.33,29.0,23.0,5,1.2,14.0,13.0,3.8,25.0
42,2018-01-31 16:00,桃園市,龍潭,27.0,4.6,0.48,22.0,24.0,6,24.0,28.0,3.4,3.4,4.1
43,2018-01-31 16:00,桃園市,桃園,23.0,4.2,0.48,18.0,23.0,7,24.0,30.0,5.8,1.3,10.0
44,2018-01-31 16:00,桃園市,大園,25.0,,,42.0,27.0,ND,,,,7.1,18.0
45,2018-01-31 16:00,桃園市,觀音,31.0,0.8,0.2,40.0,31.0,6,5.2,4.9,-0.3,5.1,41.0
46,2018-01-31 16:00,桃園市,中壢,30.0,2.8,0.67,13.0,30.0,ND,32.0,50.0,18.0,1.3,15.0
47,2018-01-31 16:00,桃園市,平鎮,25.0,1.7,0.36,24.0,23.0,6,1.1,17.0,15.0,3.4,22.0
48,2018-01-31 15:00,桃園市,大園,25.0,,,,29.0,ND,,,,6.5,23.0
49,2018-01-31 15:00,桃園市,桃園,25.0,5.0,0.44,21.0,22.0,6,24.0,28.0,4.5,0.8,349.0
50,2018-01-31 15:00,桃園市,平鎮,26.0,2.4,0.41,22.0,24.0,3,1.4,18.0,17.0,2.3,18.0
51,2018-01-31 15:00,桃園市,龍潭,29.0,3.4,0.42,27.0,25.0,4,20.0,23.0,2.9,2.2,45.0
52,2018-01-31 15:00,桃園市,觀音,31.0,0.8,0.22,38.0,32.0,8,5.8,5.6,-0.2,5.4,46.0
53,2018-01-31 15:00,桃園市,中壢,38.0,3.8,0.84,7.2,27.0,ND,40.0,65.0,26.0,,
54,2018-01-31 14:00,桃園市,中壢,27.0,4.6,0.76,19.0,24.0,ND,29.0,44.0,15.0,1.1,36.0
55,2018-01-31 14:00,桃園市,觀音,33.0,2.9,0.25,34.0,29.0,9,9.7,9.8,0.2,5.4,42.0
56,2018-01-31 14:00,桃園市,大園,25.0,2.0,0.24,38.0,26.0,ND,,,,5.7,24.0
57,2018-01-31 14:00,桃園市,平鎮,25.0,3.7,0.48,26.0,23.0,8,1.4,17.0,16.0,2.6,21.0
58,2018-01-31 14:00,桃園市,龍潭,30.0,2.5,0.39,32.0,18.0,3,14.0,16.0,2.5,3.9,58.0
59,2018-01-31 14:00,桃園市,桃園,26.0,5.8,0.38,26.0,15.0,7,19.0,23.0,4.1,1.7,60.0
60,2018-01-31 13:00,桃園市,觀音,37.0,1.7,0.24,37.0,32.0,8,6.9,6.9,0.0,4.6,43.0
61,2018-01-31 13:00,桃園市,龍潭,31.0,2.5,0.41,35.0,20.0,4,13.0,17.0,4.2,4.6,57.0
62,2018-01-31 13:00,桃園市,平鎮,25.0,1.9,0.51,30.0,23.0,6,1.2,16.0,15.0,2.7,38.0
63,2018-01-31 13:00,桃園市,桃園,26.0,3.9,0.38,29.0,10.0,7,17.0,21.0,4.6,2.3,62.0
64,2018-01-31 13:00,桃園市,中壢,25.0,2.9,0.68,23.0,25.0,4,26.0,38.0,12.0,1.5,20.0
65,2018-01-31 13:00,桃園市,大園,26.0,3.9,0.27,,,nan,,,,6.0,24.0
66,2018-01-31 12:00,桃園市,桃園,27.0,3.9,0.39,30.0,10.0,7,16.0,20.0,4.6,2.3,83.0
