,DataCreationDate,County,SiteName,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec
0,2019-12-31 23:00,桃園市,中壢,42.0,1.7,0.5,28.0,27.0,12,14.0,20.0,5.7,1.6,8.1
1,2019-12-31 23:00,桃園市,龍潭,32.0,1.0,0.2,39.0,11.0,9,3.9,4.4,0.5,6.6,52.0
2,2019-12-31 23:00,桃園市,桃園(觀音工業區),48.0,0.2,0.17,29.0,37.0,11,6.9,8.0,1.1,3.7,74.0
3,2019-12-31 23:00,桃園市,桃園,47.0,2.8,0.34,30.0,30.0,10,8.9,9.8,0.9,3.3,67.0
4,2019-12-31 23:00,桃園市,觀音,43.0,3.4,0.22,35.0,33.0,10,8.3,9.2,0.9,6.8,81.0
5,2019-12-31 23:00,桃園市,平鎮,41.0,2.0,0.34,34.0,32.0,14,9.4,11.0,1.5,4.8,63.0
6,2019-12-31 23:00,桃園市,大園,48.0,3.8,0.27,32.0,33.0,14,15.0,17.0,1.3,6.7,63.0
7,2019-12-31 22:00,桃園市,觀音,46.0,3.6,0.19,36.0,30.0,11,8.2,9.3,1.1,6.6,82.0
8,2019-12-31 22:00,桃園市,桃園,53.0,3.8,0.36,30.0,28.0,13,9.4,10.0,1.0,3.8,65.0
9,2019-12-31 22:00,桃園市,平鎮,43.0,2.5,0.36,33.0,25.0,8,11.0,13.0,2.4,3.9,56.0
10,2019-12-31 22:00,桃園市,中壢,43.0,1.8,0.58,27.0,25.0,11,18.0,28.0,9.5,2.3,29.0
11,2019-12-31 22:00,桃園市,龍潭,32.0,1.1,0.22,39.0,10.0,6,4.7,5.3,0.6,7.2,48.0
12,2019-12-31 22:00,桃園市,桃園(觀音工業區),52.0,0.2,0.15,28.0,31.0,11,8.9,13.0,3.8,4.0,75.0
13,2019-12-31 22:00,桃園市,大園,50.0,3.8,0.25,32.0,26.0,13,15.0,16.0,1.6,4.8,60.0
14,2019-12-31 21:00,桃園市,平鎮,46.0,2.3,0.38,32.0,25.0,11,13.0,15.0,2.8,5.1,66.0
15,2019-12-31 21:00,桃園市,大園,52.0,3.6,0.22,36.0,24.0,11,11.0,12.0,1.5,5.9,62.0
16,2019-12-31 21:00,桃園市,龍潭,33.0,1.2,0.24,37.0,9.0,6,6.6,7.5,0.9,7.4,50.0
17,2019-12-31 21:00,桃園市,觀音,50.0,2.9,0.17,37.0,28.0,12,7.1,8.1,1.0,7.7,76.0
18,2019-12-31 21:00,桃園市,中壢,44.0,1.8,0.53,25.0,25.0,17,19.0,30.0,11.0,2.2,25.0
19,2019-12-31 21:00,桃園市,桃園,54.0,3.7,0.35,30.0,24.0,14,10.0,11.0,1.0,4.1,67.0
20,2019-12-31 21:00,桃園市,桃園(觀音工業區),54.0,0.0,0.14,28.0,36.0,14,8.2,12.0,3.7,4.1,74.0
21,2019-12-31 20:00,桃園市,龍潭,36.0,1.1,0.28,36.0,7.0,9,8.4,9.4,1.0,8.2,58.0
22,2019-12-31 20:00,桃園市,中壢,42.0,1.9,0.83,20.0,26.0,12,25.0,44.0,18.0,2.0,14.0
23,2019-12-31 20:00,桃園市,觀音,53.0,2.6,0.19,39.0,30.0,12,7.3,8.5,1.1,7.6,70.0
24,2019-12-31 20:00,桃園市,桃園(觀音工業區),57.0,0.0,0.15,30.0,35.0,14,8.8,12.0,3.5,4.4,73.0
25,2019-12-31 20:00,桃園市,大園,55.0,3.4,0.24,41.0,32.0,13,9.3,11.0,1.2,6.3,55.0
26,2019-12-31 20:00,桃園市,平鎮,46.0,2.4,0.47,30.0,23.0,16,16.0,19.0,2.9,4.6,68.0
27,2019-12-31 20:00,桃園市,桃園,55.0,4.0,0.47,26.0,29.0,18,15.0,18.0,2.5,4.1,63.0
28,2019-12-31 19:00,桃園市,平鎮,45.0,2.3,0.59,28.0,33.0,20.0,19.0,22.0,3.4,4.9,64.0
29,2019-12-31 19:00,桃園市,龍潭,38.0,1.5,0.31,35.0,15.0,15.0,10.0,11.0,1.0,7.8,52.0
30,2019-12-31 19:00,桃園市,桃園(觀音工業區),59.0,0.0,0.18,30.0,35.0,19.0,9.0,13.0,3.6,4.2,74.0
31,2019-12-31 19:00,桃園市,中壢,42.0,1.9,0.97,18.0,26.0,16.0,29.0,50.0,21.0,1.6,337.0
32,2019-12-31 19:00,桃園市,桃園,54.0,3.5,0.59,24.0,35.0,27.0,18.0,20.0,1.8,3.9,63.0
33,2019-12-31 19:00,桃園市,觀音,56.0,2.8,0.22,39.0,29.0,17.0,8.0,9.2,1.3,7.6,77.0
34,2019-12-31 19:00,桃園市,大園,57.0,3.9,0.26,41.0,34.0,18.0,10.0,12.0,1.7,8.9,61.0
35,2019-12-31 18:00,桃園市,中壢,42.0,1.7,1.15,19.0,28.0,14,28.0,52.0,23.0,1.5,6.9
36,2019-12-31 18:00,桃園市,龍潭,36.0,1.8,0.35,34.0,18.0,11,12.0,13.0,1.3,7.6,56.0
37,2019-12-31 18:00,桃園市,觀音,57.0,2.1,0.26,41.0,32.0,19,7.3,8.7,1.4,7.6,75.0
38,2019-12-31 18:00,桃園市,大園,59.0,3.7,0.31,38.0,37.0,17,14.0,16.0,2.5,7.9,58.0
39,2019-12-31 18:00,桃園市,桃園,46.0,3.1,0.65,25.0,30.0,18,18.0,20.0,2.6,3.2,64.0
40,2019-12-31 18:00,桃園市,桃園(觀音工業區),60.0,0.0,0.22,31.0,44.0,19,9.5,13.0,3.3,4.3,74.0
41,2019-12-31 18:00,桃園市,平鎮,40.0,1.9,0.61,28.0,23.0,15,19.0,23.0,3.9,4.6,74.0
42,2019-12-31 17:00,桃園市,中壢,40.0,,,,,nan,,,,,
43,2019-12-31 17:00,桃園市,桃園,42.0,,,,,nan,,,,,
44,2019-12-31 17:00,桃園市,大園,59.0,,,,,nan,,,,,
45,2019-12-31 17:00,桃園市,觀音,54.0,,,,,nan,,,,,
46,2019-12-31 17:00,桃園市,桃園(觀音工業區),60.0,,,,,nan,,,,,
47,2019-12-31 17:00,桃園市,平鎮,39.0,,,,,nan,,,,,
48,2019-12-31 17:00,桃園市,龍潭,37.0,,,,,nan,,,,,
49,2019-12-31 16:00,桃園市,大園,57.0,2.6,0.35,34.0,45.0,22,17.0,22.0,4.9,8.5,50.0
50,2019-12-31 16:00,桃園市,觀音,51.0,2.5,0.31,39.0,42.0,21,8.5,9.9,1.4,9.2,65.0
51,2019-12-31 16:00,桃園市,中壢,36.0,1.9,0.96,17.0,27.0,13,29.0,55.0,27.0,1.6,3.8
52,2019-12-31 16:00,桃園市,平鎮,37.0,1.9,0.52,28.0,26.0,13,17.0,21.0,4.0,4.7,78.0
53,2019-12-31 16:00,桃園市,桃園,38.0,2.3,0.51,24.0,31.0,17,16.0,18.0,1.4,2.9,63.0
54,2019-12-31 16:00,桃園市,龍潭,33.0,1.3,0.36,33.0,23.0,15,10.0,12.0,1.7,6.8,57.0
55,2019-12-31 16:00,桃園市,桃園(觀音工業區),57.0,0.0,0.26,30.0,50.0,23,8.6,12.0,3.0,4.8,48.0
56,2019-12-31 15:00,桃園市,大園,55.0,2.5,0.38,32.0,36.0,23,19.0,24.0,5.8,6.6,52.0
57,2019-12-31 15:00,桃園市,觀音,47.0,2.2,0.3,39.0,32.0,18,7.6,8.8,1.2,8.5,56.0
58,2019-12-31 15:00,桃園市,平鎮,35.0,1.9,0.52,31.0,25.0,13,15.0,18.0,3.6,4.7,69.0
59,2019-12-31 15:00,桃園市,中壢,33.0,1.7,0.88,20.0,29.0,16,26.0,46.0,20.0,1.9,1.1
60,2019-12-31 15:00,桃園市,龍潭,33.0,1.5,0.37,36.0,19.0,15,9.5,11.0,1.5,8.3,52.0
61,2019-12-31 15:00,桃園市,桃園(觀音工業區),53.0,0.1,0.28,28.0,51.0,20,9.4,13.0,3.9,4.6,49.0
62,2019-12-31 15:00,桃園市,桃園,34.0,2.1,0.52,26.0,29.0,14,15.0,17.0,2.4,4.1,65.0
63,2019-12-31 14:00,桃園市,平鎮,32.0,1.8,0.51,35.0,20.0,12.0,12.0,15.0,3.2,6.3,76.0
64,2019-12-31 14:00,桃園市,中壢,29.0,1.6,0.82,24.0,20.0,11.0,23.0,41.0,18.0,2.0,329.0
65,2019-12-31 14:00,桃園市,觀音,45.0,2.2,0.33,39.0,32.0,11.0,7.3,8.6,1.3,9.5,67.0
66,2019-12-31 14:00,桃園市,桃園,31.0,2.0,0.53,28.0,17.0,11.0,14.0,16.0,2.6,3.2,69.0
67,2019-12-31 14:00,桃園市,龍潭,34.0,1.8,0.4,37.0,19.0,15.0,8.1,10.0,2.1,7.7,56.0
68,2019-12-31 14:00,桃園市,大園,51.0,2.4,0.37,34.0,31.0,17.0,17.0,21.0,4.6,7.9,52.0
69,2019-12-31 14:00,桃園市,桃園(觀音工業區),51.0,,,26.0,44.0,19.0,,,,5.0,72.0
70,2019-12-31 13:00,桃園市,龍潭,35.0,1.7,0.39,38.0,9.0,9,6.7,9.0,2.3,9.2,63.0
71,2019-12-31 13:00,桃園市,桃園,29.0,1.8,0.54,29.0,14.0,12,12.0,16.0,3.4,3.1,77.0
72,2019-12-31 13:00,桃園市,觀音,45.0,2.3,0.33,40.0,30.0,15,6.7,8.1,1.4,8.3,68.0
73,2019-12-31 13:00,桃園市,大園,48.0,2.8,0.39,37.0,28.0,18,15.0,20.0,5.0,7.9,52.0
