SiteName,County,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate
龍潭,桃園市,22,1.7,0.29,13.7,10,6,10.2,12,1.8,0.4,263,2021/06/01 00:00:00
龍潭,桃園市,21,1,0.3,9.6,12,5,11.8,13.6,1.8,0.9,221,2021/06/01 01:00:00
龍潭,桃園市,19,1.2,0.17,14.5,14,5,7.6,9.6,2,1.9,215,2021/06/01 02:00:00
龍潭,桃園市,15,1.1,0.14,13.4,15,1,8.1,10.1,2,1.2,202,2021/06/01 03:00:00
龍潭,桃園市,13,1,0.15,12.3,5,2,9.9,12.3,2.4,1.5,217,2021/06/01 04:00:00
龍潭,桃園市,14,1.1,0.17,16,17,7,5.8,8.1,2.3,1.2,223,2021/06/01 05:00:00
龍潭,桃園市,15,1.3,0.19,8.4,11,6,13.2,16.2,3,0.8,198,2021/06/01 06:00:00
龍潭,桃園市,17,1.4,0.25,7.4,15,5,12.3,20.5,8.2,0.9,166,2021/06/01 07:00:00
龍潭,桃園市,18,1.1,0.26,8.1,17,4,7.8,15.1,7.2,1,129,2021/06/01 08:00:00
龍潭,桃園市,17,1.5,0.25,19.3,21,5,7.5,13.7,6.3,1.2,82,2021/06/01 09:00:00
龍潭,桃園市,17,1.5,0.29,33.8,17,7,8.2,12.3,4.1,0.9,336,2021/06/01 10:00:00
龍潭,桃園市,17,1.2,0.27,42.5,13,6,5.6,8.3,2.7,2.1,252,2021/06/01 11:00:00
龍潭,桃園市,21,1.4,0.23,47.1,10,7,4.9,7.7,2.7,2.6,237,2021/06/01 12:00:00
龍潭,桃園市,26,1.5,0.22,57,15,9,6.2,8.5,2.4,2.4,264,2021/06/01 13:00:00
龍潭,桃園市,32,1.6,0.23,63,21,,,,,2.5,314,2021/06/01 14:00:00
龍潭,桃園市,39,2.1,0.25,65.4,,17,8.1,10.4,2.3,1.9,308,2021/06/01 15:00:00
龍潭,桃園市,46,2.7,0.29,69.4,32,17,11.2,13.4,2.2,1.6,76,2021/06/01 16:00:00
龍潭,桃園市,54,2.4,0.31,68.3,28,22,11.7,14.1,2.4,2.2,320,2021/06/01 17:00:00
龍潭,桃園市,64,2.2,0.35,59.6,30,21,12.6,14.8,2.2,2.7,229,2021/06/01 18:00:00
龍潭,桃園市,61,1.1,0.18,37.5,10,1,5.4,7.6,2.2,1.7,212,2021/06/01 19:00:00
龍潭,桃園市,54,1.2,0.2,31.4,5,3,8.2,10.5,2.3,0.8,247,2021/06/01 20:00:00
龍潭,桃園市,48,1.1,0.25,25.2,5,4,12.1,14.4,2.3,1.3,145,2021/06/01 21:00:00
龍潭,桃園市,44,1.1,0.22,28.1,15,5,8.1,10.4,2.3,1.8,122,2021/06/01 22:00:00
龍潭,桃園市,40,1,0.2,27.9,11,8,7.2,9.4,2.2,1.1,140,2021/06/01 23:00:00
龍潭,桃園市,34,1,0.2,17.6,17,8,9.2,11.6,2.4,1.2,115,2021/06/02 00:00:00
龍潭,桃園市,29,1.4,0.18,18.7,18,9,7,9.4,2.4,0.7,235,2021/06/02 01:00:00
龍潭,桃園市,29,1.4,0.2,15.6,16,6,5.4,6.1,0.8,1.3,247,2021/06/02 02:00:00
龍潭,桃園市,26,1.6,0.2,12.9,17,5,8.2,9.2,1,1.4,163,2021/06/02 03:00:00
龍潭,桃園市,23,1.5,0.16,13.7,15,4,4.2,5.4,1.2,1.5,148,2021/06/02 04:00:00
龍潭,桃園市,17,1.4,0.17,12.4,18,2,6.4,7.8,1.5,1,170,2021/06/02 05:00:00
龍潭,桃園市,15,1.5,0.19,9.8,22,2,7,9.4,2.5,1.2,143,2021/06/02 06:00:00
龍潭,桃園市,15,1.4,0.23,11.4,15,2,8.1,11.2,3.1,1.2,122,2021/06/02 07:00:00
龍潭,桃園市,15,1.7,0.24,17.4,15,4,5.7,10.2,4.5,1.6,131,2021/06/02 08:00:00
龍潭,桃園市,15,1.7,0.19,27.5,11,4,,,,2.1,245,2021/06/02 09:00:00
龍潭,桃園市,16,1.6,0.2,33.1,13,2,4.4,6.3,1.9,2.2,243,2021/06/02 10:00:00
龍潭,桃園市,19,1.8,0.23,45.3,13,4,5.3,6.2,0.9,2.5,256,2021/06/02 11:00:00
龍潭,桃園市,25,2.5,0.27,62.9,28,11,6.6,8.4,1.7,2.9,262,2021/06/02 12:00:00
龍潭,桃園市,31,2.4,0.22,58.2,15,7,5.9,6.9,1.1,4.7,267,2021/06/02 13:00:00
龍潭,桃園市,35,2.5,0.19,49.6,14,4,4.1,4.7,0.6,3.2,232,2021/06/02 14:00:00
龍潭,桃園市,41,3,0.21,60.2,21,10,5.8,6,0.3,3.2,263,2021/06/02 15:00:00
龍潭,桃園市,46,2.6,0.21,62.2,22,18,5.4,6.4,1,2.8,193,2021/06/02 16:00:00
龍潭,桃園市,48,1.9,0.28,47.5,22,22,10.9,12.1,1.2,1.9,112,2021/06/02 17:00:00
龍潭,桃園市,50,1.5,0.25,45.4,14,9,8.9,10,1.1,2.5,150,2021/06/02 18:00:00
龍潭,桃園市,49,1.6,0.28,35.1,5,8,12.9,13.6,0.8,1.1,199,2021/06/02 19:00:00
龍潭,桃園市,45,1.8,0.33,30.2,5,8,13.7,14.7,1,1.2,218,2021/06/02 20:00:00
龍潭,桃園市,42,1.7,0.25,28.1,10,6,10.6,11.5,0.9,1.4,229,2021/06/02 21:00:00
龍潭,桃園市,38,1.7,0.24,21.9,11,5,12.3,13.1,0.9,0.9,172,2021/06/02 22:00:00
龍潭,桃園市,33,1.8,0.21,18.6,12,4,10.6,11.6,1.1,0.7,169,2021/06/02 23:00:00
龍潭,桃園市,29,1.6,0.19,22.9,15,8,6.7,7.6,0.9,1.8,138,2021/06/03 00:00:00
龍潭,桃園市,26,1.2,0.2,20.5,22,7,6.5,7.3,0.7,1,132,2021/06/03 01:00:00
龍潭,桃園市,26,1.4,0.13,17.3,17,8,5.5,7.8,2.3,0.6,111,2021/06/03 02:00:00
龍潭,桃園市,27,1.3,0.14,11.3,20,6,8,10.6,2.6,0.7,192,2021/06/03 03:00:00
龍潭,桃園市,24,1.4,0.14,12.4,23,5,5.5,8.2,2.6,1.4,156,2021/06/03 04:00:00
龍潭,桃園市,21,1.3,0.14,10.1,22,6,6.5,9.2,2.8,0.7,150,2021/06/03 05:00:00
龍潭,桃園市,20,1.3,0.17,8.6,20,6,7.7,11.5,3.8,1.4,143,2021/06/03 06:00:00
龍潭,桃園市,20,1.4,0.23,9.6,21,7,7.2,13.4,6.2,1,193,2021/06/03 07:00:00
龍潭,桃園市,22,1.3,0.25,13.4,23,10,6.7,13.9,7.2,1.5,199,2021/06/03 08:00:00
龍潭,桃園市,23,1.8,0.21,24,16,7,6,10.7,4.7,2.8,216,2021/06/03 09:00:00
龍潭,桃園市,24,2.1,0.19,30.9,11,8,,,,2.8,179,2021/06/03 10:00:00
龍潭,桃園市,26,2.4,0.21,44.5,19,9,6.5,10.1,3.6,2.9,245,2021/06/03 11:00:00
龍潭,桃園市,27,2.4,0.22,57.3,26,12,6.5,9.4,2.9,3.8,201,2021/06/03 12:00:00
龍潭,桃園市,31,2.7,0.22,71.8,23,11,5.8,8,2.2,2.6,266,2021/06/03 13:00:00
龍潭,桃園市,39,2.9,0.23,84,30,16,5.9,8.1,2.2,2.5,255,2021/06/03 14:00:00
龍潭,桃園市,46,3.1,0.19,74.6,29,23,6.1,8.2,2.1,4,259,2021/06/03 15:00:00
龍潭,桃園市,51,2.6,0.14,56.3,22,14,5.1,7.4,2.3,3.6,258,2021/06/03 16:00:00
龍潭,桃園市,58,2.2,0.13,39.1,17,9,5.1,7.8,2.8,4.2,249,2021/06/03 17:00:00
龍潭,桃園市,58,2,0.14,26.8,18,6,5.7,8.8,3.1,3.8,243,2021/06/03 18:00:00
龍潭,桃園市,50,1.8,0.14,21.5,14,8,6.9,9.5,2.7,3.1,246,2021/06/03 19:00:00
龍潭,桃園市,45,1.6,0.13,21.6,13,7,6.2,8.6,2.5,3.6,241,2021/06/03 20:00:00
龍潭,桃園市,40,1.9,0.15,18.4,11,4,7.4,9.5,2.2,2.5,228,2021/06/03 21:00:00
龍潭,桃園市,31,2.4,0.2,12.2,12,4,11.8,14.3,2.4,2.2,212,2021/06/03 22:00:00
龍潭,桃園市,24,2.4,0.17,12.9,12,4,9.2,11.6,2.4,3,241,2021/06/03 23:00:00
龍潭,桃園市,23,2.3,0.14,12.6,14,7,8.6,11.2,2.6,2.5,207,2021/06/04 00:00:00
龍潭,桃園市,25,2.4,0.15,10.4,21,9,8.8,11.4,2.6,1.8,218,2021/06/04 01:00:00
龍潭,桃園市,26,2.1,0.2,7.9,19,9,9.7,11.4,1.7,1.3,203,2021/06/04 02:00:00
龍潭,桃園市,24,2.1,0.18,8.6,17,6,8.2,10.2,2,1.8,193,2021/06/04 03:00:00
龍潭,桃園市,27,2,0.18,8.4,21,13,8.4,10.5,2.1,1.8,203,2021/06/04 04:00:00
龍潭,桃園市,29,1.7,0.21,5.3,27,13,9.2,12.7,3.5,1.3,155,2021/06/04 05:00:00
龍潭,桃園市,30,1.6,0.22,6.4,30,11,6.7,11.1,4.4,1.1,119,2021/06/04 06:00:00
龍潭,桃園市,33,1.5,0.23,8,54,11,6.3,12.9,6.6,1.8,103,2021/06/04 07:00:00
龍潭,桃園市,31,1.5,0.24,13.6,24,9,6.3,12.3,6,1.1,91,2021/06/04 08:00:00
龍潭,桃園市,31,1.5,0.24,23.7,22,9,6.5,10.8,4.3,1.4,126,2021/06/04 09:00:00
龍潭,桃園市,29,1.6,0.23,36.2,25,7,6,8.8,2.8,1.5,122,2021/06/04 10:00:00
龍潭,桃園市,31,2.2,0.33,43.7,25,13,9.6,12.2,2.6,2.7,297,2021/06/04 11:00:00
龍潭,桃園市,34,2.8,0.33,43.2,40,13,8.8,11.7,2.9,3.6,290,2021/06/04 12:00:00
龍潭,桃園市,36,2.2,0.22,40.6,27,14,6.9,9.3,2.4,4.3,264,2021/06/04 13:00:00
龍潭,桃園市,37,1.5,0.16,29.4,20,9,6.2,8.5,2.2,3.2,280,2021/06/04 14:00:00
龍潭,桃園市,34,1.7,0.16,22.7,18,6,8.7,12.1,3.4,3.7,307,2021/06/04 15:00:00
龍潭,桃園市,31,1.5,0.19,25.9,5,4,9.2,12,2.8,1.6,92,2021/06/04 16:00:00
龍潭,桃園市,31,1.4,0.19,32.4,5,4,7.8,9.9,2.2,1.2,57,2021/06/04 17:00:00
龍潭,桃園市,31,1.5,0.24,28.5,5,4,8.8,11.3,2.5,2.1,60,2021/06/04 18:00:00
龍潭,桃園市,29,1.5,0.3,22.8,5,5,11.5,14.1,2.6,1,101,2021/06/04 19:00:00
龍潭,桃園市,26,1.4,0.24,20.7,5,4,10.4,12.5,2.1,0.8,51,2021/06/04 20:00:00
龍潭,桃園市,23,1.4,0.26,19.9,5,2,9.4,11.2,1.8,1.8,94,2021/06/04 21:00:00
龍潭,桃園市,22,1.5,0.25,15.7,5,1,11.1,13,1.9,0.7,98,2021/06/04 22:00:00
龍潭,桃園市,20,1.7,0.27,13.8,10,8,11.5,13.5,2,0.8,,2021/06/04 23:00:00
龍潭,桃園市,19,1.6,0.23,14.4,5,6,9.6,11.4,1.8,1.4,320,2021/06/05 00:00:00
龍潭,桃園市,18,1.9,0.22,15,5,3,9.2,10.8,1.6,0.8,112,2021/06/05 01:00:00
龍潭,桃園市,16,1.2,0.25,12.3,11,5,9.3,11.1,1.8,1.3,235,2021/06/05 02:00:00
龍潭,桃園市,15,1,0.22,14.1,11,5,7.8,9.1,1.3,1,213,2021/06/05 03:00:00
龍潭,桃園市,15,1,0.19,12.2,16,6,6.8,8.4,1.6,1.8,209,2021/06/05 04:00:00
龍潭,桃園市,18,1.2,0.22,9.8,15,8,9.4,11.1,1.7,1.7,250,2021/06/05 05:00:00
龍潭,桃園市,21,1.2,0.26,14.7,17,11,10.5,12.3,1.8,1,327,2021/06/05 06:00:00
龍潭,桃園市,22,1.7,0.34,25.3,11,8,9.8,11.8,2,0.9,241,2021/06/05 07:00:00
龍潭,桃園市,23,1.7,0.43,26.3,10,7,11,13.1,2.1,1.4,314,2021/06/05 08:00:00
龍潭,桃園市,24,1.2,0.46,28.4,12,8,11.8,14.2,2.5,1.5,321,2021/06/05 09:00:00
龍潭,桃園市,27,1.3,0.49,27.3,14,14,14.7,17.2,2.5,0.8,277,2021/06/05 10:00:00
龍潭,桃園市,31,1.4,0.42,30.5,22,16,14.6,17.7,3,1.3,267,2021/06/05 11:00:00
龍潭,桃園市,34,1.5,0.46,34.3,17,11,11.7,14.9,3.2,2.3,320,2021/06/05 12:00:00
龍潭,桃園市,37,1.4,0.41,40.9,19,12,9.6,11.8,2.2,1.9,310,2021/06/05 13:00:00
龍潭,桃園市,36,1.4,0.32,38,18,10,8.7,11,2.3,1.9,258,2021/06/05 14:00:00
龍潭,桃園市,33,1,0.31,36.9,13,8,5.9,7.6,1.8,3.2,282,2021/06/05 15:00:00
龍潭,桃園市,31,1.1,0.29,37.1,15,7,8.3,10.3,2,3.4,310,2021/06/05 16:00:00
龍潭,桃園市,33,1.2,0.3,43.3,5,6,9.9,11.6,1.7,1.9,295,2021/06/05 17:00:00
龍潭,桃園市,34,0.5,0.34,38.8,5,4,9.9,11.4,1.5,1.3,294,2021/06/05 18:00:00
龍潭,桃園市,36,1,0.35,40.4,11,3,10.6,11.9,1.3,1.3,337,2021/06/05 19:00:00
龍潭,桃園市,37,1,0.36,42.1,10,4,11,12.3,1.3,2.4,64,2021/06/05 20:00:00
龍潭,桃園市,38,0.5,0.27,52.1,5,3,6.2,7.5,1.2,2.3,60,2021/06/05 21:00:00
龍潭,桃園市,40,0.5,0.26,54.4,5,2,4.7,6,1.4,1.9,44,2021/06/05 22:00:00
龍潭,桃園市,42,1,0.25,52,5,2,5.7,6.9,1.2,1.6,47,2021/06/05 23:00:00
龍潭,桃園市,44,0.5,0.25,50,11,2,,,,2.3,56,2021/06/06 00:00:00
龍潭,桃園市,44,0.5,0.24,47.7,15,2,4.2,5.2,1,1.6,87,2021/06/06 01:00:00
龍潭,桃園市,44,1.6,0.16,47.1,10,5,3.4,4.5,1.1,2.1,67,2021/06/06 02:00:00
龍潭,桃園市,45,1.7,0.16,44.7,12,6,3.7,4.7,1,1.1,81,2021/06/06 03:00:00
龍潭,桃園市,45,1.6,0.15,44.4,10,8,3.3,4.1,0.8,1.3,54,2021/06/06 04:00:00
龍潭,桃園市,44,1.5,0.15,44.2,5,6,2.8,4,1.2,1.5,66,2021/06/06 05:00:00
龍潭,桃園市,43,1.6,0.17,39.6,5,6,4.4,5.7,1.3,2.2,65,2021/06/06 06:00:00
龍潭,桃園市,41,1.5,0.24,37.5,5,5,6,7.3,1.3,1,21,2021/06/06 07:00:00
龍潭,桃園市,40,1.9,0.31,36.7,13,4,8,9.9,1.9,1.6,45,2021/06/06 08:00:00
龍潭,桃園市,39,1.9,0.3,39.9,5,2,8.6,10.7,2.1,2.3,37,2021/06/06 09:00:00
龍潭,桃園市,38,2.1,0.29,41.6,5,3,8.3,10.3,2.1,1.6,23,2021/06/06 10:00:00
龍潭,桃園市,37,2,0.33,37.9,5,7,,,,2.6,58,2021/06/06 11:00:00
龍潭,桃園市,37,1.9,0.29,41.7,5,4,9.4,11.5,2.1,3.5,59,2021/06/06 12:00:00
龍潭,桃園市,37,2,0.28,45.1,5,3,8,9.8,1.8,2.1,45,2021/06/06 13:00:00
龍潭,桃園市,38,1.9,0.25,46,5,3,8.5,10.4,2,2,46,2021/06/06 14:00:00
龍潭,桃園市,39,2,0.25,48.7,5,2,9.1,10.7,1.6,2.2,49,2021/06/06 15:00:00
龍潭,桃園市,40,2,0.25,46.6,5,5,9.9,11.6,1.7,2.2,56,2021/06/06 16:00:00
龍潭,桃園市,41,1.8,0.26,45.7,5,6,9.9,11.6,1.7,1.6,33,2021/06/06 17:00:00
龍潭,桃園市,42,1.8,0.28,46.4,11,6,11.1,12.7,1.6,2.4,61,2021/06/06 18:00:00
龍潭,桃園市,42,2,0.3,43.4,5,4,,,,1.8,38,2021/06/06 19:00:00
龍潭,桃園市,43,2,0.28,43.1,5,6,10.5,11.9,1.4,1.4,29,2021/06/06 20:00:00
龍潭,桃園市,42,1.8,0.25,44,5,5,10,11.4,1.3,1.7,32,2021/06/06 21:00:00
龍潭,桃園市,42,1.9,0.23,42.5,5,2,8.4,9.7,1.3,1.1,14,2021/06/06 22:00:00
龍潭,桃園市,41,1.9,0.22,39.8,5,4,7.3,8.7,1.4,1.2,60,2021/06/06 23:00:00
龍潭,桃園市,40,1.8,0.21,37.6,5,6,6.5,7.6,1.1,1.4,40,2021/06/07 00:00:00
龍潭,桃園市,38,2.3,0.22,34.3,14,9,6.7,8,1.2,1.3,88,2021/06/07 01:00:00
龍潭,桃園市,37,1.3,0.24,33.7,12,7,6.2,6.8,0.5,2.1,61,2021/06/07 02:00:00
龍潭,桃園市,36,1.3,0.22,33.7,12,2,5.5,6.2,0.7,1.3,82,2021/06/07 03:00:00
龍潭,桃園市,34,1.2,0.2,32.8,10,2,4.6,5.3,0.7,1.2,75,2021/06/07 04:00:00
龍潭,桃園市,33,1.2,0.19,31.9,13,6,4.8,5.3,0.5,0.7,67,2021/06/07 05:00:00
龍潭,桃園市,31,1.3,0.22,24.7,11,5,7.5,8.4,0.9,0.4,127,2021/06/07 06:00:00
龍潭,桃園市,29,1.3,0.3,19,10,1,13.3,17.3,4,0.7,67,2021/06/07 07:00:00
龍潭,桃園市,27,1.3,0.26,21.8,14,1,8.7,13,4.3,0.4,157,2021/06/07 08:00:00
龍潭,桃園市,26,1.3,0.31,24.6,16,1,8.9,13.5,4.7,0.5,95,2021/06/07 09:00:00
龍潭,桃園市,26,1.7,0.34,34.5,16,3,11,15.5,4.5,1.2,30,2021/06/07 10:00:00
龍潭,桃園市,28,1.7,0.34,49.2,15,7,10.4,12.6,2.2,1.8,31,2021/06/07 11:00:00
龍潭,桃園市,31,1.9,0.36,65.7,18,11,10.6,12.1,1.5,2,321,2021/06/07 12:00:00
龍潭,桃園市,36,2.8,0.36,73.8,20,13,13.4,15,1.6,2.9,323,2021/06/07 13:00:00
龍潭,桃園市,43,2.6,0.3,76.7,20,10,10.6,11.7,1.2,2.7,14,2021/06/07 14:00:00
龍潭,桃園市,48,1.9,0.3,66.2,14,11,11.9,12.9,1.1,3.2,127,2021/06/07 15:00:00
龍潭,桃園市,51,1.4,0.26,52.5,5,7,10.6,11.6,1,1.4,276,2021/06/07 16:00:00
龍潭,桃園市,61,1.5,0.27,41.6,5,5,12.6,13.8,1.2,1.5,201,2021/06/07 17:00:00
龍潭,桃園市,61,1.2,0.28,35.1,5,5,12.5,13.6,1,1.8,240,2021/06/07 18:00:00
龍潭,桃園市,50,1.2,0.39,23.5,5,7,20.2,22.3,2.1,1.4,127,2021/06/07 19:00:00
龍潭,桃園市,47,1.3,0.25,35.3,5,6,9.6,11,1.4,1,163,2021/06/07 20:00:00
龍潭,桃園市,42,1.3,0.29,30,10,4,10.8,11.8,1,1.1,54,2021/06/07 21:00:00
龍潭,桃園市,35,1.5,0.36,23.3,5,7,,,,0.9,227,2021/06/07 22:00:00
龍潭,桃園市,30,1.6,0.34,15.8,12,8,17.4,19.2,1.8,0.7,253,2021/06/07 23:00:00
龍潭,桃園市,25,1.4,0.29,14.1,17,6,17.6,19.2,1.6,1.4,233,2021/06/08 00:00:00
龍潭,桃園市,22,1.1,0.24,18.6,17,4,10.3,11,0.7,1.5,224,2021/06/08 01:00:00
龍潭,桃園市,20,1.6,0.22,16.8,16,6,8.1,9.5,1.4,0.9,160,2021/06/08 02:00:00
龍潭,桃園市,19,1.5,0.18,15.2,15,7,5.4,6.9,1.5,1,151,2021/06/08 03:00:00
龍潭,桃園市,17,1.5,0.18,11.1,21,2,7.3,8.9,1.6,1,145,2021/06/08 04:00:00
龍潭,桃園市,16,1.6,0.18,10.7,19,3,7.6,9.3,1.7,1,124,2021/06/08 05:00:00
龍潭,桃園市,16,1.6,0.21,8,23,4,9.4,13.4,4,0.9,133,2021/06/08 06:00:00
龍潭,桃園市,17,2.2,0.36,11.4,23,5,10.3,17.3,7,0.9,50,2021/06/08 07:00:00
龍潭,桃園市,19,3,0.46,16.4,24,9,14,24.4,10.4,2,80,2021/06/08 08:00:00
龍潭,桃園市,20,3.2,0.42,23.5,25,9,13.7,22.5,8.8,1.9,77,2021/06/08 09:00:00
龍潭,桃園市,22,2.7,0.4,40.6,19,7,12.5,17.7,5.2,2,64,2021/06/08 10:00:00
龍潭,桃園市,22,2.4,0.31,56.9,12,6,7.5,9.9,2.5,2.6,22,2021/06/08 11:00:00
龍潭,桃園市,26,2.2,0.3,60.2,14,7,9.2,11.2,2,2.1,91,2021/06/08 12:00:00
龍潭,桃園市,33,3.4,0.31,74.8,24,8,9.8,11.5,1.7,2.8,352,2021/06/08 13:00:00
龍潭,桃園市,43,4.8,0.31,86.4,,20,,,,2.9,343,2021/06/08 14:00:00
龍潭,桃園市,50,4.1,0.26,70.7,,13,10,11.3,1.3,2.8,323,2021/06/08 15:00:00
龍潭,桃園市,64,2.8,0.23,57.8,17,12,8,9.7,1.8,2.9,185,2021/06/08 16:00:00
龍潭,桃園市,74,1.8,0.23,45.3,12,9,10.2,12.3,2.2,2.6,217,2021/06/08 17:00:00
龍潭,桃園市,74,2,0.28,41.8,12,7,,,,1.9,242,2021/06/08 18:00:00
龍潭,桃園市,64,1.7,0.29,31.7,16,5,14,15.6,1.6,1.3,242,2021/06/08 19:00:00
龍潭,桃園市,51,1.8,0.27,32.1,16,8,10.2,11.7,1.6,1.9,232,2021/06/08 20:00:00
龍潭,桃園市,45,1.9,0.26,24.6,17,9,9.2,10.7,1.5,2,188,2021/06/08 21:00:00
龍潭,桃園市,37,2.4,0.24,18.1,22,8,10.6,12.1,1.5,1.5,206,2021/06/08 22:00:00
龍潭,桃園市,31,2.4,0.22,21.1,19,7,10.1,11.4,1.2,1.6,,2021/06/08 23:00:00
龍潭,桃園市,30,1.9,0.24,17.2,19,10,8.7,10.3,1.6,1.4,228,2021/06/09 00:00:00
龍潭,桃園市,30,2.3,0.27,8,29,9,18.5,21.4,2.9,1.1,185,2021/06/09 01:00:00
龍潭,桃園市,29,1.2,0.17,11.8,23,9,6.4,7,0.7,0.9,181,2021/06/09 02:00:00
龍潭,桃園市,27,1.1,0.16,8.4,29,5,9.8,12.8,3,0.7,245,2021/06/09 03:00:00
龍潭,桃園市,29,1.4,0.18,7.2,25,15,11.7,17.6,5.8,0.9,143,2021/06/09 04:00:00
龍潭,桃園市,28,1.1,0.15,6.7,26,7,9.9,12.7,2.8,1.5,144,2021/06/09 05:00:00
龍潭,桃園市,27,1.2,0.15,6.7,24,6,7.3,10.8,3.4,1.3,143,2021/06/09 06:00:00
龍潭,桃園市,26,1.2,0.19,7.3,24,4,,,,1.3,128,2021/06/09 07:00:00
龍潭,桃園市,22,1.3,0.23,9.6,23,6,6.6,13.1,6.6,1.1,92,2021/06/09 08:00:00
龍潭,桃園市,21,1.2,0.2,21.6,17,5,6.2,7.8,1.6,1.6,354,2021/06/09 09:00:00
龍潭,桃園市,20,1.3,0.2,32.5,14,5,5.7,7.9,2.3,1.6,31,2021/06/09 10:00:00
龍潭,桃園市,23,1.5,0.22,50,19,11,7.1,8.9,1.8,2.1,21,2021/06/09 11:00:00
龍潭,桃園市,30,3.6,0.35,67.5,34,19,15.9,18.2,2.3,3.3,334,2021/06/09 12:00:00
龍潭,桃園市,38,3.6,0.36,82.6,41,21,13.3,14.8,1.5,2.9,46,2021/06/09 13:00:00
龍潭,桃園市,42,2.4,0.29,58.9,27,14,15.4,17.8,2.4,3.2,16,2021/06/09 14:00:00
龍潭,桃園市,45,,,,,14,,,,2.7,10,2021/06/09 15:00:00
龍潭,桃園市,46,2.2,0.23,39.2,18,,11.6,13.7,2.1,1.2,197,2021/06/09 16:00:00
龍潭,桃園市,47,1.3,0.19,28.5,5,9,9.4,10.8,1.5,2.2,211,2021/06/09 17:00:00
龍潭,桃園市,46,1.2,0.27,25,5,7,14.8,17.1,2.3,1.7,177,2021/06/09 18:00:00
龍潭,桃園市,43,1.3,0.28,20.3,14,8,12.1,12.6,0.6,0.8,110,2021/06/09 19:00:00
龍潭,桃園市,35,1.3,0.32,13.7,16,5,13.8,15.7,1.9,1,246,2021/06/09 20:00:00
龍潭,桃園市,29,1.4,0.31,6.7,21,7,17.1,21.5,4.4,1.8,225,2021/06/09 21:00:00
龍潭,桃園市,30,1.3,0.24,8.4,21,9,13.8,16.4,2.6,1.5,222,2021/06/09 22:00:00
龍潭,桃園市,30,1.4,0.19,10.8,18,9,10.6,12.4,1.8,1.5,210,2021/06/09 23:00:00
龍潭,桃園市,30,1.4,0.16,9,23,8,9.6,11.1,1.6,1.2,250,2021/06/10 00:00:00
龍潭,桃園市,27,1.7,0.15,10.8,20,6,6.2,7.1,0.9,1.4,232,2021/06/10 01:00:00
龍潭,桃園市,24,1.5,0.12,8.7,22,4,7.8,10.6,2.8,1.3,163,2021/06/10 02:00:00
龍潭,桃園市,21,1.5,0.12,10.7,24,5,6.4,9.1,2.7,0.8,145,2021/06/10 03:00:00
龍潭,桃園市,20,1.4,0.12,10.9,21,6,8.3,10.6,2.4,2.4,209,2021/06/10 04:00:00
龍潭,桃園市,21,1.4,0.14,16.5,24,9,8.9,11.4,2.5,1.5,172,2021/06/10 05:00:00
龍潭,桃園市,22,1.4,0.15,13.2,23,7,9,11.9,2.9,1.7,170,2021/06/10 06:00:00
龍潭,桃園市,23,2,0.2,16.6,23,8,8.6,13.8,5.2,1.4,186,2021/06/10 07:00:00
龍潭,桃園市,26,1.9,0.19,21.5,20,11,7.1,12,4.9,1.3,233,2021/06/10 08:00:00
龍潭,桃園市,26,1.3,0.18,26.5,14,8,4.1,7.5,3.4,1.5,252,2021/06/10 09:00:00
龍潭,桃園市,27,,0.14,,,,,,,,,2021/06/10 10:00:00
龍潭,桃園市,29,1.1,0.14,30.1,5,7,2.7,5.4,2.7,2,260,2021/06/10 11:00:00
龍潭,桃園市,29,1.4,0.18,38.9,5,9,4.4,7.9,3.5,2.1,285,2021/06/10 12:00:00
龍潭,桃園市,29,1.6,0.17,44.4,11,8,5.6,9.1,3.6,3.1,306,2021/06/10 13:00:00
龍潭,桃園市,30,1.7,0.14,43.7,11,9,,,,2.9,315,2021/06/10 14:00:00
龍潭,桃園市,32,1.7,0.13,41.7,10,9,,,,2.8,28,2021/06/10 15:00:00
龍潭,桃園市,33,1.6,0.14,31.9,11,5,8.3,12.6,4.3,2.6,33,2021/06/10 16:00:00
龍潭,桃園市,34,1.9,0.16,30.4,11,7,9.1,13.7,4.6,3.1,7,2021/06/10 17:00:00
龍潭,桃園市,33,3,0.22,25,18,8,11.8,16.8,5,2.6,360,2021/06/10 18:00:00
龍潭,桃園市,32,3.6,0.28,23.8,16,9,17.2,21.5,4.3,1.7,7,2021/06/10 19:00:00
龍潭,桃園市,31,3.3,0.3,22.5,21,10,,,,1.4,105,2021/06/10 20:00:00
龍潭,桃園市,28,1.5,0.32,23.2,15,7,16.9,18.2,1.3,1.3,108,2021/06/10 21:00:00
龍潭,桃園市,29,1.4,0.22,22.2,16,12,,,,2.3,135,2021/06/10 22:00:00
龍潭,桃園市,28,1,0.05,24.2,5,6,2.9,2.8,0,1.6,124,2021/06/10 23:00:00
龍潭,桃園市,24,0.5,0.05,21.8,5,3,2.4,4.3,1.9,1.6,185,2021/06/11 00:00:00
龍潭,桃園市,22,0.5,0.11,17.1,,4,5.6,7.5,1.9,1.2,115,2021/06/11 01:00:00
龍潭,桃園市,20,1.6,0.13,17.4,11,7,4.3,5.6,1.3,1.8,171,2021/06/11 02:00:00
