SiteName,County,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate
中壢,桃園市,32,1.4,0.78,8.5,11,6,25.6,33.9,8.3,0.4,327,2021/06/01 00:00:00
中壢,桃園市,29,1.8,0.81,6.9,14,5,24.3,29.9,5.6,1.1,172,2021/06/01 01:00:00
中壢,桃園市,31,2.2,0.63,5.4,19,16,19.5,30.5,11,0.6,191,2021/06/01 02:00:00
中壢,桃園市,32,2.2,0.62,3,15,11,19,27.2,8.3,0.4,10,2021/06/01 03:00:00
中壢,桃園市,31,2,0.44,2.6,15,7,19.8,26.4,6.5,0.4,118,2021/06/01 04:00:00
中壢,桃園市,35,2.4,0.4,7.2,5,12,16.8,24.6,7.8,0.4,71,2021/06/01 05:00:00
中壢,桃園市,32,2.7,0.88,3.3,15,10,18.9,46.9,28,0.9,175,2021/06/01 06:00:00
中壢,桃園市,31,3,1.71,3.1,21,8,18.7,68.1,49.5,0.4,216,2021/06/01 07:00:00
中壢,桃園市,35,3.8,2.85,3,27,16,16.5,89,72.5,1.3,197,2021/06/01 08:00:00
中壢,桃園市,37,3.3,1.74,7.8,24,15,22,66.2,44.2,1,223,2021/06/01 09:00:00
中壢,桃園市,37,2.7,0.92,22.2,21,11,21,37.8,16.7,0.5,355,2021/06/01 10:00:00
中壢,桃園市,39,2.4,0.51,37.7,15,11,17.3,23.9,6.7,0.7,342,2021/06/01 11:00:00
中壢,桃園市,39,2.7,0.63,44.5,16,14,18.3,26.3,8,0.4,29,2021/06/01 12:00:00
中壢,桃園市,44,3,0.45,56.8,31,21,17.2,23.3,6.1,0.8,18,2021/06/01 13:00:00
中壢,桃園市,47,3,0.39,61.4,27,18,13.1,17.3,4.2,0.5,29,2021/06/01 14:00:00
中壢,桃園市,50,3,0.39,58,33,16,13.5,18.1,4.6,0.5,20,2021/06/01 15:00:00
中壢,桃園市,54,2.9,0.35,58.9,24,21,13.1,17.4,4.3,0.5,36,2021/06/01 16:00:00
中壢,桃園市,54,3,0.46,54.9,28,20,15.8,22.4,6.6,0.4,6,2021/06/01 17:00:00
中壢,桃園市,54,3,0.6,40.5,19,16,17.4,24.4,7,0.5,358,2021/06/01 18:00:00
中壢,桃園市,54,2.4,0.84,21.7,14,13,25.1,35.7,10.6,0.6,287,2021/06/01 19:00:00
中壢,桃園市,50,2.6,0.96,14.9,11,11,26.3,38.4,12.1,1.4,167,2021/06/01 20:00:00
中壢,桃園市,45,3,1.19,9.9,14,10,24.6,44.5,20,0.4,282,2021/06/01 21:00:00
中壢,桃園市,44,3.7,1.31,6.8,21,14,26.4,44.1,17.7,0.6,249,2021/06/01 22:00:00
中壢,桃園市,46,3.1,0.98,7.7,18,15,23.3,37.9,14.6,0.5,331,2021/06/01 23:00:00
中壢,桃園市,47,3.4,0.75,7.3,19,14,22.9,32.9,10,0.7,286,2021/06/02 00:00:00
中壢,桃園市,48,2.8,0.78,7.4,22,14,21.6,30.5,9,0.9,193,2021/06/02 01:00:00
中壢,桃園市,47,2.4,0.4,7.6,25,13,,,,1.3,167,2021/06/02 02:00:00
中壢,桃園市,45,2.1,0.4,10.5,21,13,12.2,14.9,2.6,0.8,209,2021/06/02 03:00:00
中壢,桃園市,41,1.9,0.31,9.3,11,7,11.2,13.1,1.9,0.9,183,2021/06/02 04:00:00
中壢,桃園市,34,1.9,0.27,6.5,20,4,11.8,13.9,2.2,1.2,175,2021/06/02 05:00:00
中壢,桃園市,30,2.2,0.49,6,22,6,11.8,19.7,7.9,1.1,175,2021/06/02 06:00:00
中壢,桃園市,27,2.9,1.39,4.3,25,7,12.7,57.2,44.5,0.9,192,2021/06/02 07:00:00
中壢,桃園市,28,3,1.67,9.6,21,10,21.7,50.1,28.5,0.6,236,2021/06/02 08:00:00
中壢,桃園市,30,2.8,0.74,16.4,13,9,,,,0.6,,2021/06/02 09:00:00
中壢,桃園市,32,2.4,0.69,19.9,14,11,18.9,41.9,23,0.8,197,2021/06/02 10:00:00
中壢,桃園市,33,2.4,0.56,32.4,23,11,21.6,37.8,16.2,,60,2021/06/02 11:00:00
中壢,桃園市,35,2.1,0.54,,24,16,19.2,29,9.8,1.5,103,2021/06/02 12:00:00
中壢,桃園市,36,,0.37,,,11,,,,1.6,25,2021/06/02 13:00:00
中壢,桃園市,36,,,37.6,20,,,,,2,40,2021/06/02 14:00:00
中壢,桃園市,38,1.9,0.28,,24,14,13.8,21.5,7.7,1.7,70,2021/06/02 15:00:00
中壢,桃園市,37,1.7,0.47,46.5,25,13,14,21.6,7.6,1.2,65,2021/06/02 16:00:00
中壢,桃園市,42,1.6,0.46,42,21,17,16.7,24.6,7.9,0.9,80,2021/06/02 17:00:00
中壢,桃園市,45,1.5,0.98,38.9,27,18,22.7,34.5,11.8,1.1,157,2021/06/02 18:00:00
中壢,桃園市,40,1.8,0.78,27.2,11,3,19.3,35.1,15.8,0.6,90,2021/06/02 19:00:00
中壢,桃園市,39,1.9,0.86,19.2,10,10,21.7,36,14.4,0.5,196,2021/06/02 20:00:00
中壢,桃園市,36,2.3,0.79,12.7,15,10,20.9,39.9,19,0.5,112,2021/06/02 21:00:00
中壢,桃園市,33,2.2,0.79,11.8,14,10,17.2,29,11.8,0.5,351,2021/06/02 22:00:00
中壢,桃園市,35,2.1,0.57,12.5,10,8,14.4,21.2,6.8,0.4,21,2021/06/02 23:00:00
中壢,桃園市,32,2,0.39,16.1,16,7,12.6,16.2,3.5,1,170,2021/06/03 00:00:00
中壢,桃園市,31,2.1,0.36,16.5,18,9,10.5,14.1,3.6,0.7,205,2021/06/03 01:00:00
中壢,桃園市,31,1.9,0.31,16.3,21,9,9,14.1,5.1,0.4,201,2021/06/03 02:00:00
中壢,桃園市,31,2,0.3,15,17,10,8.9,12.1,3.1,0.7,201,2021/06/03 03:00:00
中壢,桃園市,31,2.1,0.29,10.5,23,8,8.9,13,4.1,1.3,177,2021/06/03 04:00:00
中壢,桃園市,29,2,0.41,6.9,24,8,10.3,21.3,11,0.8,185,2021/06/03 05:00:00
中壢,桃園市,27,2.1,0.61,6.5,22,7,9.9,24.1,14.2,1,181,2021/06/03 06:00:00
中壢,桃園市,28,2.6,1.11,4.7,29,11,11.3,41,29.7,0.6,175,2021/06/03 07:00:00
中壢,桃園市,30,3.2,2.12,4.7,26,12,14.7,67.5,52.8,0.5,274,2021/06/03 08:00:00
中壢,桃園市,34,3.4,1.03,11.7,24,15,18.5,43,24.5,1,64,2021/06/03 09:00:00
中壢,桃園市,33,3.6,0.81,16.3,21,6,21.6,51.6,30,1.3,120,2021/06/03 10:00:00
中壢,桃園市,34,3.4,0.68,31.1,30,13,,,,1.2,181,2021/06/03 11:00:00
中壢,桃園市,38,2.7,0.71,,27,17,,,,1.5,82,2021/06/03 12:00:00
中壢,桃園市,40,2.3,0.61,52.8,26,17,22.5,32.8,10.3,1.1,160,2021/06/03 13:00:00
中壢,桃園市,47,2.2,0.56,60,36,21,23.2,33.2,10,1.9,92,2021/06/03 14:00:00
中壢,桃園市,54,2,0.49,52.6,52,26,21.5,33,11.5,2.4,84,2021/06/03 15:00:00
中壢,桃園市,55,2.1,0.41,37.1,28,17,15.8,29.1,13.4,2.2,76,2021/06/03 16:00:00
中壢,桃園市,54,1.8,0.46,21.1,22,11,13.9,31.4,17.5,1.7,102,2021/06/03 17:00:00
中壢,桃園市,50,2.2,0.71,14.8,17,10,14.7,32.2,17.5,1.6,55,2021/06/03 18:00:00
中壢,桃園市,43,1.8,0.74,14.1,14,9,14.5,30.8,16.3,0.5,129,2021/06/03 19:00:00
中壢,桃園市,37,1.7,0.73,11.6,12,6,15.7,31.3,15.6,0.6,90,2021/06/03 20:00:00
中壢,桃園市,34,2.1,0.95,8.3,5,6,17.2,40,22.8,0.5,274,2021/06/03 21:00:00
中壢,桃園市,34,2.7,0.83,7,5,9,16.4,30.2,13.8,0.5,263,2021/06/03 22:00:00
中壢,桃園市,34,2.8,0.65,4.6,15,10,17.2,33.1,15.9,0.5,247,2021/06/03 23:00:00
中壢,桃園市,32,2.6,0.41,5.4,19,6,14.9,23.7,8.9,0.6,179,2021/06/04 00:00:00
中壢,桃園市,30,2.7,0.34,7.3,16,4,11.6,15.6,4,0.6,252,2021/06/04 01:00:00
中壢,桃園市,27,2.4,0.16,6.2,14,7,8.4,11.4,3,0.7,193,2021/06/04 02:00:00
中壢,桃園市,25,2.4,0.2,6.8,16,10,8.7,11.9,3.2,0.8,186,2021/06/04 03:00:00
中壢,桃園市,24,2.1,0.19,7.9,13,7,7.1,11.3,4.2,0.7,206,2021/06/04 04:00:00
中壢,桃園市,24,2.3,0.2,7.8,19,6,6.8,9.3,2.5,0.8,184,2021/06/04 05:00:00
中壢,桃園市,27,2.7,0.53,5.4,19,12,7.5,20.3,12.8,0.5,210,2021/06/04 06:00:00
中壢,桃園市,29,3.6,1.42,2.9,27,14,9.1,55.3,46.2,0.4,314,2021/06/04 07:00:00
中壢,桃園市,34,3.7,1.63,7.7,29,17,,,,0.4,310,2021/06/04 08:00:00
中壢,桃園市,41,3.2,0.88,16.1,24,17,17.8,36.9,19.1,0.4,240,2021/06/04 09:00:00
中壢,桃園市,47,2.8,0.53,18.6,44,23,19.5,39.5,20.1,0.5,8,2021/06/04 10:00:00
中壢,桃園市,52,2.4,0.43,19.8,60,21,20.3,38.9,18.6,0.9,44,2021/06/04 11:00:00
中壢,桃園市,51,2.1,0.38,27.6,41,13,17.1,32.6,15.5,1.6,37,2021/06/04 12:00:00
中壢,桃園市,52,1.9,0.31,29.9,29,16,11.8,20.6,8.8,1.9,70,2021/06/04 13:00:00
中壢,桃園市,50,1.8,0.3,16.7,25,16,14.3,33.8,19.5,1.2,34,2021/06/04 14:00:00
中壢,桃園市,49,1.9,0.23,14.7,28,16,15.6,28.3,12.8,0.8,18,2021/06/04 15:00:00
中壢,桃園市,46,2.1,0.48,18.7,16,7,16.4,30,13.6,1,309,2021/06/04 16:00:00
中壢,桃園市,47,2.3,0.68,19.8,11,14,18.1,34.4,16.4,1.3,178,2021/06/04 17:00:00
中壢,桃園市,43,2.8,1.51,11.2,13,8,22.7,54.5,31.7,1,276,2021/06/04 18:00:00
中壢,桃園市,39,3.1,1.58,9.4,5,9,22.1,54,32,0.9,316,2021/06/04 19:00:00
中壢,桃園市,39,3.3,1.43,6.8,13,8,24,56.6,32.6,0.8,277,2021/06/04 20:00:00
中壢,桃園市,35,3.1,1.16,6.4,5,8,21.3,51.4,30.1,0.8,283,2021/06/04 21:00:00
中壢,桃園市,32,3.1,1.03,6.8,5,7,21.2,40.2,19.1,0.5,2,2021/06/04 22:00:00
中壢,桃園市,29,2.8,0.69,7,10,6,19.9,35.4,15.5,1,189,2021/06/04 23:00:00
中壢,桃園市,29,2.8,0.53,8.4,10,8,18.2,27.3,9.1,0.5,313,2021/06/05 00:00:00
中壢,桃園市,29,2.5,0.49,8.9,10,10,15.6,24.1,8.5,0.7,179,2021/06/05 01:00:00
中壢,桃園市,27,2.5,0.31,9.9,10,7,12.7,15.3,2.7,0.8,171,2021/06/05 02:00:00
中壢,桃園市,25,2.3,0.27,13.9,5,5,10.1,12.5,2.3,1.1,183,2021/06/05 03:00:00
中壢,桃園市,23,,,,10,4,,,,0.6,283,2021/06/05 04:00:00
中壢,桃園市,22,2.7,0.27,8.5,11,9,14,17.2,3.2,0.6,348,2021/06/05 05:00:00
中壢,桃園市,21,2.5,0.33,19.1,5,6,11.4,14.3,2.9,0.5,351,2021/06/05 06:00:00
中壢,桃園市,21,2.9,0.51,17,5,6,16.6,25.6,9.1,0.5,357,2021/06/05 07:00:00
中壢,桃園市,23,2.5,0.37,22.2,5,7,14.2,19,4.8,0.8,16,2021/06/05 08:00:00
中壢,桃園市,24,2.4,0.4,18.1,10,12,,,,0.6,358,2021/06/05 09:00:00
中壢,桃園市,27,2.3,0.38,18.3,27,11,19,30.4,11.4,0.5,5,2021/06/05 10:00:00
中壢,桃園市,29,2.2,0.38,27.1,13,10,17.1,26.3,9.3,0.7,342,2021/06/05 11:00:00
中壢,桃園市,31,2.3,0.4,29.4,31,11,18.1,26.4,8.4,0.7,355,2021/06/05 12:00:00
中壢,桃園市,31,2.1,0.44,30.5,14,11,16.2,23.3,7.1,0.7,359,2021/06/05 13:00:00
中壢,桃園市,32,2.5,0.38,31.1,25,13,15.8,23.8,8,0.6,24,2021/06/05 14:00:00
中壢,桃園市,33,2.2,0.37,30.5,27,10,16.5,25.7,9.2,0.9,17,2021/06/05 15:00:00
中壢,桃園市,35,2.1,0.33,30.2,19,12,14.4,23.5,9.1,1.1,8,2021/06/05 16:00:00
中壢,桃園市,34,1.9,0.32,34.2,14,9,14.3,19.9,5.6,0.9,360,2021/06/05 17:00:00
中壢,桃園市,31,1.9,0.45,35.6,12,6,17.5,25.4,7.9,0.6,24,2021/06/05 18:00:00
中壢,桃園市,29,1.9,0.49,29.7,10,5,19.9,28.5,8.5,0.6,334,2021/06/05 19:00:00
中壢,桃園市,30,2,0.65,33.8,11,9,19.8,30.6,10.9,1,311,2021/06/05 20:00:00
中壢,桃園市,31,2.2,0.61,41.7,11,8,17.2,27.5,10.3,1.2,308,2021/06/05 21:00:00
中壢,桃園市,32,1.8,0.41,44.7,5,6,13.7,21.7,8.1,0.7,6,2021/06/05 22:00:00
中壢,桃園市,34,1.7,0.36,43.7,5,4,11.9,19,7.1,0.8,302,2021/06/05 23:00:00
中壢,桃園市,35,1.5,0.4,44.5,5,8,9.7,16.5,6.8,1.1,223,2021/06/06 00:00:00
中壢,桃園市,37,1.8,0.34,44.2,5,8,8.7,13.5,4.8,0.9,259,2021/06/06 01:00:00
中壢,桃園市,37,2.2,0.33,36.6,5,6,11.9,17.5,5.6,0.8,214,2021/06/06 02:00:00
中壢,桃園市,38,2.2,0.36,36.1,11,3,10.4,15.5,5.1,0.9,241,2021/06/06 03:00:00
中壢,桃園市,38,2.2,0.36,38.5,10,6,8.8,13.1,4.3,0.8,247,2021/06/06 04:00:00
中壢,桃園市,38,1.9,0.37,36.4,5,7,10.8,17.4,6.6,0.7,316,2021/06/06 05:00:00
中壢,桃園市,35,2.1,0.8,24.2,5,7,16.9,28.2,11.3,0.6,315,2021/06/06 06:00:00
中壢,桃園市,33,2.2,0.69,26.3,5,11,16.4,23.3,7,0.8,350,2021/06/06 07:00:00
中壢,桃園市,31,2.9,0.71,24.8,10,9,17.7,30,12.3,0.7,342,2021/06/06 08:00:00
中壢,桃園市,29,2.3,0.57,21.6,10,7,19.5,29.3,9.9,1.1,20,2021/06/06 09:00:00
中壢,桃園市,27,2.2,0.4,22.7,20,10,16.3,25.1,8.8,0.7,1,2021/06/06 10:00:00
中壢,桃園市,26,2.2,0.46,20.8,11,8,20.3,27.8,7.4,0.8,2,2021/06/06 11:00:00
中壢,桃園市,26,2,0.43,25.5,21,9,19.6,28,8.4,0.5,337,2021/06/06 12:00:00
中壢,桃園市,28,2.1,0.53,23.6,11,10,20.3,28.7,8.4,0.5,355,2021/06/06 13:00:00
中壢,桃園市,28,2.1,0.41,26.8,16,10,18.9,24.9,6,0.6,342,2021/06/06 14:00:00
中壢,桃園市,31,2.2,0.59,26.4,18,12,22.8,30.8,8,,312,2021/06/06 15:00:00
中壢,桃園市,31,2,0.44,34.4,5,9,17.7,24.1,6.4,0.7,352,2021/06/06 16:00:00
中壢,桃園市,31,2,0.46,34,5,8,17,21.9,5,0.5,343,2021/06/06 17:00:00
中壢,桃園市,29,2,0.49,32.1,5,6,20.2,26,5.9,0.7,360,2021/06/06 18:00:00
中壢,桃園市,27,2,0.58,29.3,10,7,23,30.4,7.5,0.5,323,2021/06/06 19:00:00
中壢,桃園市,28,2,0.49,31.6,5,6,20.3,26.5,6.2,0.6,1,2021/06/06 20:00:00
中壢,桃園市,28,1.9,0.53,28.4,5,6,20.1,27.1,6.9,0.6,358,2021/06/06 21:00:00
中壢,桃園市,29,2,0.65,28.5,5,12,18.9,27.2,8.3,0.5,328,2021/06/06 22:00:00
中壢,桃園市,29,1.9,0.57,26.1,5,10,20.7,29.4,8.6,0.5,335,2021/06/06 23:00:00
中壢,桃園市,28,2,0.39,28.5,5,6,14.6,20,5.4,0.4,353,2021/06/07 00:00:00
中壢,桃園市,28,2.7,0.3,31.8,5,4,8.9,11.7,2.7,0.6,,2021/06/07 01:00:00
中壢,桃園市,27,1.3,0.35,30.8,5,5,7.8,9.8,2,,,2021/06/07 02:00:00
中壢,桃園市,27,1.6,0.4,24,5,8,10.9,14,3.1,0.7,293,2021/06/07 03:00:00
中壢,桃園市,27,1.4,0.32,30,5,8,8.6,9.7,1.1,0.9,188,2021/06/07 04:00:00
中壢,桃園市,26,1.6,0.34,27.3,5,6,8.8,12.4,3.6,0.6,263,2021/06/07 05:00:00
中壢,桃園市,25,1.6,0.64,19.9,5,6,13.8,23.3,9.5,0.7,214,2021/06/07 06:00:00
中壢,桃園市,24,2.3,1.21,11.8,16,10,20.7,48.3,27.6,0.8,292,2021/06/07 07:00:00
中壢,桃園市,24,2.8,2.19,9.5,20,8,,,,0.8,287,2021/06/07 08:00:00
中壢,桃園市,25,2.5,1.55,14.2,20,6,27.2,55.4,28.2,0.8,317,2021/06/07 09:00:00
中壢,桃園市,24,2.1,1.08,27.4,14,5,24.5,43.9,19.4,0.5,238,2021/06/07 10:00:00
中壢,桃園市,21,2.2,0.63,45.2,15,,20.3,27,6.6,0.5,358,2021/06/07 11:00:00
中壢,桃園市,24,2.8,,49.8,21,2,,,,0.6,350,2021/06/07 12:00:00
中壢,桃園市,27,3,0.33,51.7,17,2,15.9,20.4,4.5,0.6,1,2021/06/07 13:00:00
中壢,桃園市,31,2.7,0.4,51.5,22,2,16.9,22.8,5.9,0.5,344,2021/06/07 14:00:00
中壢,桃園市,34,2.8,0.42,43.3,14,,18.8,24.7,5.9,0.7,96,2021/06/07 15:00:00
中壢,桃園市,36,2.5,,32.3,14,,25.5,37.9,12.5,0.6,298,2021/06/07 16:00:00
中壢,桃園市,38,2.1,0.6,28.9,10,,22.2,30.5,8.3,1.1,180,2021/06/07 17:00:00
中壢,桃園市,38,2.3,0.66,26.1,11,,26.8,35.5,8.8,0.8,12,2021/06/07 18:00:00
中壢,桃園市,35,2.4,1.29,18.9,11,,32.4,51.9,19.6,0.6,283,2021/06/07 19:00:00
中壢,桃園市,31,2.6,1.37,13.7,11,,33,60.9,27.9,0.6,299,2021/06/07 20:00:00
中壢,桃園市,30,2.6,1.31,15,11,,31.5,52.9,21.4,0.7,262,2021/06/07 21:00:00
中壢,桃園市,26,2.8,1.27,10.6,14,,27.6,48.3,20.7,0.5,324,2021/06/07 22:00:00
中壢,桃園市,23,2.7,0.87,10,15,,24.4,36.1,11.7,0.5,207,2021/06/07 23:00:00
中壢,桃園市,21,2.7,0.76,7.5,17,,22.3,33,10.7,1.2,174,2021/06/08 00:00:00
中壢,桃園市,18,1.6,0.61,7.8,21,,18.9,28.7,9.7,0.5,132,2021/06/08 01:00:00
中壢,桃園市,16,2.1,0.5,5.9,18,,17.4,24.9,7.5,0.4,181,2021/06/08 02:00:00
中壢,桃園市,15,2.1,0.56,7.7,17,,13.5,24.1,10.6,0.9,176,2021/06/08 03:00:00
中壢,桃園市,16,1.9,0.34,7.9,20,,11.8,20.7,8.9,0.6,124,2021/06/08 04:00:00
中壢,桃園市,16,2,0.53,6.1,21,,13.1,26.6,13.5,0.5,319,2021/06/08 05:00:00
中壢,桃園市,18,2.4,1.09,4.4,28,,15,39,24,0.7,247,2021/06/08 06:00:00
中壢,桃園市,20,3.2,1.11,4.5,30,,19.6,50.3,30.7,0.5,359,2021/06/08 07:00:00
中壢,桃園市,25,3.2,1,7.4,27,,26,49.5,23.5,0.7,340,2021/06/08 08:00:00
中壢,桃園市,23,3.6,0.96,16,20,,24.4,44.4,20,0.7,353,2021/06/08 09:00:00
中壢,桃園市,23,3.5,0.79,28.4,14,,24.2,38.7,14.5,0.5,336,2021/06/08 10:00:00
中壢,桃園市,19,3.1,0.55,38.8,18,,19.4,29.7,10.3,0.4,342,2021/06/08 11:00:00
中壢,桃園市,19,3.1,0.4,41.4,23,,19,25.9,6.9,0.5,17,2021/06/08 12:00:00
中壢,桃園市,21,3.2,0.44,44,19,,18.4,25.9,7.5,0.5,316,2021/06/08 13:00:00
中壢,桃園市,26,3.1,0.39,45.9,22,,15.1,22.9,7.7,0.6,342,2021/06/08 14:00:00
中壢,桃園市,30,3.7,0.37,31.9,16,,14.6,23.6,9,0.9,332,2021/06/08 15:00:00
中壢,桃園市,31,3,0.37,26.8,17,,13.5,22.4,8.9,0.7,346,2021/06/08 16:00:00
中壢,桃園市,33,2.4,0.3,29.1,13,,11.8,21.9,10.1,0.5,11,2021/06/08 17:00:00
中壢,桃園市,33,2.8,0.42,26.6,17,,10.7,23.6,12.8,0.5,24,2021/06/08 18:00:00
中壢,桃園市,31,2.9,0.35,21.3,21,,16,21.6,5.6,0.5,359,2021/06/08 19:00:00
中壢,桃園市,29,2.8,0.31,23.9,25,,13.3,19.4,6.1,0.5,24,2021/06/08 20:00:00
中壢,桃園市,25,4,0.98,13.6,26,,21.5,39.3,17.8,0.9,173,2021/06/08 21:00:00
中壢,桃園市,22,3.7,0.92,19.7,20,,22,36.2,14.2,0.4,17,2021/06/08 22:00:00
中壢,桃園市,21,2.3,0.4,19,19,,18.5,26,7.6,0.4,324,2021/06/08 23:00:00
中壢,桃園市,19,2.2,0.59,16,18,,17.4,26.9,9.6,0.4,260,2021/06/09 00:00:00
中壢,桃園市,18,2,0.5,14.2,15,,16.8,25.1,8.4,0.5,176,2021/06/09 01:00:00
中壢,桃園市,17,2.4,0.24,18.4,18,,12,15.8,3.9,0.5,127,2021/06/09 02:00:00
中壢,桃園市,17,2.1,0.27,16.1,11,,14.8,18.8,4,0.5,253,2021/06/09 03:00:00
中壢,桃園市,16,2.5,0.27,13,20,,15.6,19.5,3.9,0.6,58,2021/06/09 04:00:00
中壢,桃園市,18,2.9,0.42,8.3,25,,17.6,26.6,9,0.6,220,2021/06/09 05:00:00
中壢,桃園市,19,3,0.85,3.5,27,,14.3,40.6,26.3,0.7,213,2021/06/09 06:00:00
中壢,桃園市,22,3.7,1.41,3.5,33,,,,,0.6,217,2021/06/09 07:00:00
中壢,桃園市,23,3.8,1.76,9.4,30,,,,,0.5,235,2021/06/09 08:00:00
中壢,桃園市,24,3.4,1.21,16.7,29,,22.3,45.3,23,0.4,324,2021/06/09 09:00:00
中壢,桃園市,24,2.6,0.56,28.4,27,,22.5,32.6,10.1,0.4,8,2021/06/09 10:00:00
中壢,桃園市,25,3.2,0.48,35.5,34,,23.8,32.9,9.1,0.7,356,2021/06/09 11:00:00
中壢,桃園市,28,3.3,0.48,47.6,48,,24.3,30.9,6.6,0.5,11,2021/06/09 12:00:00
中壢,桃園市,30,3,0.42,51.3,33,,16.8,22,5.2,0.8,348,2021/06/09 13:00:00
中壢,桃園市,31,3,0.44,38.2,35,,18.5,25.5,7,0.9,2,2021/06/09 14:00:00
中壢,桃園市,36,2.6,0.35,41,63,,15.6,21.9,6.3,0.9,17,2021/06/09 15:00:00
中壢,桃園市,34,3.1,0.39,36.1,27,,19.5,25.4,5.9,0.7,349,2021/06/09 16:00:00
中壢,桃園市,35,2.5,0.77,23.4,22,,20.8,36.5,15.7,0.5,266,2021/06/09 17:00:00
中壢,桃園市,33,2.3,1.11,14.7,15,,20,41.9,21.9,0.5,169,2021/06/09 18:00:00
中壢,桃園市,31,2.7,1.7,8.3,18,,25.2,61.9,36.7,0.5,250,2021/06/09 19:00:00
中壢,桃園市,25,3.2,1.37,6.8,18,,24.4,51.9,27.5,0.4,331,2021/06/09 20:00:00
中壢,桃園市,22,3.2,1.17,5,18,,21,44,23,0.5,207,2021/06/09 21:00:00
中壢,桃園市,22,3,1.16,3.1,21,,21.3,44.4,23.2,0.5,159,2021/06/09 22:00:00
中壢,桃園市,22,2.5,0.85,5.9,22,,16.1,27.6,11.5,0.8,185,2021/06/09 23:00:00
中壢,桃園市,21,2.5,0.62,2.5,22,,17.4,28.5,11.1,0.5,208,2021/06/10 00:00:00
中壢,桃園市,20,3.2,0.52,9.6,14,,14.8,20.7,5.9,0.9,171,2021/06/10 01:00:00
中壢,桃園市,19,2.6,0.25,13.6,17,,11.3,17.4,6.1,0.7,160,2021/06/10 02:00:00
中壢,桃園市,17,2.7,0.21,13.9,14,,10.2,16.6,6.4,1.4,168,2021/06/10 03:00:00
中壢,桃園市,16,2.7,0.25,14.3,20,,9.8,14.7,4.9,0.5,101,2021/06/10 04:00:00
中壢,桃園市,18,2.1,0.22,14.7,23,,10.6,15.9,5.2,0.8,203,2021/06/10 05:00:00
中壢,桃園市,19,2.6,0.54,11.7,26,,12.7,25.7,13,1.1,175,2021/06/10 06:00:00
中壢,桃園市,20,2.8,1.08,9.7,27,,16.4,45.6,29.2,0.7,190,2021/06/10 07:00:00
中壢,桃園市,20,2.9,1.48,10.1,19,,18.4,56,37.6,0.5,150,2021/06/10 08:00:00
中壢,桃園市,20,2.5,0.73,15.7,21,,16.8,42.2,25.4,0.5,50,2021/06/10 09:00:00
中壢,桃園市,19,,0.49,,,,,,,,,2021/06/10 10:00:00
中壢,桃園市,19,2.3,0.54,32.4,25,,14.6,27.7,13.1,0.7,9,2021/06/10 11:00:00
中壢,桃園市,19,2,0.29,33.5,18,,10.5,19.2,8.7,0.9,9,2021/06/10 12:00:00
中壢,桃園市,19,1.9,0.29,29.6,16,,10,18.8,8.8,0.8,328,2021/06/10 13:00:00
中壢,桃園市,20,1.7,0.24,24.6,16,,8,15.8,7.8,0.6,21,2021/06/10 14:00:00
中壢,桃園市,22,2.2,0.24,18.7,14,1,10,19,9,0.5,345,2021/06/10 15:00:00
中壢,桃園市,23,1.5,0.25,17.6,17,1,10.2,19.1,8.9,0.5,355,2021/06/10 16:00:00
中壢,桃園市,23,2.1,0.32,17.5,19,2,12,21.2,9.2,0.6,358,2021/06/10 17:00:00
中壢,桃園市,22,3.1,0.39,17,15,1,14.8,24.1,9.3,0.9,358,2021/06/10 18:00:00
中壢,桃園市,20,3.9,0.38,21,12,1,17.9,24.8,6.9,0.4,329,2021/06/10 19:00:00
中壢,桃園市,21,3.5,0.39,22.5,15,2,21.8,27.1,5.4,0.4,348,2021/06/10 20:00:00
中壢,桃園市,25,3.7,0.9,12.9,24,3,26.1,41.6,15.6,0.5,247,2021/06/10 21:00:00
中壢,桃園市,17,2.8,0.77,14,17,5,18.3,34.7,16.4,2,172,2021/06/10 22:00:00
中壢,桃園市,17,1.8,0.29,19.7,11,5,9.1,16.2,7.1,1.8,179,2021/06/10 23:00:00
中壢,桃園市,17,1.7,0.25,20.4,5,2,7.1,12.7,5.7,1.6,181,2021/06/11 00:00:00
中壢,桃園市,17,1.8,0.19,18.2,5,2,6,10.1,4.1,0.6,192,2021/06/11 01:00:00
中壢,桃園市,17,1.8,0.19,16.7,15,5,6.3,7.8,1.5,0.4,273,2021/06/11 02:00:00
中壢,桃園市,16,2.6,0.33,10.4,11,3,10.6,15.2,4.5,0.5,175,2021/06/11 03:00:00
中壢,桃園市,14,1.8,0.28,8.7,10,,9.6,12.3,2.7,0.4,215,2021/06/11 04:00:00
中壢,桃園市,14,1.7,0.25,8.3,16,4,9.8,12.9,3.1,0.6,184,2021/06/11 05:00:00
中壢,桃園市,14,1.7,0.44,7.1,26,4,10.4,20.3,9.9,,207,2021/06/11 06:00:00
中壢,桃園市,16,2.5,1.34,4.6,27,1,12.1,58.2,46.1,0.5,243,2021/06/11 07:00:00
中壢,桃園市,18,3,1.78,8.8,23,1,,,,0.5,214,2021/06/11 08:00:00
中壢,桃園市,19,2.9,1.25,15.5,24,1,20.4,49.9,29.5,0.5,344,2021/06/11 09:00:00
