SiteName,County,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate
觀音,桃園市,33,6.5,0.45,8.9,26,14,28.7,30.2,1.6,0.4,65,2021/06/01 00:00:00
觀音,桃園市,33,3.3,0.42,7.3,22,9,26,27.5,1.5,1.3,202,2021/06/01 01:00:00
觀音,桃園市,35,3.6,0.41,5.4,28,10,21.5,22.1,0.7,1.1,120,2021/06/01 02:00:00
觀音,桃園市,31,4.1,0.44,3.5,28,7,22.3,23.2,0.9,1.1,228,2021/06/01 03:00:00
觀音,桃園市,32,3.4,0.37,3.9,23,14,18.3,18.5,0.3,1.4,237,2021/06/01 04:00:00
觀音,桃園市,32,2.8,0.29,3.7,23,10,15.3,15.7,0.3,1.4,178,2021/06/01 05:00:00
觀音,桃園市,31,3,0.25,8.5,22,6,17.1,19.1,1.9,0.8,138,2021/06/01 06:00:00
觀音,桃園市,32,2.3,0.29,5.9,19,12,18,22,4,0.7,72,2021/06/01 07:00:00
觀音,桃園市,31,,0.37,14.7,25,10,16.4,23.2,6.8,1.1,69,2021/06/01 08:00:00
觀音,桃園市,30,4.9,0.32,25.6,27,7,13.9,18,4.1,1.2,61,2021/06/01 09:00:00
觀音,桃園市,31,4.1,0.3,32.1,18,8,13.2,15.4,2.2,1.5,,2021/06/01 10:00:00
觀音,桃園市,31,4.9,0.29,37.4,22,11,16,18.9,2.9,1.6,6,2021/06/01 11:00:00
觀音,桃園市,29,3,0.22,51.8,15,8,7.2,8.1,0.9,1.3,328,2021/06/01 12:00:00
觀音,桃園市,29,2.2,0.22,60.9,17,8,5.5,5.9,0.3,2,323,2021/06/01 13:00:00
觀音,桃園市,35,2.5,0.24,71.8,22,11,6.4,6.7,0.3,1.9,329,2021/06/01 14:00:00
觀音,桃園市,41,1.3,0.19,57.7,15,9,4.5,4.7,0.3,2,9,2021/06/01 15:00:00
觀音,桃園市,46,1,0.2,61.8,19,11,4.5,4.6,0.3,2,16,2021/06/01 16:00:00
觀音,桃園市,48,0.5,0.17,44.8,11,6,4.1,4.5,0.3,1.9,11,2021/06/01 17:00:00
觀音,桃園市,49,1.5,0.21,38.9,15,6,8.2,8.5,0.3,1.8,347,2021/06/01 18:00:00
觀音,桃園市,49,0.5,0.17,40.2,10,4,6,6.1,0.3,0.9,258,2021/06/01 19:00:00
觀音,桃園市,48,0.5,0.16,40.6,5,4,5.5,5.4,0,0.8,201,2021/06/01 20:00:00
觀音,桃園市,45,0.5,0.18,38.5,13,7,5.6,5.4,0,0.7,122,2021/06/01 21:00:00
觀音,桃園市,41,1.2,0.19,32.4,18,14,7,6.9,0,0.5,128,2021/06/01 22:00:00
觀音,桃園市,37,1.3,0.22,23.3,20,11,10.8,10.7,0,0.7,68,2021/06/01 23:00:00
觀音,桃園市,33,2.6,0.38,7.3,35,15,18.8,19.1,0.3,2.4,104,2021/06/02 00:00:00
觀音,桃園市,36,5.6,0.43,7.4,31,12,20.1,20.4,0.3,2,102,2021/06/02 01:00:00
觀音,桃園市,35,3.3,0.36,7.5,21,11,19,20.1,1.1,1,186,2021/06/02 02:00:00
觀音,桃園市,33,3.4,0.29,9.2,21,8,17.5,18.3,0.7,1.1,101,2021/06/02 03:00:00
觀音,桃園市,31,4.4,0.29,7.7,27,9,18.1,18.6,0.5,0.5,95,2021/06/02 04:00:00
觀音,桃園市,29,2.2,0.26,4.8,24,7,18.2,19.8,1.6,0.7,140,2021/06/02 05:00:00
觀音,桃園市,27,2.1,0.25,3.3,22,7,19,31.4,12.4,0.5,125,2021/06/02 06:00:00
觀音,桃園市,29,2.3,0.24,6.4,22,9,15.5,22.1,6.7,1,101,2021/06/02 07:00:00
觀音,桃園市,30,2.6,0.23,15.4,22,11,10.2,15.3,5.1,2.1,241,2021/06/02 08:00:00
觀音,桃園市,30,,0.22,29.5,21,6,6.8,8.8,2,3.7,239,2021/06/02 09:00:00
觀音,桃園市,29,2.4,0.24,43.5,27,7,6.3,7.4,1.1,3.9,256,2021/06/02 10:00:00
觀音,桃園市,29,2.5,0.21,50.3,30,9,6.4,7.1,0.6,4.5,246,2021/06/02 11:00:00
觀音,桃園市,26,1.6,0.17,43.6,19,7,9.8,12,2.2,5.5,250,2021/06/02 12:00:00
觀音,桃園市,26,1,0.14,35.9,,8,10.6,13.9,3.4,3.2,256,2021/06/02 13:00:00
觀音,桃園市,31,1,0.15,42,13,,7,8.3,1.2,2.9,263,2021/06/02 14:00:00
觀音,桃園市,34,0.5,0.24,36.7,21,4,6.8,7.3,0.5,3.8,268,2021/06/02 15:00:00
觀音,桃園市,39,1,0.25,52.1,20,13,7.1,7.7,0.6,2.6,254,2021/06/02 16:00:00
觀音,桃園市,43,1.2,0.21,61.8,26,19,6.7,7,0.3,2.5,261,2021/06/02 17:00:00
觀音,桃園市,44,1.2,0.18,52,18,11,5.6,5.9,0.3,3.4,244,2021/06/02 18:00:00
觀音,桃園市,42,0.5,0.12,34.7,12,8,4,4.1,0.3,2.7,242,2021/06/02 19:00:00
觀音,桃園市,40,1,0.12,27.2,17,7,6,6,0.3,2.5,223,2021/06/02 20:00:00
觀音,桃園市,38,1,0.11,24.2,12,8,4.8,5,0.3,3.1,235,2021/06/02 21:00:00
觀音,桃園市,36,1.2,0.11,20.4,14,8,5.2,5.5,0.3,2.6,220,2021/06/02 22:00:00
觀音,桃園市,33,1,0.1,17.9,13,3,5.1,5.2,0.3,1.6,184,2021/06/02 23:00:00
觀音,桃園市,30,0.5,0.11,16.7,5,1,4.9,4.9,0,1.3,208,2021/06/03 00:00:00
觀音,桃園市,24,2.3,0.12,12.3,12,5,5.3,5.6,0.3,1.4,183,2021/06/03 01:00:00
觀音,桃園市,20,2.4,0.13,8,15,9,9.1,9.2,0.3,1.3,189,2021/06/03 02:00:00
觀音,桃園市,24,2.9,0.17,7.3,24,10,11.4,11.7,0.3,1.6,186,2021/06/03 03:00:00
觀音,桃園市,27,2.7,0.16,9.8,15,9,8.5,8.5,0,1.3,179,2021/06/03 04:00:00
觀音,桃園市,28,2.6,0.16,9.1,19,10,9.4,9.6,0.3,1.2,182,2021/06/03 05:00:00
觀音,桃園市,28,2.6,0.17,10.1,24,11,11,12.5,1.6,1.7,194,2021/06/03 06:00:00
觀音,桃園市,28,3.1,0.16,11.4,19,8,7.5,9,1.5,2.1,213,2021/06/03 07:00:00
觀音,桃園市,27,3.8,0.17,13.4,18,8,7.5,11.2,3.6,3.6,224,2021/06/03 08:00:00
觀音,桃園市,26,3,0.17,20.1,18,8,5.9,8.3,2.5,4.9,233,2021/06/03 09:00:00
觀音,桃園市,25,2.8,0.14,28.9,23,7,4.7,6.1,1.4,4.6,234,2021/06/03 10:00:00
觀音,桃園市,24,2.3,0.11,31.2,18,5,2.6,3,0.3,5.5,239,2021/06/03 11:00:00
觀音,桃園市,24,3.3,0.16,38,17,6,4.1,5,0.9,5.3,244,2021/06/03 12:00:00
觀音,桃園市,26,3.3,0.16,45.2,23,11,4.3,4.9,0.6,5.7,245,2021/06/03 13:00:00
觀音,桃園市,27,2.3,0.12,44.6,21,10,3.5,3.7,0.3,5.3,,2021/06/03 14:00:00
觀音,桃園市,29,1.8,0.05,27.5,16,5,3,3.5,0.5,5,239,2021/06/03 15:00:00
觀音,桃園市,30,1.7,0.05,23.5,20,1,3.2,3.9,0.7,5.4,245,2021/06/03 16:00:00
觀音,桃園市,31,1.9,0.05,25.1,13,4,3.2,3.6,0.3,4.7,242,2021/06/03 17:00:00
觀音,桃園市,31,1.8,0.1,25,11,3,3.1,3.2,0.3,4.5,,2021/06/03 18:00:00
觀音,桃園市,29,1.7,0.05,20.7,17,4,3,3.2,0.3,3.5,230,2021/06/03 19:00:00
觀音,桃園市,27,2,0.1,17.7,10,6,3.4,3.7,0.3,3,227,2021/06/03 20:00:00
觀音,桃園市,23,2.8,0.11,12.9,16,6,6,6.2,0.3,2.9,221,2021/06/03 21:00:00
觀音,桃園市,19,2.9,0.11,10.7,17,5,6.9,7.2,0.3,2.6,239,2021/06/03 22:00:00
觀音,桃園市,18,2.3,0.05,13.9,10,4,4.7,4.4,0,2.9,232,2021/06/03 23:00:00
觀音,桃園市,16,2,0.05,13.2,5,1,3.8,3.8,0,2.9,229,2021/06/04 00:00:00
觀音,桃園市,15,1.7,0.05,10.9,19,2,6.5,6.5,0.3,3.2,247,2021/06/04 01:00:00
觀音,桃園市,13,2,0.05,11,14,2,5.7,6.2,0.3,4.5,250,2021/06/04 02:00:00
觀音,桃園市,12,2,0.05,10.1,11,3,7.7,8.3,0.6,5.3,252,2021/06/04 03:00:00
觀音,桃園市,12,1.9,0.05,13.1,10,5,4.9,5.3,0.3,4.5,252,2021/06/04 04:00:00
觀音,桃園市,12,2,0.05,13.6,12,4,4,4.6,0.6,3.9,247,2021/06/04 05:00:00
觀音,桃園市,12,2,0.05,15.5,12,2,5.9,6.7,0.8,3.8,249,2021/06/04 06:00:00
觀音,桃園市,14,2.2,0.13,10.4,21,7,8,9.9,2,2.8,249,2021/06/04 07:00:00
觀音,桃園市,15,2.5,0.14,12.9,23,8,5.8,8.1,2.3,4,239,2021/06/04 08:00:00
觀音,桃園市,18,2.5,0.16,14.9,25,9,6.6,9.3,2.7,3.6,245,2021/06/04 09:00:00
觀音,桃園市,19,4,0.16,15.5,35,6,12.5,19.3,6.8,4,262,2021/06/04 10:00:00
觀音,桃園市,23,3.5,0.2,22.3,41,8,9.8,14.1,4.3,3.4,263,2021/06/04 11:00:00
觀音,桃園市,26,4,0.12,32.1,38,9,4.8,6.3,1.5,2.9,287,2021/06/04 12:00:00
觀音,桃園市,27,2.1,0.05,28.6,28,6,3,3.9,0.9,4.5,308,2021/06/04 13:00:00
觀音,桃園市,26,2.2,0.11,17.8,21,5,5.9,9.1,3.1,3.4,328,2021/06/04 14:00:00
觀音,桃園市,26,2.1,0.11,33.7,34,7,4.6,5.8,1.2,3.4,16,2021/06/04 15:00:00
觀音,桃園市,25,2.4,0.13,35.4,26,8,4.2,5.3,1.1,4.8,50,2021/06/04 16:00:00
觀音,桃園市,24,3.2,0.18,25.3,20,10,10.3,11.8,1.6,3.9,87,2021/06/04 17:00:00
觀音,桃園市,26,2.7,0.2,22.4,14,9,10.5,11.9,1.4,2.9,97,2021/06/04 18:00:00
觀音,桃園市,26,3,0.25,17,15,6,14.5,15.8,1.3,2.9,84,2021/06/04 19:00:00
觀音,桃園市,25,3.7,0.26,14.5,13,6,13.8,14.7,0.9,2.6,87,2021/06/04 20:00:00
觀音,桃園市,22,4.1,0.25,12.4,15,5,13.4,14.4,1,2.9,83,2021/06/04 21:00:00
觀音,桃園市,20,4.2,0.27,12,16,4,13,14,1,2.3,87,2021/06/04 22:00:00
觀音,桃園市,20,5.3,0.28,9,16,7,16.2,17.3,1.2,1.8,49,2021/06/04 23:00:00
觀音,桃園市,23,7.5,0.24,3.3,28,13,23.6,30.4,6.8,1.6,84,2021/06/05 00:00:00
觀音,桃園市,25,,,,30,8,,,,1.4,81,2021/06/05 01:00:00
觀音,桃園市,27,4,0.41,2.2,,,23.5,23.2,0,1,185,2021/06/05 02:00:00
觀音,桃園市,28,3,0.22,4.7,14,8,19.2,19.7,0.3,0.7,255,2021/06/05 03:00:00
觀音,桃園市,23,2,0.14,,19,4,6,6.2,0.3,3.7,32,2021/06/05 04:00:00
觀音,桃園市,18,1.3,0.11,32.1,11,1,3.9,4,0.3,1.4,60,2021/06/05 05:00:00
觀音,桃園市,15,1.9,0.12,32,10,1,6.3,6.5,0.3,1.7,19,2021/06/05 06:00:00
觀音,桃園市,17,1.1,0.14,34.7,12,1,3.8,4.2,0.3,1.5,47,2021/06/05 07:00:00
觀音,桃園市,21,0.5,0.15,34.7,18,1,3.8,4.1,0.3,1.6,22,2021/06/05 08:00:00
觀音,桃園市,24,1.2,0.16,40.4,10,3,4.4,4.5,0.3,1.7,51,2021/06/05 09:00:00
觀音,桃園市,30,1.3,0.17,44.8,16,8,4.9,5,0.3,2.5,49,2021/06/05 10:00:00
觀音,桃園市,35,1.7,0.16,45.4,15,7,4.8,4.9,0.3,2,31,2021/06/05 11:00:00
觀音,桃園市,36,1.3,0.19,46.1,11,8,3.9,3.9,0.3,2.7,41,2021/06/05 12:00:00
觀音,桃園市,38,1.2,0.18,46.3,13,7,3.7,3.9,0.3,2.1,23,2021/06/05 13:00:00
觀音,桃園市,39,1.3,0.19,44.3,20,7,5.2,5.5,0.3,2.5,359,2021/06/05 14:00:00
觀音,桃園市,40,2.3,0.24,41.3,21,6,7.8,8,0.3,1.7,316,2021/06/05 15:00:00
觀音,桃園市,41,1.3,0.17,44.5,10,8,5.9,6.2,0.3,3.3,30,2021/06/05 16:00:00
觀音,桃園市,43,1.2,0.18,54.1,19,5,3.6,3.7,0.3,5,57,2021/06/05 17:00:00
觀音,桃園市,44,4.9,0.2,54,17,3,5.2,5.2,0,4.9,53,2021/06/05 18:00:00
觀音,桃園市,44,4.4,0.19,54.8,11,2,5.9,5.8,0,5.4,63,2021/06/05 19:00:00
觀音,桃園市,45,3.4,0.24,49.3,17,4,7.6,7.8,0.3,3.7,75,2021/06/05 20:00:00
觀音,桃園市,44,3.2,0.3,40.4,15,7,13,13.1,0.3,4.4,78,2021/06/05 21:00:00
觀音,桃園市,44,2,0.23,47.6,12,5,8.6,8.6,0.3,3.1,83,2021/06/05 22:00:00
觀音,桃園市,45,1.3,0.2,46.9,14,2,8.8,8.7,0,2.7,80,2021/06/05 23:00:00
觀音,桃園市,45,1.5,0.21,44.2,16,3,7.1,7.1,0.3,2.4,78,2021/06/06 00:00:00
觀音,桃園市,44,3.3,0.25,37.2,19,11,12.6,12.8,0.3,3,77,2021/06/06 01:00:00
觀音,桃園市,42,3.3,0.26,35.8,20,7,13.5,13.7,0.3,1.8,84,2021/06/06 02:00:00
觀音,桃園市,38,2.6,0.24,26.6,20,6,15.5,15.9,0.3,1.6,74,2021/06/06 03:00:00
觀音,桃園市,36,3,0.27,31.4,19,10,12.1,12.5,0.3,1.2,87,2021/06/06 04:00:00
觀音,桃園市,34,5.5,0.3,28.3,23,12,13.2,13.7,0.5,1.5,98,2021/06/06 05:00:00
觀音,桃園市,33,4.1,0.24,33.7,15,8,8.7,9.2,0.6,2.1,83,2021/06/06 06:00:00
觀音,桃園市,31,4.7,0.3,28.3,20,10,12.3,13.5,1.3,2.6,49,2021/06/06 07:00:00
觀音,桃園市,30,4.6,0.25,33.5,15,8,8.9,9.8,1,2.9,82,2021/06/06 08:00:00
觀音,桃園市,30,5.1,0.25,38.6,5,6,8.1,8.6,0.5,4,71,2021/06/06 09:00:00
觀音,桃園市,31,5.7,0.23,46.7,13,6,6.2,6.8,0.6,3.9,72,2021/06/06 10:00:00
觀音,桃園市,33,5.2,0.23,48.8,10,3,5.6,6,0.3,4.1,71,2021/06/06 11:00:00
觀音,桃園市,36,5.3,0.21,50.3,12,2,5.6,6.3,0.6,4,64,2021/06/06 12:00:00
觀音,桃園市,38,7.3,0.21,51.5,14,4,5.9,6.2,0.3,4.1,54,2021/06/06 13:00:00
觀音,桃園市,41,7.6,0.21,50.9,10,5,6.4,6.6,0.3,3.1,70,2021/06/06 14:00:00
觀音,桃園市,43,3.6,0.29,48.2,17,9,6.1,6.6,0.5,2.8,80,2021/06/06 15:00:00
觀音,桃園市,44,3.1,0.27,46.4,5,5,7.5,8,0.3,3,82,2021/06/06 16:00:00
觀音,桃園市,44,3.1,0.34,42.2,13,10,11,11.6,0.6,2.3,78,2021/06/06 17:00:00
觀音,桃園市,44,5.9,0.31,46,13,10,9.1,9.7,0.6,2.6,75,2021/06/06 18:00:00
觀音,桃園市,44,3.7,0.25,46.9,12,8,7.3,7.8,0.3,3.1,79,2021/06/06 19:00:00
觀音,桃園市,44,4.8,0.26,42,16,8,8.1,8.6,0.6,2.5,81,2021/06/06 20:00:00
觀音,桃園市,42,3.5,0.27,40.1,5,7,9.4,9.8,0.3,3.1,91,2021/06/06 21:00:00
觀音,桃園市,41,2.2,0.25,38.7,15,3,6.9,7.4,0.5,1.9,82,2021/06/06 22:00:00
觀音,桃園市,39,2.1,0.27,34.5,10,3,6.5,6.9,0.3,1.9,79,2021/06/06 23:00:00
觀音,桃園市,37,2.3,0.28,28.4,10,2,8.5,8.8,0.3,2.3,86,2021/06/07 00:00:00
觀音,桃園市,34,3.9,0.36,21.8,21,13,19.6,20.1,0.5,2.4,85,2021/06/07 01:00:00
觀音,桃園市,33,2.6,0.22,30.6,17,7,,,,,,2021/06/07 02:00:00
觀音,桃園市,31,2.4,0.21,31.2,17,2,7.9,7.9,0,1.8,103,2021/06/07 03:00:00
觀音,桃園市,29,2.3,0.23,25.5,18,1,8.2,8.4,0.3,2.7,88,2021/06/07 04:00:00
觀音,桃園市,28,2.5,0.21,29,12,6,7.5,7.6,0.3,2.2,89,2021/06/07 05:00:00
觀音,桃園市,27,2.5,0.2,28.2,11,8,7.4,7.6,0.3,1.7,84,2021/06/07 06:00:00
觀音,桃園市,26,2.8,0.23,28.7,16,5,8.8,10.1,1.3,3.3,87,2021/06/07 07:00:00
觀音,桃園市,27,2.8,0.21,35,13,2,7.8,9.3,1.5,2.9,82,2021/06/07 08:00:00
觀音,桃園市,29,3.6,0.26,39,15,1,9.1,10.7,1.6,2.5,27,2021/06/07 09:00:00
觀音,桃園市,31,3.2,0.18,43.4,15,1,7.5,8.8,1.3,2.5,6,2021/06/07 10:00:00
觀音,桃園市,32,3.1,0.18,51.7,11,1,5.7,6.4,0.6,3.5,39,2021/06/07 11:00:00
觀音,桃園市,36,2.3,0.16,54.2,11,1,2.9,3.3,0.3,3.7,41,2021/06/07 12:00:00
觀音,桃園市,39,1.5,0.15,52.1,12,1,2.5,2.7,0.3,4.6,44,2021/06/07 13:00:00
觀音,桃園市,41,1.4,0.14,50.5,12,1,2.8,2.8,0.3,4.5,37,2021/06/07 14:00:00
觀音,桃園市,44,1.4,0.14,49.3,18,1,2.7,2.9,0.3,3.9,46,2021/06/07 15:00:00
觀音,桃園市,44,1.8,0.16,42.6,15,2,7.3,7.3,0.3,1.7,83,2021/06/07 16:00:00
觀音,桃園市,44,2.4,0.21,39.7,13,6,11.8,11.9,0.3,2.6,73,2021/06/07 17:00:00
觀音,桃園市,44,2.7,0.25,36.2,13,7,13.9,14.2,0.3,3.1,107,2021/06/07 18:00:00
觀音,桃園市,43,2.3,0.2,39.6,10,5,7.6,8,0.3,3.1,84,2021/06/07 19:00:00
觀音,桃園市,40,2,0.2,37.5,14,5,7.6,7.9,0.3,2.1,95,2021/06/07 20:00:00
觀音,桃園市,37,2.5,,26.4,16,11,14,14.3,0.3,1.4,91,2021/06/07 21:00:00
觀音,桃園市,33,2.6,0.41,18.9,24,15,16.8,17.2,0.3,1.1,7,2021/06/07 22:00:00
觀音,桃園市,31,3.3,0.38,19.2,28,12,14.5,14.7,0.3,0.8,93,2021/06/07 23:00:00
觀音,桃園市,34,5.5,0.44,9.7,38,18,24.3,24.5,0.3,0.9,174,2021/06/08 00:00:00
觀音,桃園市,38,3.4,0.42,7.9,32,16,21.1,21.8,0.6,1.2,215,2021/06/08 01:00:00
觀音,桃園市,40,3.4,0.44,5,25,14,21.3,22.5,1.2,1.3,91,2021/06/08 02:00:00
觀音,桃園市,44,5,0.5,3.1,36,18,24,28,4,0.8,214,2021/06/08 03:00:00
觀音,桃園市,46,4.3,0.5,1.1,31,18,21.8,26.7,4.9,0.7,113,2021/06/08 04:00:00
觀音,桃園市,47,4.8,0.49,0.5,31,15,22.3,29.5,7.2,1.9,98,2021/06/08 05:00:00
觀音,桃園市,45,4.9,0.35,4.6,28,8,15.7,19.7,4,1.7,83,2021/06/08 06:00:00
觀音,桃園市,44,7.8,0.43,5.7,33,13,17,27.8,10.8,1.4,79,2021/06/08 07:00:00
觀音,桃園市,44,10.8,0.45,14.9,33,14,19.5,29.9,10.4,3.2,50,2021/06/08 08:00:00
觀音,桃園市,42,10.9,0.25,31.5,21,10,11,14.2,3.3,2.6,59,2021/06/08 09:00:00
觀音,桃園市,39,3.8,0.2,39.2,18,5,6.4,8.2,1.8,3.3,11,2021/06/08 10:00:00
觀音,桃園市,32,2.6,0.16,39.8,13,1,3.2,3.9,0.6,3.2,39,2021/06/08 11:00:00
觀音,桃園市,27,2.3,0.16,38.4,10,4,3,3.7,0.6,2.7,32,2021/06/08 12:00:00
觀音,桃園市,25,1.3,0.15,38.5,12,2,3.5,4.1,0.6,3.3,32,2021/06/08 13:00:00
觀音,桃園市,29,1.2,0.16,37.2,17,1,2.5,3.5,0.9,3.5,36,2021/06/08 14:00:00
觀音,桃園市,32,2.1,0.16,37.3,21,4,2.5,3.2,0.7,3.1,32,2021/06/08 15:00:00
觀音,桃園市,34,3,0.16,34.7,12,5,2.9,3.4,0.5,3.2,28,2021/06/08 16:00:00
觀音,桃園市,34,3.2,0.16,34.6,23,11,3.2,4,0.8,2.8,,2021/06/08 17:00:00
觀音,桃園市,34,3.5,0.17,31.6,20,13,3.2,3.6,0.3,1.2,13,2021/06/08 18:00:00
觀音,桃園市,32,2.9,0.17,30.7,19,13,4.6,4.9,0.3,1.2,29,2021/06/08 19:00:00
觀音,桃園市,32,2.5,0.16,34.3,20,13,4.2,4.5,0.3,0.8,73,2021/06/08 20:00:00
觀音,桃園市,35,2.9,0.17,31,27,17,4.5,4.9,0.3,1,238,2021/06/08 21:00:00
觀音,桃園市,35,3.6,0.18,25.5,26,12,5.8,5.9,0.3,1,210,2021/06/08 22:00:00
觀音,桃園市,35,2.6,0.21,17.8,19,10,8,8.2,0.3,1.2,255,2021/06/08 23:00:00
觀音,桃園市,35,2.2,0.22,14.9,24,11,11.2,11.3,0.3,1.9,192,2021/06/09 00:00:00
觀音,桃園市,32,3.3,0.17,20.4,21,7,6.8,7.2,0.3,0.8,193,2021/06/09 01:00:00
觀音,桃園市,31,2.2,0.14,25.8,20,7,5.6,6.4,0.9,1.5,227,2021/06/09 02:00:00
觀音,桃園市,30,2,0.15,19.7,16,6,5.9,6.4,0.5,1.1,220,2021/06/09 03:00:00
觀音,桃園市,31,2.1,0.16,15.5,22,12,8.1,8.6,0.3,1.3,224,2021/06/09 04:00:00
觀音,桃園市,32,2.6,0.18,14,25,11,11,11.7,0.7,0.8,75,2021/06/09 05:00:00
觀音,桃園市,34,2.5,0.21,7.9,23,11,15.5,17.7,2.2,0.7,88,2021/06/09 06:00:00
觀音,桃園市,38,3,0.22,13.7,30,15,11.7,14.6,2.9,0.6,118,2021/06/09 07:00:00
觀音,桃園市,39,4.1,0.27,16.7,32,15,12.9,17.1,4.2,1.1,47,2021/06/09 08:00:00
觀音,桃園市,40,4.5,0.25,25.2,30,14,11.3,14.8,3.5,2.3,342,2021/06/09 09:00:00
觀音,桃園市,39,3.9,0.22,38.4,22,10,8.3,10.4,2.2,2.4,14,2021/06/09 10:00:00
觀音,桃園市,37,3.2,0.18,48.1,24,10,6.3,7.7,1.4,2.8,350,2021/06/09 11:00:00
觀音,桃園市,35,2.3,0.17,49.1,15,9,4.6,5.8,1.2,3.5,18,2021/06/09 12:00:00
觀音,桃園市,32,2,0.15,49.3,11,8,3.6,4.6,1,3.9,39,2021/06/09 13:00:00
觀音,桃園市,34,2.3,0.16,58.2,21,13,3.8,4.4,0.6,3.6,37,2021/06/09 14:00:00
觀音,桃園市,39,2.3,0.14,50.8,26,11,3.4,4.1,0.7,4.2,38,2021/06/09 15:00:00
觀音,桃園市,44,2.5,0.16,59.9,31,20,3.7,4,0.3,3.8,41,2021/06/09 16:00:00
觀音,桃園市,44,2.1,0.11,32.2,18,10,4.1,5,0.9,2.5,55,2021/06/09 17:00:00
觀音,桃園市,43,3,0.11,20.4,16,6,7.7,9.2,1.5,1.9,62,2021/06/09 18:00:00
觀音,桃園市,39,2.3,0.11,16.6,19,5,7.4,8.6,1.1,1.3,86,2021/06/09 19:00:00
觀音,桃園市,35,3.6,0.23,14.3,26,13,16,16.8,0.7,0.9,93,2021/06/09 20:00:00
觀音,桃園市,33,3.9,0.32,12,28,14,18.1,18.8,0.8,0.4,85,2021/06/09 21:00:00
觀音,桃園市,39,3.9,0.32,7.7,32,18,19.2,20.2,1,1.3,221,2021/06/09 22:00:00
觀音,桃園市,44,3.4,0.26,8.5,21,15,14.4,15.5,1,1.5,222,2021/06/09 23:00:00
觀音,桃園市,43,2.8,0.24,6.7,26,11,13.6,14.4,0.8,1.3,208,2021/06/10 00:00:00
觀音,桃園市,42,2.6,0.2,7.6,21,10,11.8,12.4,0.6,1.8,194,2021/06/10 01:00:00
觀音,桃園市,39,3.2,0.19,7.6,25,12,11.5,11.8,0.3,2.3,189,2021/06/10 02:00:00
觀音,桃園市,37,3.4,0.2,7.8,24,10,11.9,12.6,0.7,2.4,215,2021/06/10 03:00:00
觀音,桃園市,35,3.5,0.2,6.1,24,10,12.3,12.8,0.5,1.9,212,2021/06/10 04:00:00
觀音,桃園市,33,3.8,0.18,3.2,29,7,14.5,14.9,0.3,2.1,219,2021/06/10 05:00:00
觀音,桃園市,33,3.1,0.16,6.7,20,10,10.9,12.1,1.2,1.1,216,2021/06/10 06:00:00
觀音,桃園市,35,3.6,0.18,7.8,31,12,9.7,13.2,3.5,1.7,242,2021/06/10 07:00:00
觀音,桃園市,35,3.5,0.16,11.9,23,,7.9,11.5,3.7,1.9,258,2021/06/10 08:00:00
觀音,桃園市,31,3.3,0.12,15.6,19,4,5.5,7.8,2.3,2.1,252,2021/06/10 09:00:00
觀音,桃園市,29,,0.13,,,,,,,,,2021/06/10 10:00:00
觀音,桃園市,23,7,0.15,,,7,5.9,8.3,2.4,2.4,265,2021/06/10 11:00:00
觀音,桃園市,21,,,30.3,13,,,,,2,288,2021/06/10 12:00:00
觀音,桃園市,19,,,27.8,14,1,,,,2.6,323,2021/06/10 13:00:00
觀音,桃園市,19,,,29.3,19,3,,,,2.3,347,2021/06/10 14:00:00
觀音,桃園市,21,2.6,0.12,26.3,10,3,5.2,5.7,0.5,2.8,350,2021/06/10 15:00:00
觀音,桃園市,24,1.9,0.11,28.2,5,3,3.9,4.6,0.6,2.5,48,2021/06/10 16:00:00
觀音,桃園市,25,2.1,0.11,27.7,11,4,4.5,5.1,0.6,2.9,17,2021/06/10 17:00:00
觀音,桃園市,26,2.1,0.11,27.5,16,2,4,4.6,0.6,2.6,42,2021/06/10 18:00:00
觀音,桃園市,26,2.3,0.1,29,16,4,3.3,3.3,0.3,1.8,43,2021/06/10 19:00:00
觀音,桃園市,26,2.8,0.12,27,15,7,5.3,5.6,0.3,0.8,42,2021/06/10 20:00:00
觀音,桃園市,27,3.6,0.16,34.2,22,13,8.9,9.4,0.3,1,51,2021/06/10 21:00:00
觀音,桃園市,27,5,0.17,34.9,16,11,6.6,7,0.3,0.9,108,2021/06/10 22:00:00
觀音,桃園市,30,5.3,0.21,22.3,33,17,10.7,11.2,0.5,2.3,119,2021/06/10 23:00:00
觀音,桃園市,29,5.1,0.17,16.3,22,5,8.8,9.4,0.6,1.5,120,2021/06/11 00:00:00
觀音,桃園市,25,3,0.15,11.5,18,4,8.8,9.2,0.3,0.8,360,2021/06/11 01:00:00
觀音,桃園市,28,3,0.14,7.8,13,13,10.2,11.7,1.5,0.4,51,2021/06/11 02:00:00
觀音,桃園市,25,1.9,0.13,7.2,17,9,10.3,12,1.7,1.2,212,2021/06/11 03:00:00
觀音,桃園市,28,1.9,0.13,6.6,14,10,6.9,8.3,1.4,1.2,188,2021/06/11 04:00:00
觀音,桃園市,30,2.3,0.14,3.4,32,7,,,,1,188,2021/06/11 05:00:00
觀音,桃園市,30,2.6,0.18,2.5,29,10,13.9,21.8,8,1,175,2021/06/11 06:00:00
觀音,桃園市,32,3.4,0.18,8,22,12,13.1,20.1,7,0.7,217,2021/06/11 07:00:00
