SiteName,County,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Temp,Humidity
觀音,桃園市,33.0,6.5,0.45,8.9,26.0,14.0,28.7,30.2,1.6,0.4,65.0,2021/06/01 00:00:00,23.2,98
觀音,桃園市,33.0,3.3,0.42,7.3,22.0,9.0,26.0,27.5,1.5,1.3,202.0,2021/06/01 01:00:00,23.4,96
觀音,桃園市,35.0,3.6,0.41,5.4,28.0,10.0,21.5,22.1,0.7,1.1,120.0,2021/06/01 02:00:00,23.5,96
觀音,桃園市,31.0,4.1,0.44,3.5,28.0,7.0,22.3,23.2,0.9,1.1,228.0,2021/06/01 03:00:00,23.3,96
觀音,桃園市,32.0,3.4,0.37,3.9,23.0,14.0,18.3,18.5,0.3,1.4,237.0,2021/06/01 04:00:00,23.2,97
觀音,桃園市,32.0,2.8,0.29,3.7,23.0,10.0,15.3,15.7,0.3,1.4,178.0,2021/06/01 05:00:00,24.0,97
觀音,桃園市,31.0,3.0,0.25,8.5,22.0,6.0,17.1,19.1,1.9,0.8,138.0,2021/06/01 06:00:00,24.8,96
觀音,桃園市,32.0,2.3,0.29,5.9,19.0,12.0,18.0,22.0,4.0,0.7,72.0,2021/06/01 07:00:00,26.8,84
觀音,桃園市,31.0,,0.37,14.7,25.0,10.0,16.4,23.2,6.8,1.1,69.0,2021/06/01 08:00:00,27.9,81
觀音,桃園市,30.0,4.9,0.32,25.6,27.0,7.0,13.9,18.0,4.1,1.2,61.0,2021/06/01 09:00:00,28.6,79
觀音,桃園市,31.0,4.1,0.3,32.1,18.0,8.0,13.2,15.4,2.2,1.5,,2021/06/01 10:00:00,28.5,81
觀音,桃園市,31.0,4.9,0.29,37.4,22.0,11.0,16.0,18.9,2.9,1.6,6.0,2021/06/01 11:00:00,30.1,75
觀音,桃園市,29.0,3.0,0.22,51.8,15.0,8.0,7.2,8.1,0.9,1.3,328.0,2021/06/01 12:00:00,30.2,76
觀音,桃園市,29.0,2.2,0.22,60.9,17.0,8.0,5.5,5.9,0.3,2.0,323.0,2021/06/01 13:00:00,30.6,75
觀音,桃園市,35.0,2.5,0.24,71.8,22.0,11.0,6.4,6.7,0.3,1.9,329.0,2021/06/01 14:00:00,28.8,79
觀音,桃園市,41.0,1.3,0.19,57.7,15.0,9.0,4.5,4.7,0.3,2.0,9.0,2021/06/01 15:00:00,30.4,73
觀音,桃園市,46.0,1.0,0.2,61.8,19.0,11.0,4.5,4.6,0.3,2.0,16.0,2021/06/01 16:00:00,28.6,81
觀音,桃園市,48.0,0.5,0.17,44.8,11.0,6.0,4.1,4.5,0.3,1.9,11.0,2021/06/01 17:00:00,27.1,87
觀音,桃園市,49.0,1.5,0.21,38.9,15.0,6.0,8.2,8.5,0.3,1.8,347.0,2021/06/01 18:00:00,26.4,91
觀音,桃園市,49.0,0.5,0.17,40.2,10.0,4.0,6.0,6.1,0.3,0.9,258.0,2021/06/01 19:00:00,26.2,93
觀音,桃園市,48.0,0.5,0.16,40.6,5.0,4.0,5.5,5.4,0.0,0.8,201.0,2021/06/01 20:00:00,26.0,94
觀音,桃園市,45.0,0.5,0.18,38.5,13.0,7.0,5.6,5.4,0.0,0.7,122.0,2021/06/01 21:00:00,25.8,95
觀音,桃園市,41.0,1.2,0.19,32.4,18.0,14.0,7.0,6.9,0.0,0.5,128.0,2021/06/01 22:00:00,25.4,95
觀音,桃園市,37.0,1.3,0.22,23.3,20.0,11.0,10.8,10.7,0.0,0.7,68.0,2021/06/01 23:00:00,25.0,95
觀音,桃園市,33.0,2.6,0.38,7.3,35.0,15.0,18.8,19.1,0.3,2.4,104.0,2021/06/02 00:00:00,25.0,93
觀音,桃園市,36.0,5.6,0.43,7.4,31.0,12.0,20.1,20.4,0.3,2.0,102.0,2021/06/02 01:00:00,24.8,94
觀音,桃園市,35.0,3.3,0.36,7.5,21.0,11.0,19.0,20.1,1.1,1.0,186.0,2021/06/02 02:00:00,25.2,91
觀音,桃園市,33.0,3.4,0.29,9.2,21.0,8.0,17.5,18.3,0.7,1.1,101.0,2021/06/02 03:00:00,25.0,92
觀音,桃園市,31.0,4.4,0.29,7.7,27.0,9.0,18.1,18.6,0.5,0.5,95.0,2021/06/02 04:00:00,24.9,92
觀音,桃園市,29.0,2.2,0.26,4.8,24.0,7.0,18.2,19.8,1.6,0.7,140.0,2021/06/02 05:00:00,25.4,90
觀音,桃園市,27.0,2.1,0.25,3.3,22.0,7.0,19.0,31.4,12.4,0.5,125.0,2021/06/02 06:00:00,27.4,83
觀音,桃園市,29.0,2.3,0.24,6.4,22.0,9.0,15.5,22.1,6.7,1.0,101.0,2021/06/02 07:00:00,29.0,81
觀音,桃園市,30.0,2.6,0.23,15.4,22.0,11.0,10.2,15.3,5.1,2.1,241.0,2021/06/02 08:00:00,29.8,76
觀音,桃園市,30.0,,0.22,29.5,21.0,6.0,6.8,8.8,2.0,3.7,239.0,2021/06/02 09:00:00,31.3,74
觀音,桃園市,29.0,2.4,0.24,43.5,27.0,7.0,6.3,7.4,1.1,3.9,256.0,2021/06/02 10:00:00,31.6,73
觀音,桃園市,29.0,2.5,0.21,50.3,30.0,9.0,6.4,7.1,0.6,4.5,246.0,2021/06/02 11:00:00,31.6,75
觀音,桃園市,26.0,1.6,0.17,43.6,19.0,7.0,9.8,12.0,2.2,5.5,250.0,2021/06/02 12:00:00,31.6,71
觀音,桃園市,26.0,1.0,0.14,35.9,,8.0,10.6,13.9,3.4,3.2,256.0,2021/06/02 13:00:00,29.3,78
觀音,桃園市,31.0,1.0,0.15,42.0,13.0,,7.0,8.3,1.2,2.9,263.0,2021/06/02 14:00:00,30.7,76
觀音,桃園市,34.0,0.5,0.24,36.7,21.0,4.0,6.8,7.3,0.5,3.8,268.0,2021/06/02 15:00:00,29.8,80
觀音,桃園市,39.0,1.0,0.25,52.1,20.0,13.0,7.1,7.7,0.6,2.6,254.0,2021/06/02 16:00:00,28.8,84
觀音,桃園市,43.0,1.2,0.21,61.8,26.0,19.0,6.7,7.0,0.3,2.5,261.0,2021/06/02 17:00:00,28.6,84
觀音,桃園市,44.0,1.2,0.18,52.0,18.0,11.0,5.6,5.9,0.3,3.4,244.0,2021/06/02 18:00:00,27.4,87
觀音,桃園市,42.0,0.5,0.12,34.7,12.0,8.0,4.0,4.1,0.3,2.7,242.0,2021/06/02 19:00:00,27.2,89
觀音,桃園市,40.0,1.0,0.12,27.2,17.0,7.0,6.0,6.0,0.3,2.5,223.0,2021/06/02 20:00:00,27.2,86
觀音,桃園市,38.0,1.0,0.11,24.2,12.0,8.0,4.8,5.0,0.3,3.1,235.0,2021/06/02 21:00:00,27.0,89
觀音,桃園市,36.0,1.2,0.11,20.4,14.0,8.0,5.2,5.5,0.3,2.6,220.0,2021/06/02 22:00:00,27.1,84
觀音,桃園市,33.0,1.0,0.1,17.9,13.0,3.0,5.1,5.2,0.3,1.6,184.0,2021/06/02 23:00:00,26.9,86
觀音,桃園市,30.0,0.5,0.11,16.7,5.0,1.0,4.9,4.9,0.0,1.3,208.0,2021/06/03 00:00:00,26.6,89
觀音,桃園市,24.0,2.3,0.12,12.3,12.0,5.0,5.3,5.6,0.3,1.4,183.0,2021/06/03 01:00:00,26.7,90
觀音,桃園市,20.0,2.4,0.13,8.0,15.0,9.0,9.1,9.2,0.3,1.3,189.0,2021/06/03 02:00:00,26.7,89
觀音,桃園市,24.0,2.9,0.17,7.3,24.0,10.0,11.4,11.7,0.3,1.6,186.0,2021/06/03 03:00:00,26.5,88
觀音,桃園市,27.0,2.7,0.16,9.8,15.0,9.0,8.5,8.5,0.0,1.3,179.0,2021/06/03 04:00:00,25.6,93
觀音,桃園市,28.0,2.6,0.16,9.1,19.0,10.0,9.4,9.6,0.3,1.2,182.0,2021/06/03 05:00:00,26.1,89
觀音,桃園市,28.0,2.6,0.17,10.1,24.0,11.0,11.0,12.5,1.6,1.7,194.0,2021/06/03 06:00:00,27.3,83
觀音,桃園市,28.0,3.1,0.16,11.4,19.0,8.0,7.5,9.0,1.5,2.1,213.0,2021/06/03 07:00:00,29.3,77
觀音,桃園市,27.0,3.8,0.17,13.4,18.0,8.0,7.5,11.2,3.6,3.6,224.0,2021/06/03 08:00:00,29.7,76
觀音,桃園市,26.0,3.0,0.17,20.1,18.0,8.0,5.9,8.3,2.5,4.9,233.0,2021/06/03 09:00:00,30.4,74
觀音,桃園市,25.0,2.8,0.14,28.9,23.0,7.0,4.7,6.1,1.4,4.6,234.0,2021/06/03 10:00:00,30.7,74
觀音,桃園市,24.0,2.3,0.11,31.2,18.0,5.0,2.6,3.0,0.3,5.5,239.0,2021/06/03 11:00:00,32.1,74
觀音,桃園市,24.0,3.3,0.16,38.0,17.0,6.0,4.1,5.0,0.9,5.3,244.0,2021/06/03 12:00:00,32.5,68
觀音,桃園市,26.0,3.3,0.16,45.2,23.0,11.0,4.3,4.9,0.6,5.7,245.0,2021/06/03 13:00:00,31.8,67
觀音,桃園市,27.0,2.3,0.12,44.6,21.0,10.0,3.5,3.7,0.3,5.3,,2021/06/03 14:00:00,31.7,68
觀音,桃園市,29.0,1.8,0.05,27.5,16.0,5.0,3.0,3.5,0.5,5.0,239.0,2021/06/03 15:00:00,30.9,71
觀音,桃園市,30.0,1.7,0.05,23.5,20.0,1.0,3.2,3.9,0.7,5.4,245.0,2021/06/03 16:00:00,29.3,74
觀音,桃園市,31.0,1.9,0.05,25.1,13.0,4.0,3.2,3.6,0.3,4.7,242.0,2021/06/03 17:00:00,28.7,82
觀音,桃園市,31.0,1.8,0.1,25.0,11.0,3.0,3.1,3.2,0.3,4.5,,2021/06/03 18:00:00,27.9,82
觀音,桃園市,29.0,1.7,0.05,20.7,17.0,4.0,3.0,3.2,0.3,3.5,230.0,2021/06/03 19:00:00,27.9,76
觀音,桃園市,27.0,2.0,0.1,17.7,10.0,6.0,3.4,3.7,0.3,3.0,227.0,2021/06/03 20:00:00,27.5,81
觀音,桃園市,23.0,2.8,0.11,12.9,16.0,6.0,6.0,6.2,0.3,2.9,221.0,2021/06/03 21:00:00,27.9,85
觀音,桃園市,19.0,2.9,0.11,10.7,17.0,5.0,6.9,7.2,0.3,2.6,239.0,2021/06/03 22:00:00,27.7,90
觀音,桃園市,18.0,2.3,0.05,13.9,10.0,4.0,4.7,4.4,0.0,2.9,232.0,2021/06/03 23:00:00,27.2,94
觀音,桃園市,16.0,2.0,0.05,13.2,5.0,1.0,3.8,3.8,0.0,2.9,229.0,2021/06/04 00:00:00,27.4,94
觀音,桃園市,15.0,1.7,0.05,10.9,19.0,2.0,6.5,6.5,0.3,3.2,247.0,2021/06/04 01:00:00,27.6,93
觀音,桃園市,13.0,2.0,0.05,11.0,14.0,2.0,5.7,6.2,0.3,4.5,250.0,2021/06/04 02:00:00,27.5,94
觀音,桃園市,12.0,2.0,0.05,10.1,11.0,3.0,7.7,8.3,0.6,5.3,252.0,2021/06/04 03:00:00,27.3,95
觀音,桃園市,12.0,1.9,0.05,13.1,10.0,5.0,4.9,5.3,0.3,4.5,252.0,2021/06/04 04:00:00,27.1,95
觀音,桃園市,12.0,2.0,0.05,13.6,12.0,4.0,4.0,4.6,0.6,3.9,247.0,2021/06/04 05:00:00,27.4,94
觀音,桃園市,12.0,2.0,0.05,15.5,12.0,2.0,5.9,6.7,0.8,3.8,249.0,2021/06/04 06:00:00,28.2,91
觀音,桃園市,14.0,2.2,0.13,10.4,21.0,7.0,8.0,9.9,2.0,2.8,249.0,2021/06/04 07:00:00,29.2,85
觀音,桃園市,15.0,2.5,0.14,12.9,23.0,8.0,5.8,8.1,2.3,4.0,239.0,2021/06/04 08:00:00,30.1,81
觀音,桃園市,18.0,2.5,0.16,14.9,25.0,9.0,6.6,9.3,2.7,3.6,245.0,2021/06/04 09:00:00,30.5,79
觀音,桃園市,19.0,4.0,0.16,15.5,35.0,6.0,12.5,19.3,6.8,4.0,262.0,2021/06/04 10:00:00,30.0,79
觀音,桃園市,23.0,3.5,0.2,22.3,41.0,8.0,9.8,14.1,4.3,3.4,263.0,2021/06/04 11:00:00,29.5,84
觀音,桃園市,26.0,4.0,0.12,32.1,38.0,9.0,4.8,6.3,1.5,2.9,287.0,2021/06/04 12:00:00,29.9,84
觀音,桃園市,27.0,2.1,0.05,28.6,28.0,6.0,3.0,3.9,0.9,4.5,308.0,2021/06/04 13:00:00,28.3,86
觀音,桃園市,26.0,2.2,0.11,17.8,21.0,5.0,5.9,9.1,3.1,3.4,328.0,2021/06/04 14:00:00,27.9,88
觀音,桃園市,26.0,2.1,0.11,33.7,34.0,7.0,4.6,5.8,1.2,3.4,16.0,2021/06/04 15:00:00,26.9,87
觀音,桃園市,25.0,2.4,0.13,35.4,26.0,8.0,4.2,5.3,1.1,4.8,50.0,2021/06/04 16:00:00,26.1,85
觀音,桃園市,24.0,3.2,0.18,25.3,20.0,10.0,10.3,11.8,1.6,3.9,87.0,2021/06/04 17:00:00,25.9,87
觀音,桃園市,26.0,2.7,0.2,22.4,14.0,9.0,10.5,11.9,1.4,2.9,97.0,2021/06/04 18:00:00,25.8,88
觀音,桃園市,26.0,3.0,0.25,17.0,15.0,6.0,14.5,15.8,1.3,2.9,84.0,2021/06/04 19:00:00,25.7,88
觀音,桃園市,25.0,3.7,0.26,14.5,13.0,6.0,13.8,14.7,0.9,2.6,87.0,2021/06/04 20:00:00,25.4,89
觀音,桃園市,22.0,4.1,0.25,12.4,15.0,5.0,13.4,14.4,1.0,2.9,83.0,2021/06/04 21:00:00,25.6,88
觀音,桃園市,20.0,4.2,0.27,12.0,16.0,4.0,13.0,14.0,1.0,2.3,87.0,2021/06/04 22:00:00,25.5,90
觀音,桃園市,20.0,5.3,0.28,9.0,16.0,7.0,16.2,17.3,1.2,1.8,49.0,2021/06/04 23:00:00,25.5,92
觀音,桃園市,23.0,7.5,0.24,3.3,28.0,13.0,23.6,30.4,6.8,1.6,84.0,2021/06/05 00:00:00,25.4,94
觀音,桃園市,25.0,,,,30.0,8.0,,,,1.4,81.0,2021/06/05 01:00:00,25.4,95
觀音,桃園市,27.0,4.0,0.41,2.2,,,23.5,23.2,0.0,1.0,185.0,2021/06/05 02:00:00,25.5,94
觀音,桃園市,28.0,3.0,0.22,4.7,14.0,8.0,19.2,19.7,0.3,0.7,255.0,2021/06/05 03:00:00,25.6,94
觀音,桃園市,23.0,2.0,0.14,,19.0,4.0,6.0,6.2,0.3,3.7,32.0,2021/06/05 04:00:00,24.4,95
觀音,桃園市,18.0,1.3,0.11,32.1,11.0,1.0,3.9,4.0,0.3,1.4,60.0,2021/06/05 05:00:00,25.1,95
觀音,桃園市,15.0,1.9,0.12,32.0,10.0,1.0,6.3,6.5,0.3,1.7,19.0,2021/06/05 06:00:00,25.7,93
觀音,桃園市,17.0,1.1,0.14,34.7,12.0,1.0,3.8,4.2,0.3,1.5,47.0,2021/06/05 07:00:00,25.8,93
觀音,桃園市,21.0,0.5,0.15,34.7,18.0,1.0,3.8,4.1,0.3,1.6,22.0,2021/06/05 08:00:00,25.9,93
觀音,桃園市,24.0,1.2,0.16,40.4,10.0,3.0,4.4,4.5,0.3,1.7,51.0,2021/06/05 09:00:00,25.3,97
觀音,桃園市,30.0,1.3,0.17,44.8,16.0,8.0,4.9,5.0,0.3,2.5,49.0,2021/06/05 10:00:00,25.9,95
觀音,桃園市,35.0,1.7,0.16,45.4,15.0,7.0,4.8,4.9,0.3,2.0,31.0,2021/06/05 11:00:00,26.2,92
觀音,桃園市,36.0,1.3,0.19,46.1,11.0,8.0,3.9,3.9,0.3,2.7,41.0,2021/06/05 12:00:00,26.0,92
觀音,桃園市,38.0,1.2,0.18,46.3,13.0,7.0,3.7,3.9,0.3,2.1,23.0,2021/06/05 13:00:00,26.3,90
觀音,桃園市,39.0,1.3,0.19,44.3,20.0,7.0,5.2,5.5,0.3,2.5,359.0,2021/06/05 14:00:00,25.2,95
觀音,桃園市,40.0,2.3,0.24,41.3,21.0,6.0,7.8,8.0,0.3,1.7,316.0,2021/06/05 15:00:00,24.6,98
觀音,桃園市,41.0,1.3,0.17,44.5,10.0,8.0,5.9,6.2,0.3,3.3,30.0,2021/06/05 16:00:00,23.5,98
觀音,桃園市,43.0,1.2,0.18,54.1,19.0,5.0,3.6,3.7,0.3,5.0,57.0,2021/06/05 17:00:00,23.2,98
觀音,桃園市,44.0,4.9,0.2,54.0,17.0,3.0,5.2,5.2,0.0,4.9,53.0,2021/06/05 18:00:00,22.7,97
觀音,桃園市,44.0,4.4,0.19,54.8,11.0,2.0,5.9,5.8,0.0,5.4,63.0,2021/06/05 19:00:00,22.6,98
觀音,桃園市,45.0,3.4,0.24,49.3,17.0,4.0,7.6,7.8,0.3,3.7,75.0,2021/06/05 20:00:00,21.7,97
觀音,桃園市,44.0,3.2,0.3,40.4,15.0,7.0,13.0,13.1,0.3,4.4,78.0,2021/06/05 21:00:00,21.3,98
觀音,桃園市,44.0,2.0,0.23,47.6,12.0,5.0,8.6,8.6,0.3,3.1,83.0,2021/06/05 22:00:00,21.0,98
觀音,桃園市,45.0,1.3,0.2,46.9,14.0,2.0,8.8,8.7,0.0,2.7,80.0,2021/06/05 23:00:00,21.3,98
觀音,桃園市,45.0,1.5,0.21,44.2,16.0,3.0,7.1,7.1,0.3,2.4,78.0,2021/06/06 00:00:00,21.5,98
觀音,桃園市,44.0,3.3,0.25,37.2,19.0,11.0,12.6,12.8,0.3,3.0,77.0,2021/06/06 01:00:00,21.7,98
觀音,桃園市,42.0,3.3,0.26,35.8,20.0,7.0,13.5,13.7,0.3,1.8,84.0,2021/06/06 02:00:00,22.1,96
觀音,桃園市,38.0,2.6,0.24,26.6,20.0,6.0,15.5,15.9,0.3,1.6,74.0,2021/06/06 03:00:00,22.2,97
觀音,桃園市,36.0,3.0,0.27,31.4,19.0,10.0,12.1,12.5,0.3,1.2,87.0,2021/06/06 04:00:00,22.6,96
觀音,桃園市,34.0,5.5,0.3,28.3,23.0,12.0,13.2,13.7,0.5,1.5,98.0,2021/06/06 05:00:00,22.8,97
觀音,桃園市,33.0,4.1,0.24,33.7,15.0,8.0,8.7,9.2,0.6,2.1,83.0,2021/06/06 06:00:00,23.7,95
觀音,桃園市,31.0,4.7,0.3,28.3,20.0,10.0,12.3,13.5,1.3,2.6,49.0,2021/06/06 07:00:00,23.2,97
觀音,桃園市,30.0,4.6,0.25,33.5,15.0,8.0,8.9,9.8,1.0,2.9,82.0,2021/06/06 08:00:00,23.1,98
觀音,桃園市,30.0,5.1,0.25,38.6,5.0,6.0,8.1,8.6,0.5,4.0,71.0,2021/06/06 09:00:00,23.1,98
觀音,桃園市,31.0,5.7,0.23,46.7,13.0,6.0,6.2,6.8,0.6,3.9,72.0,2021/06/06 10:00:00,23.0,98
觀音,桃園市,33.0,5.2,0.23,48.8,10.0,3.0,5.6,6.0,0.3,4.1,71.0,2021/06/06 11:00:00,22.9,98
觀音,桃園市,36.0,5.3,0.21,50.3,12.0,2.0,5.6,6.3,0.6,4.0,64.0,2021/06/06 12:00:00,22.8,98
觀音,桃園市,38.0,7.3,0.21,51.5,14.0,4.0,5.9,6.2,0.3,4.1,54.0,2021/06/06 13:00:00,23.3,98
觀音,桃園市,41.0,7.6,0.21,50.9,10.0,5.0,6.4,6.6,0.3,3.1,70.0,2021/06/06 14:00:00,23.3,98
觀音,桃園市,43.0,3.6,0.29,48.2,17.0,9.0,6.1,6.6,0.5,2.8,80.0,2021/06/06 15:00:00,23.3,98
觀音,桃園市,44.0,3.1,0.27,46.4,5.0,5.0,7.5,8.0,0.3,3.0,82.0,2021/06/06 16:00:00,23.3,98
觀音,桃園市,44.0,3.1,0.34,42.2,13.0,10.0,11.0,11.6,0.6,2.3,78.0,2021/06/06 17:00:00,23.0,98
觀音,桃園市,44.0,5.9,0.31,46.0,13.0,10.0,9.1,9.7,0.6,2.6,75.0,2021/06/06 18:00:00,23.1,98
觀音,桃園市,44.0,3.7,0.25,46.9,12.0,8.0,7.3,7.8,0.3,3.1,79.0,2021/06/06 19:00:00,22.9,98
觀音,桃園市,44.0,4.8,0.26,42.0,16.0,8.0,8.1,8.6,0.6,2.5,81.0,2021/06/06 20:00:00,23.0,98
觀音,桃園市,42.0,3.5,0.27,40.1,5.0,7.0,9.4,9.8,0.3,3.1,91.0,2021/06/06 21:00:00,23.0,98
觀音,桃園市,41.0,2.2,0.25,38.7,15.0,3.0,6.9,7.4,0.5,1.9,82.0,2021/06/06 22:00:00,22.9,98
觀音,桃園市,39.0,2.1,0.27,34.5,10.0,3.0,6.5,6.9,0.3,1.9,79.0,2021/06/06 23:00:00,22.9,98
觀音,桃園市,37.0,2.3,0.28,28.4,10.0,2.0,8.5,8.8,0.3,2.3,86.0,2021/06/07 00:00:00,22.8,98
觀音,桃園市,34.0,3.9,0.36,21.8,21.0,13.0,19.6,20.1,0.5,2.4,85.0,2021/06/07 01:00:00,22.8,98
觀音,桃園市,33.0,2.6,0.22,30.6,17.0,7.0,,,,,,2021/06/07 02:00:00,22.7,97
觀音,桃園市,31.0,2.4,0.21,31.2,17.0,2.0,7.9,7.9,0.0,1.8,103.0,2021/06/07 03:00:00,22.5,98
觀音,桃園市,29.0,2.3,0.23,25.5,18.0,1.0,8.2,8.4,0.3,2.7,88.0,2021/06/07 04:00:00,22.9,97
觀音,桃園市,28.0,2.5,0.21,29.0,12.0,6.0,7.5,7.6,0.3,2.2,89.0,2021/06/07 05:00:00,23.5,97
觀音,桃園市,27.0,2.5,0.2,28.2,11.0,8.0,7.4,7.6,0.3,1.7,84.0,2021/06/07 06:00:00,25.1,90
觀音,桃園市,26.0,2.8,0.23,28.7,16.0,5.0,8.8,10.1,1.3,3.3,87.0,2021/06/07 07:00:00,26.8,83
觀音,桃園市,27.0,2.8,0.21,35.0,13.0,2.0,7.8,9.3,1.5,2.9,82.0,2021/06/07 08:00:00,29.1,76
觀音,桃園市,29.0,3.6,0.26,39.0,15.0,1.0,9.1,10.7,1.6,2.5,27.0,2021/06/07 09:00:00,29.4,78
觀音,桃園市,31.0,3.2,0.18,43.4,15.0,1.0,7.5,8.8,1.3,2.5,6.0,2021/06/07 10:00:00,29.4,79
觀音,桃園市,32.0,3.1,0.18,51.7,11.0,1.0,5.7,6.4,0.6,3.5,39.0,2021/06/07 11:00:00,29.7,78
觀音,桃園市,36.0,2.3,0.16,54.2,11.0,1.0,2.9,3.3,0.3,3.7,41.0,2021/06/07 12:00:00,29.2,80
觀音,桃園市,39.0,1.5,0.15,52.1,12.0,1.0,2.5,2.7,0.3,4.6,44.0,2021/06/07 13:00:00,28.7,80
觀音,桃園市,41.0,1.4,0.14,50.5,12.0,1.0,2.8,2.8,0.3,4.5,37.0,2021/06/07 14:00:00,27.4,83
觀音,桃園市,44.0,1.4,0.14,49.3,18.0,1.0,2.7,2.9,0.3,3.9,46.0,2021/06/07 15:00:00,25.5,93
觀音,桃園市,44.0,1.8,0.16,42.6,15.0,2.0,7.3,7.3,0.3,1.7,83.0,2021/06/07 16:00:00,24.5,97
觀音,桃園市,44.0,2.4,0.21,39.7,13.0,6.0,11.8,11.9,0.3,2.6,73.0,2021/06/07 17:00:00,24.7,98
觀音,桃園市,44.0,2.7,0.25,36.2,13.0,7.0,13.9,14.2,0.3,3.1,107.0,2021/06/07 18:00:00,24.3,98
觀音,桃園市,43.0,2.3,0.2,39.6,10.0,5.0,7.6,8.0,0.3,3.1,84.0,2021/06/07 19:00:00,24.6,98
觀音,桃園市,40.0,2.0,0.2,37.5,14.0,5.0,7.6,7.9,0.3,2.1,95.0,2021/06/07 20:00:00,24.4,97
觀音,桃園市,37.0,2.5,,26.4,16.0,11.0,14.0,14.3,0.3,1.4,91.0,2021/06/07 21:00:00,24.2,97
觀音,桃園市,33.0,2.6,0.41,18.9,24.0,15.0,16.8,17.2,0.3,1.1,7.0,2021/06/07 22:00:00,23.9,98
觀音,桃園市,31.0,3.3,0.38,19.2,28.0,12.0,14.5,14.7,0.3,0.8,93.0,2021/06/07 23:00:00,24.1,99
觀音,桃園市,34.0,5.5,0.44,9.7,38.0,18.0,24.3,24.5,0.3,0.9,174.0,2021/06/08 00:00:00,23.8,99
觀音,桃園市,38.0,3.4,0.42,7.9,32.0,16.0,21.1,21.8,0.6,1.2,215.0,2021/06/08 01:00:00,23.7,99
觀音,桃園市,40.0,3.4,0.44,5.0,25.0,14.0,21.3,22.5,1.2,1.3,91.0,2021/06/08 02:00:00,23.8,99
觀音,桃園市,44.0,5.0,0.5,3.1,36.0,18.0,24.0,28.0,4.0,0.8,214.0,2021/06/08 03:00:00,23.7,98
觀音,桃園市,46.0,4.3,0.5,1.1,31.0,18.0,21.8,26.7,4.9,0.7,113.0,2021/06/08 04:00:00,23.3,97
觀音,桃園市,47.0,4.8,0.49,0.5,31.0,15.0,22.3,29.5,7.2,1.9,98.0,2021/06/08 05:00:00,24.1,98
觀音,桃園市,45.0,4.9,0.35,4.6,28.0,8.0,15.7,19.7,4.0,1.7,83.0,2021/06/08 06:00:00,26.3,91
觀音,桃園市,44.0,7.8,0.43,5.7,33.0,13.0,17.0,27.8,10.8,1.4,79.0,2021/06/08 07:00:00,27.3,86
觀音,桃園市,44.0,10.8,0.45,14.9,33.0,14.0,19.5,29.9,10.4,3.2,50.0,2021/06/08 08:00:00,29.8,76
觀音,桃園市,42.0,10.9,0.25,31.5,21.0,10.0,11.0,14.2,3.3,2.6,59.0,2021/06/08 09:00:00,30.1,75
觀音,桃園市,39.0,3.8,0.2,39.2,18.0,5.0,6.4,8.2,1.8,3.3,11.0,2021/06/08 10:00:00,30.5,80
觀音,桃園市,32.0,2.6,0.16,39.8,13.0,1.0,3.2,3.9,0.6,3.2,39.0,2021/06/08 11:00:00,30.0,77
觀音,桃園市,27.0,2.3,0.16,38.4,10.0,4.0,3.0,3.7,0.6,2.7,32.0,2021/06/08 12:00:00,31.0,76
觀音,桃園市,25.0,1.3,0.15,38.5,12.0,2.0,3.5,4.1,0.6,3.3,32.0,2021/06/08 13:00:00,31.1,74
觀音,桃園市,29.0,1.2,0.16,37.2,17.0,1.0,2.5,3.5,0.9,3.5,36.0,2021/06/08 14:00:00,30.5,79
觀音,桃園市,32.0,2.1,0.16,37.3,21.0,4.0,2.5,3.2,0.7,3.1,32.0,2021/06/08 15:00:00,30.2,77
觀音,桃園市,34.0,3.0,0.16,34.7,12.0,5.0,2.9,3.4,0.5,3.2,28.0,2021/06/08 16:00:00,29.4,80
觀音,桃園市,34.0,3.2,0.16,34.6,23.0,11.0,3.2,4.0,0.8,2.8,,2021/06/08 17:00:00,28.0,86
觀音,桃園市,34.0,3.5,0.17,31.6,20.0,13.0,3.2,3.6,0.3,1.2,13.0,2021/06/08 18:00:00,27.1,90
觀音,桃園市,32.0,2.9,0.17,30.7,19.0,13.0,4.6,4.9,0.3,1.2,29.0,2021/06/08 19:00:00,26.5,92
觀音,桃園市,32.0,2.5,0.16,34.3,20.0,13.0,4.2,4.5,0.3,0.8,73.0,2021/06/08 20:00:00,26.8,91
觀音,桃園市,35.0,2.9,0.17,31.0,27.0,17.0,4.5,4.9,0.3,1.0,238.0,2021/06/08 21:00:00,26.2,95
觀音,桃園市,35.0,3.6,0.18,25.5,26.0,12.0,5.8,5.9,0.3,1.0,210.0,2021/06/08 22:00:00,26.1,92
觀音,桃園市,35.0,2.6,0.21,17.8,19.0,10.0,8.0,8.2,0.3,1.2,255.0,2021/06/08 23:00:00,25.5,93
觀音,桃園市,35.0,2.2,0.22,14.9,24.0,11.0,11.2,11.3,0.3,1.9,192.0,2021/06/09 00:00:00,25.5,92
觀音,桃園市,32.0,3.3,0.17,20.4,21.0,7.0,6.8,7.2,0.3,0.8,193.0,2021/06/09 01:00:00,24.9,94
