SiteName,County,AQI,SO2,CO,O3,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Temp,Humidity
龍潭,桃園市,22.0,1.7,0.29,13.7,10.0,6.0,10.2,12.0,1.8,0.4,263.0,2021/06/01 00:00:00,22.9,95
龍潭,桃園市,21.0,1.0,0.3,9.6,12.0,5.0,11.8,13.6,1.8,0.9,221.0,2021/06/01 01:00:00,23.2,91
龍潭,桃園市,19.0,1.2,0.17,14.5,14.0,5.0,7.6,9.6,2.0,1.9,215.0,2021/06/01 02:00:00,None,None
龍潭,桃園市,15.0,1.1,0.14,13.4,15.0,1.0,8.1,10.1,2.0,1.2,202.0,2021/06/01 03:00:00,23.2,90
龍潭,桃園市,13.0,1.0,0.15,12.3,5.0,2.0,9.9,12.3,2.4,1.5,217.0,2021/06/01 04:00:00,23.4,90
龍潭,桃園市,14.0,1.1,0.17,16.0,17.0,7.0,5.8,8.1,2.3,1.2,223.0,2021/06/01 05:00:00,23.4,91
龍潭,桃園市,15.0,1.3,0.19,8.4,11.0,6.0,13.2,16.2,3.0,0.8,198.0,2021/06/01 06:00:00,23.8,90
龍潭,桃園市,17.0,1.4,0.25,7.4,15.0,5.0,12.3,20.5,8.2,0.9,166.0,2021/06/01 07:00:00,24.9,86
龍潭,桃園市,18.0,1.1,0.26,8.1,17.0,4.0,7.8,15.1,7.2,1.0,129.0,2021/06/01 08:00:00,26.8,76
龍潭,桃園市,17.0,1.5,0.25,19.3,21.0,5.0,7.5,13.7,6.3,1.2,82.0,2021/06/01 09:00:00,29.0,69
龍潭,桃園市,17.0,1.5,0.29,33.8,17.0,7.0,8.2,12.3,4.1,0.9,336.0,2021/06/01 10:00:00,28.8,70
龍潭,桃園市,17.0,1.2,0.27,42.5,13.0,6.0,5.6,8.3,2.7,2.1,252.0,2021/06/01 11:00:00,29.0,67
龍潭,桃園市,21.0,1.4,0.23,47.1,10.0,7.0,4.9,7.7,2.7,2.6,237.0,2021/06/01 12:00:00,30.1,64
龍潭,桃園市,26.0,1.5,0.22,57.0,15.0,9.0,6.2,8.5,2.4,2.4,264.0,2021/06/01 13:00:00,29.0,69
龍潭,桃園市,32.0,1.6,0.23,63.0,21.0,,,,,2.5,314.0,2021/06/01 14:00:00,28.9,74
龍潭,桃園市,39.0,2.1,0.25,65.4,,17.0,8.1,10.4,2.3,1.9,308.0,2021/06/01 15:00:00,27.1,82
龍潭,桃園市,46.0,2.7,0.29,69.4,32.0,17.0,11.2,13.4,2.2,1.6,76.0,2021/06/01 16:00:00,27.9,78
龍潭,桃園市,54.0,2.4,0.31,68.3,28.0,22.0,11.7,14.1,2.4,2.2,320.0,2021/06/01 17:00:00,26.8,82
龍潭,桃園市,64.0,2.2,0.35,59.6,30.0,21.0,12.6,14.8,2.2,2.7,229.0,2021/06/01 18:00:00,25.7,83
龍潭,桃園市,61.0,1.1,0.18,37.5,10.0,1.0,5.4,7.6,2.2,1.7,212.0,2021/06/01 19:00:00,26.0,85
龍潭,桃園市,54.0,1.2,0.2,31.4,5.0,3.0,8.2,10.5,2.3,0.8,247.0,2021/06/01 20:00:00,25.4,88
龍潭,桃園市,48.0,1.1,0.25,25.2,5.0,4.0,12.1,14.4,2.3,1.3,145.0,2021/06/01 21:00:00,24.9,90
龍潭,桃園市,44.0,1.1,0.22,28.1,15.0,5.0,8.1,10.4,2.3,1.8,122.0,2021/06/01 22:00:00,24.4,91
龍潭,桃園市,40.0,1.0,0.2,27.9,11.0,8.0,7.2,9.4,2.2,1.1,140.0,2021/06/01 23:00:00,23.9,93
龍潭,桃園市,34.0,1.0,0.2,17.6,17.0,8.0,9.2,11.6,2.4,1.2,115.0,2021/06/02 00:00:00,24.3,90
龍潭,桃園市,29.0,1.4,0.18,18.7,18.0,9.0,7.0,9.4,2.4,0.7,235.0,2021/06/02 01:00:00,24.2,89
龍潭,桃園市,29.0,1.4,0.2,15.6,16.0,6.0,5.4,6.1,0.8,1.3,247.0,2021/06/02 02:00:00,24.0,91
龍潭,桃園市,26.0,1.6,0.2,12.9,17.0,5.0,8.2,9.2,1.0,1.4,163.0,2021/06/02 03:00:00,23.7,89
龍潭,桃園市,23.0,1.5,0.16,13.7,15.0,4.0,4.2,5.4,1.2,1.5,148.0,2021/06/02 04:00:00,23.7,89
龍潭,桃園市,17.0,1.4,0.17,12.4,18.0,2.0,6.4,7.8,1.5,1.0,170.0,2021/06/02 05:00:00,24.5,85
龍潭,桃園市,15.0,1.5,0.19,9.8,22.0,2.0,7.0,9.4,2.5,1.2,143.0,2021/06/02 06:00:00,27.3,74
龍潭,桃園市,15.0,1.4,0.23,11.4,15.0,2.0,8.1,11.2,3.1,1.2,122.0,2021/06/02 07:00:00,28.7,70
龍潭,桃園市,15.0,1.7,0.24,17.4,15.0,4.0,5.7,10.2,4.5,1.6,131.0,2021/06/02 08:00:00,30.9,59
龍潭,桃園市,15.0,1.7,0.19,27.5,11.0,4.0,,,,2.1,245.0,2021/06/02 09:00:00,31.0,61
龍潭,桃園市,16.0,1.6,0.2,33.1,13.0,2.0,4.4,6.3,1.9,2.2,243.0,2021/06/02 10:00:00,32.1,59
龍潭,桃園市,19.0,1.8,0.23,45.3,13.0,4.0,5.3,6.2,0.9,2.5,256.0,2021/06/02 11:00:00,31.3,62
龍潭,桃園市,25.0,2.5,0.27,62.9,28.0,11.0,6.6,8.4,1.7,2.9,262.0,2021/06/02 12:00:00,32.2,55
龍潭,桃園市,31.0,2.4,0.22,58.2,15.0,7.0,5.9,6.9,1.1,4.7,267.0,2021/06/02 13:00:00,31.0,62
龍潭,桃園市,35.0,2.5,0.19,49.6,14.0,4.0,4.1,4.7,0.6,3.2,232.0,2021/06/02 14:00:00,30.1,67
龍潭,桃園市,41.0,3.0,0.21,60.2,21.0,10.0,5.8,6.0,0.3,3.2,263.0,2021/06/02 15:00:00,29.3,77
龍潭,桃園市,46.0,2.6,0.21,62.2,22.0,18.0,5.4,6.4,1.0,2.8,193.0,2021/06/02 16:00:00,26.4,86
龍潭,桃園市,48.0,1.9,0.28,47.5,22.0,22.0,10.9,12.1,1.2,1.9,112.0,2021/06/02 17:00:00,24.3,89
龍潭,桃園市,50.0,1.5,0.25,45.4,14.0,9.0,8.9,10.0,1.1,2.5,150.0,2021/06/02 18:00:00,24.7,89
龍潭,桃園市,49.0,1.6,0.28,35.1,5.0,8.0,12.9,13.6,0.8,1.1,199.0,2021/06/02 19:00:00,26.6,84
龍潭,桃園市,45.0,1.8,0.33,30.2,5.0,8.0,13.7,14.7,1.0,1.2,218.0,2021/06/02 20:00:00,26.4,87
龍潭,桃園市,42.0,1.7,0.25,28.1,10.0,6.0,10.6,11.5,0.9,1.4,229.0,2021/06/02 21:00:00,25.9,89
龍潭,桃園市,38.0,1.7,0.24,21.9,11.0,5.0,12.3,13.1,0.9,0.9,172.0,2021/06/02 22:00:00,25.5,90
龍潭,桃園市,33.0,1.8,0.21,18.6,12.0,4.0,10.6,11.6,1.1,0.7,169.0,2021/06/02 23:00:00,25.0,91
龍潭,桃園市,29.0,1.6,0.19,22.9,15.0,8.0,6.7,7.6,0.9,1.8,138.0,2021/06/03 00:00:00,24.9,90
龍潭,桃園市,26.0,1.2,0.2,20.5,22.0,7.0,6.5,7.3,0.7,1.0,132.0,2021/06/03 01:00:00,25.5,87
龍潭,桃園市,26.0,1.4,0.13,17.3,17.0,8.0,5.5,7.8,2.3,0.6,111.0,2021/06/03 02:00:00,24.6,91
龍潭,桃園市,27.0,1.3,0.14,11.3,20.0,6.0,8.0,10.6,2.6,0.7,192.0,2021/06/03 03:00:00,24.5,90
龍潭,桃園市,24.0,1.4,0.14,12.4,23.0,5.0,5.5,8.2,2.6,1.4,156.0,2021/06/03 04:00:00,24.7,85
龍潭,桃園市,21.0,1.3,0.14,10.1,22.0,6.0,6.5,9.2,2.8,0.7,150.0,2021/06/03 05:00:00,24.8,87
龍潭,桃園市,20.0,1.3,0.17,8.6,20.0,6.0,7.7,11.5,3.8,1.4,143.0,2021/06/03 06:00:00,26.2,81
龍潭,桃園市,20.0,1.4,0.23,9.6,21.0,7.0,7.2,13.4,6.2,1.0,193.0,2021/06/03 07:00:00,28.0,69
龍潭,桃園市,22.0,1.3,0.25,13.4,23.0,10.0,6.7,13.9,7.2,1.5,199.0,2021/06/03 08:00:00,28.8,64
龍潭,桃園市,23.0,1.8,0.21,24.0,16.0,7.0,6.0,10.7,4.7,2.8,216.0,2021/06/03 09:00:00,30.1,63
龍潭,桃園市,24.0,2.1,0.19,30.9,11.0,8.0,,,,2.8,179.0,2021/06/03 10:00:00,30.9,61
龍潭,桃園市,26.0,2.4,0.21,44.5,19.0,9.0,6.5,10.1,3.6,2.9,245.0,2021/06/03 11:00:00,31.8,57
龍潭,桃園市,27.0,2.4,0.22,57.3,26.0,12.0,6.5,9.4,2.9,3.8,201.0,2021/06/03 12:00:00,32.8,58
龍潭,桃園市,31.0,2.7,0.22,71.8,23.0,11.0,5.8,8.0,2.2,2.6,266.0,2021/06/03 13:00:00,33.3,58
龍潭,桃園市,39.0,2.9,0.23,84.0,30.0,16.0,5.9,8.1,2.2,2.5,255.0,2021/06/03 14:00:00,31.6,65
龍潭,桃園市,46.0,3.1,0.19,74.6,29.0,23.0,6.1,8.2,2.1,4.0,259.0,2021/06/03 15:00:00,31.7,63
龍潭,桃園市,51.0,2.6,0.14,56.3,22.0,14.0,5.1,7.4,2.3,3.6,258.0,2021/06/03 16:00:00,30.9,64
龍潭,桃園市,58.0,2.2,0.13,39.1,17.0,9.0,5.1,7.8,2.8,4.2,249.0,2021/06/03 17:00:00,29.2,71
龍潭,桃園市,58.0,2.0,0.14,26.8,18.0,6.0,5.7,8.8,3.1,3.8,243.0,2021/06/03 18:00:00,28.5,74
龍潭,桃園市,50.0,1.8,0.14,21.5,14.0,8.0,6.9,9.5,2.7,3.1,246.0,2021/06/03 19:00:00,28.0,79
龍潭,桃園市,45.0,1.6,0.13,21.6,13.0,7.0,6.2,8.6,2.5,3.6,241.0,2021/06/03 20:00:00,27.7,80
龍潭,桃園市,40.0,1.9,0.15,18.4,11.0,4.0,7.4,9.5,2.2,2.5,228.0,2021/06/03 21:00:00,27.5,81
龍潭,桃園市,31.0,2.4,0.2,12.2,12.0,4.0,11.8,14.3,2.4,2.2,212.0,2021/06/03 22:00:00,27.5,81
龍潭,桃園市,24.0,2.4,0.17,12.9,12.0,4.0,9.2,11.6,2.4,3.0,241.0,2021/06/03 23:00:00,27.5,82
龍潭,桃園市,23.0,2.3,0.14,12.6,14.0,7.0,8.6,11.2,2.6,2.5,207.0,2021/06/04 00:00:00,27.3,83
龍潭,桃園市,25.0,2.4,0.15,10.4,21.0,9.0,8.8,11.4,2.6,1.8,218.0,2021/06/04 01:00:00,27.6,81
龍潭,桃園市,26.0,2.1,0.2,7.9,19.0,9.0,9.7,11.4,1.7,1.3,203.0,2021/06/04 02:00:00,27.2,81
龍潭,桃園市,24.0,2.1,0.18,8.6,17.0,6.0,8.2,10.2,2.0,1.8,193.0,2021/06/04 03:00:00,27.0,82
龍潭,桃園市,27.0,2.0,0.18,8.4,21.0,13.0,8.4,10.5,2.1,1.8,203.0,2021/06/04 04:00:00,25.7,88
龍潭,桃園市,29.0,1.7,0.21,5.3,27.0,13.0,9.2,12.7,3.5,1.3,155.0,2021/06/04 05:00:00,26.5,83
龍潭,桃園市,30.0,1.6,0.22,6.4,30.0,11.0,6.7,11.1,4.4,1.1,119.0,2021/06/04 06:00:00,27.0,72
龍潭,桃園市,33.0,1.5,0.23,8.0,54.0,11.0,6.3,12.9,6.6,1.8,103.0,2021/06/04 07:00:00,29.4,66
龍潭,桃園市,31.0,1.5,0.24,13.6,24.0,9.0,6.3,12.3,6.0,1.1,91.0,2021/06/04 08:00:00,32.0,59
龍潭,桃園市,31.0,1.5,0.24,23.7,22.0,9.0,6.5,10.8,4.3,1.4,126.0,2021/06/04 09:00:00,30.9,62
龍潭,桃園市,29.0,1.6,0.23,36.2,25.0,7.0,6.0,8.8,2.8,1.5,122.0,2021/06/04 10:00:00,30.4,70
龍潭,桃園市,31.0,2.2,0.33,43.7,25.0,13.0,9.6,12.2,2.6,2.7,297.0,2021/06/04 11:00:00,29.9,74
龍潭,桃園市,34.0,2.8,0.33,43.2,40.0,13.0,8.8,11.7,2.9,3.6,290.0,2021/06/04 12:00:00,26.7,91
龍潭,桃園市,36.0,2.2,0.22,40.6,27.0,14.0,6.9,9.3,2.4,4.3,264.0,2021/06/04 13:00:00,27.2,89
龍潭,桃園市,37.0,1.5,0.16,29.4,20.0,9.0,6.2,8.5,2.2,3.2,280.0,2021/06/04 14:00:00,25.9,93
龍潭,桃園市,34.0,1.7,0.16,22.7,18.0,6.0,8.7,12.1,3.4,3.7,307.0,2021/06/04 15:00:00,24.1,95
龍潭,桃園市,31.0,1.5,0.19,25.9,5.0,4.0,9.2,12.0,2.8,1.6,92.0,2021/06/04 16:00:00,23.4,95
龍潭,桃園市,31.0,1.4,0.19,32.4,5.0,4.0,7.8,9.9,2.2,1.2,57.0,2021/06/04 17:00:00,23.8,93
龍潭,桃園市,31.0,1.5,0.24,28.5,5.0,4.0,8.8,11.3,2.5,2.1,60.0,2021/06/04 18:00:00,24.1,92
龍潭,桃園市,29.0,1.5,0.3,22.8,5.0,5.0,11.5,14.1,2.6,1.0,101.0,2021/06/04 19:00:00,24.2,94
龍潭,桃園市,26.0,1.4,0.24,20.7,5.0,4.0,10.4,12.5,2.1,0.8,51.0,2021/06/04 20:00:00,24.1,93
龍潭,桃園市,23.0,1.4,0.26,19.9,5.0,2.0,9.4,11.2,1.8,1.8,94.0,2021/06/04 21:00:00,24.1,93
龍潭,桃園市,22.0,1.5,0.25,15.7,5.0,1.0,11.1,13.0,1.9,0.7,98.0,2021/06/04 22:00:00,24.3,93
龍潭,桃園市,20.0,1.7,0.27,13.8,10.0,8.0,11.5,13.5,2.0,0.8,,2021/06/04 23:00:00,24.0,94
龍潭,桃園市,19.0,1.6,0.23,14.4,5.0,6.0,9.6,11.4,1.8,1.4,320.0,2021/06/05 00:00:00,23.9,94
龍潭,桃園市,18.0,1.9,0.22,15.0,5.0,3.0,9.2,10.8,1.6,0.8,112.0,2021/06/05 01:00:00,24.4,93
龍潭,桃園市,16.0,1.2,0.25,12.3,11.0,5.0,9.3,11.1,1.8,1.3,235.0,2021/06/05 02:00:00,24.3,93
龍潭,桃園市,15.0,1.0,0.22,14.1,11.0,5.0,7.8,9.1,1.3,1.0,213.0,2021/06/05 03:00:00,24.5,94
龍潭,桃園市,15.0,1.0,0.19,12.2,16.0,6.0,6.8,8.4,1.6,1.8,209.0,2021/06/05 04:00:00,24.5,92
龍潭,桃園市,18.0,1.2,0.22,9.8,15.0,8.0,9.4,11.1,1.7,1.7,250.0,2021/06/05 05:00:00,24.0,94
龍潭,桃園市,21.0,1.2,0.26,14.7,17.0,11.0,10.5,12.3,1.8,1.0,327.0,2021/06/05 06:00:00,24.7,90
龍潭,桃園市,22.0,1.7,0.34,25.3,11.0,8.0,9.8,11.8,2.0,0.9,241.0,2021/06/05 07:00:00,24.8,90
龍潭,桃園市,23.0,1.7,0.43,26.3,10.0,7.0,11.0,13.1,2.1,1.4,314.0,2021/06/05 08:00:00,24.9,90
龍潭,桃園市,24.0,1.2,0.46,28.4,12.0,8.0,11.8,14.2,2.5,1.5,321.0,2021/06/05 09:00:00,25.7,87
龍潭,桃園市,27.0,1.3,0.49,27.3,14.0,14.0,14.7,17.2,2.5,0.8,277.0,2021/06/05 10:00:00,26.0,87
龍潭,桃園市,31.0,1.4,0.42,30.5,22.0,16.0,14.6,17.7,3.0,1.3,267.0,2021/06/05 11:00:00,25.7,88
龍潭,桃園市,34.0,1.5,0.46,34.3,17.0,11.0,11.7,14.9,3.2,2.3,320.0,2021/06/05 12:00:00,25.4,91
龍潭,桃園市,37.0,1.4,0.41,40.9,19.0,12.0,9.6,11.8,2.2,1.9,310.0,2021/06/05 13:00:00,26.3,86
龍潭,桃園市,36.0,1.4,0.32,38.0,18.0,10.0,8.7,11.0,2.3,1.9,258.0,2021/06/05 14:00:00,25.3,90
龍潭,桃園市,33.0,1.0,0.31,36.9,13.0,8.0,5.9,7.6,1.8,3.2,282.0,2021/06/05 15:00:00,24.4,93
龍潭,桃園市,31.0,1.1,0.29,37.1,15.0,7.0,8.3,10.3,2.0,3.4,310.0,2021/06/05 16:00:00,24.1,94
龍潭,桃園市,33.0,1.2,0.3,43.3,5.0,6.0,9.9,11.6,1.7,1.9,295.0,2021/06/05 17:00:00,23.6,94
龍潭,桃園市,34.0,0.5,0.34,38.8,5.0,4.0,9.9,11.4,1.5,1.3,294.0,2021/06/05 18:00:00,23.4,95
龍潭,桃園市,36.0,1.0,0.35,40.4,11.0,3.0,10.6,11.9,1.3,1.3,337.0,2021/06/05 19:00:00,22.0,95
龍潭,桃園市,37.0,1.0,0.36,42.1,10.0,4.0,11.0,12.3,1.3,2.4,64.0,2021/06/05 20:00:00,21.2,95
龍潭,桃園市,38.0,0.5,0.27,52.1,5.0,3.0,6.2,7.5,1.2,2.3,60.0,2021/06/05 21:00:00,20.8,95
龍潭,桃園市,40.0,0.5,0.26,54.4,5.0,2.0,4.7,6.0,1.4,1.9,44.0,2021/06/05 22:00:00,20.6,95
龍潭,桃園市,42.0,1.0,0.25,52.0,5.0,2.0,5.7,6.9,1.2,1.6,47.0,2021/06/05 23:00:00,20.6,95
龍潭,桃園市,44.0,0.5,0.25,50.0,11.0,2.0,,,,2.3,56.0,2021/06/06 00:00:00,None,None
龍潭,桃園市,44.0,0.5,0.24,47.7,15.0,2.0,4.2,5.2,1.0,1.6,87.0,2021/06/06 01:00:00,20.7,94
龍潭,桃園市,44.0,1.6,0.16,47.1,10.0,5.0,3.4,4.5,1.1,2.1,67.0,2021/06/06 02:00:00,20.9,93
龍潭,桃園市,45.0,1.7,0.16,44.7,12.0,6.0,3.7,4.7,1.0,1.1,81.0,2021/06/06 03:00:00,21.1,93
龍潭,桃園市,45.0,1.6,0.15,44.4,10.0,8.0,3.3,4.1,0.8,1.3,54.0,2021/06/06 04:00:00,21.4,93
龍潭,桃園市,44.0,1.5,0.15,44.2,5.0,6.0,2.8,4.0,1.2,1.5,66.0,2021/06/06 05:00:00,21.4,94
龍潭,桃園市,43.0,1.6,0.17,39.6,5.0,6.0,4.4,5.7,1.3,2.2,65.0,2021/06/06 06:00:00,22.0,93
龍潭,桃園市,41.0,1.5,0.24,37.5,5.0,5.0,6.0,7.3,1.3,1.0,21.0,2021/06/06 07:00:00,22.5,91
龍潭,桃園市,40.0,1.9,0.31,36.7,13.0,4.0,8.0,9.9,1.9,1.6,45.0,2021/06/06 08:00:00,22.7,92
龍潭,桃園市,39.0,1.9,0.3,39.9,5.0,2.0,8.6,10.7,2.1,2.3,37.0,2021/06/06 09:00:00,22.7,93
龍潭,桃園市,38.0,2.1,0.29,41.6,5.0,3.0,8.3,10.3,2.1,1.6,23.0,2021/06/06 10:00:00,22.8,94
龍潭,桃園市,37.0,2.0,0.33,37.9,5.0,7.0,,,,2.6,58.0,2021/06/06 11:00:00,22.8,91
龍潭,桃園市,37.0,1.9,0.29,41.7,5.0,4.0,9.4,11.5,2.1,3.5,59.0,2021/06/06 12:00:00,23.0,94
龍潭,桃園市,37.0,2.0,0.28,45.1,5.0,3.0,8.0,9.8,1.8,2.1,45.0,2021/06/06 13:00:00,22.8,93
龍潭,桃園市,38.0,1.9,0.25,46.0,5.0,3.0,8.5,10.4,2.0,2.0,46.0,2021/06/06 14:00:00,22.5,94
龍潭,桃園市,39.0,2.0,0.25,48.7,5.0,2.0,9.1,10.7,1.6,2.2,49.0,2021/06/06 15:00:00,22.6,95
龍潭,桃園市,40.0,2.0,0.25,46.6,5.0,5.0,9.9,11.6,1.7,2.2,56.0,2021/06/06 16:00:00,22.5,95
龍潭,桃園市,41.0,1.8,0.26,45.7,5.0,6.0,9.9,11.6,1.7,1.6,33.0,2021/06/06 17:00:00,22.2,95
龍潭,桃園市,42.0,1.8,0.28,46.4,11.0,6.0,11.1,12.7,1.6,2.4,61.0,2021/06/06 18:00:00,22.2,95
龍潭,桃園市,42.0,2.0,0.3,43.4,5.0,4.0,,,,1.8,38.0,2021/06/06 19:00:00,22.1,96
龍潭,桃園市,43.0,2.0,0.28,43.1,5.0,6.0,10.5,11.9,1.4,1.4,29.0,2021/06/06 20:00:00,22.1,96
龍潭,桃園市,42.0,1.8,0.25,44.0,5.0,5.0,10.0,11.4,1.3,1.7,32.0,2021/06/06 21:00:00,22.2,95
龍潭,桃園市,42.0,1.9,0.23,42.5,5.0,2.0,8.4,9.7,1.3,1.1,14.0,2021/06/06 22:00:00,22.2,95
龍潭,桃園市,41.0,1.9,0.22,39.8,5.0,4.0,7.3,8.7,1.4,1.2,60.0,2021/06/06 23:00:00,22.2,96
龍潭,桃園市,40.0,1.8,0.21,37.6,5.0,6.0,6.5,7.6,1.1,1.4,40.0,2021/06/07 00:00:00,22.2,95
龍潭,桃園市,38.0,2.3,0.22,34.3,14.0,9.0,6.7,8.0,1.2,1.3,88.0,2021/06/07 01:00:00,22.2,95
龍潭,桃園市,37.0,1.3,0.24,33.7,12.0,7.0,6.2,6.8,0.5,2.1,61.0,2021/06/07 02:00:00,22.1,95
龍潭,桃園市,36.0,1.3,0.22,33.7,12.0,2.0,5.5,6.2,0.7,1.3,82.0,2021/06/07 03:00:00,22.0,95
龍潭,桃園市,34.0,1.2,0.2,32.8,10.0,2.0,4.6,5.3,0.7,1.2,75.0,2021/06/07 04:00:00,22.0,95
龍潭,桃園市,33.0,1.2,0.19,31.9,13.0,6.0,4.8,5.3,0.5,0.7,67.0,2021/06/07 05:00:00,22.4,95
龍潭,桃園市,31.0,1.3,0.22,24.7,11.0,5.0,7.5,8.4,0.9,0.4,127.0,2021/06/07 06:00:00,23.7,86
龍潭,桃園市,29.0,1.3,0.3,19.0,10.0,1.0,13.3,17.3,4.0,0.7,67.0,2021/06/07 07:00:00,26.0,79
龍潭,桃園市,27.0,1.3,0.26,21.8,14.0,1.0,8.7,13.0,4.3,0.4,157.0,2021/06/07 08:00:00,28.0,72
龍潭,桃園市,26.0,1.3,0.31,24.6,16.0,1.0,8.9,13.5,4.7,0.5,95.0,2021/06/07 09:00:00,28.9,68
龍潭,桃園市,26.0,1.7,0.34,34.5,16.0,3.0,11.0,15.5,4.5,1.2,30.0,2021/06/07 10:00:00,28.8,67
龍潭,桃園市,28.0,1.7,0.34,49.2,15.0,7.0,10.4,12.6,2.2,1.8,31.0,2021/06/07 11:00:00,29.2,70
龍潭,桃園市,31.0,1.9,0.36,65.7,18.0,11.0,10.6,12.1,1.5,2.0,321.0,2021/06/07 12:00:00,27.5,78
龍潭,桃園市,36.0,2.8,0.36,73.8,20.0,13.0,13.4,15.0,1.6,2.9,323.0,2021/06/07 13:00:00,27.4,78
龍潭,桃園市,43.0,2.6,0.3,76.7,20.0,10.0,10.6,11.7,1.2,2.7,14.0,2021/06/07 14:00:00,23.6,95
龍潭,桃園市,48.0,1.9,0.3,66.2,14.0,11.0,11.9,12.9,1.1,3.2,127.0,2021/06/07 15:00:00,23.5,96
龍潭,桃園市,51.0,1.4,0.26,52.5,5.0,7.0,10.6,11.6,1.0,1.4,276.0,2021/06/07 16:00:00,23.3,96
龍潭,桃園市,61.0,1.5,0.27,41.6,5.0,5.0,12.6,13.8,1.2,1.5,201.0,2021/06/07 17:00:00,23.8,96
龍潭,桃園市,61.0,1.2,0.28,35.1,5.0,5.0,12.5,13.6,1.0,1.8,240.0,2021/06/07 18:00:00,23.4,95
龍潭,桃園市,50.0,1.2,0.39,23.5,5.0,7.0,20.2,22.3,2.1,1.4,127.0,2021/06/07 19:00:00,23.4,95
龍潭,桃園市,47.0,1.3,0.25,35.3,5.0,6.0,9.6,11.0,1.4,1.0,163.0,2021/06/07 20:00:00,None,None
龍潭,桃園市,42.0,1.3,0.29,30.0,10.0,4.0,10.8,11.8,1.0,1.1,54.0,2021/06/07 21:00:00,None,None
龍潭,桃園市,35.0,1.5,0.36,23.3,5.0,7.0,,,,0.9,227.0,2021/06/07 22:00:00,23.8,93
龍潭,桃園市,30.0,1.6,0.34,15.8,12.0,8.0,17.4,19.2,1.8,0.7,253.0,2021/06/07 23:00:00,24.2,89
龍潭,桃園市,25.0,1.4,0.29,14.1,17.0,6.0,17.6,19.2,1.6,1.4,233.0,2021/06/08 00:00:00,23.6,90
龍潭,桃園市,22.0,1.1,0.24,18.6,17.0,4.0,10.3,11.0,0.7,1.5,224.0,2021/06/08 01:00:00,23.2,92
龍潭,桃園市,20.0,1.6,0.22,16.8,16.0,6.0,8.1,9.5,1.4,0.9,160.0,2021/06/08 02:00:00,23.0,91
龍潭,桃園市,19.0,1.5,0.18,15.2,15.0,7.0,5.4,6.9,1.5,1.0,151.0,2021/06/08 03:00:00,22.8,92
龍潭,桃園市,17.0,1.5,0.18,11.1,21.0,2.0,7.3,8.9,1.6,1.0,145.0,2021/06/08 04:00:00,22.5,92
龍潭,桃園市,16.0,1.6,0.18,10.7,19.0,3.0,7.6,9.3,1.7,1.0,124.0,2021/06/08 05:00:00,23.0,91
龍潭,桃園市,16.0,1.6,0.21,8.0,23.0,4.0,9.4,13.4,4.0,0.9,133.0,2021/06/08 06:00:00,24.7,86
龍潭,桃園市,17.0,2.2,0.36,11.4,23.0,5.0,10.3,17.3,7.0,0.9,50.0,2021/06/08 07:00:00,25.7,83
龍潭,桃園市,19.0,3.0,0.46,16.4,24.0,9.0,14.0,24.4,10.4,2.0,80.0,2021/06/08 08:00:00,27.3,74
龍潭,桃園市,20.0,3.2,0.42,23.5,25.0,9.0,13.7,22.5,8.8,1.9,77.0,2021/06/08 09:00:00,29.6,61
龍潭,桃園市,22.0,2.7,0.4,40.6,19.0,7.0,12.5,17.7,5.2,2.0,64.0,2021/06/08 10:00:00,30.0,57
龍潭,桃園市,22.0,2.4,0.31,56.9,12.0,6.0,7.5,9.9,2.5,2.6,22.0,2021/06/08 11:00:00,30.4,57
龍潭,桃園市,26.0,2.2,0.3,60.2,14.0,7.0,9.2,11.2,2.0,2.1,91.0,2021/06/08 12:00:00,30.4,68
龍潭,桃園市,33.0,3.4,0.31,74.8,24.0,8.0,9.8,11.5,1.7,2.8,352.0,2021/06/08 13:00:00,30.2,68
龍潭,桃園市,43.0,4.8,0.31,86.4,,20.0,,,,2.9,343.0,2021/06/08 14:00:00,30.3,65
龍潭,桃園市,50.0,4.1,0.26,70.7,,13.0,10.0,11.3,1.3,2.8,323.0,2021/06/08 15:00:00,28.6,70
龍潭,桃園市,64.0,2.8,0.23,57.8,17.0,12.0,8.0,9.7,1.8,2.9,185.0,2021/06/08 16:00:00,28.2,71
龍潭,桃園市,74.0,1.8,0.23,45.3,12.0,9.0,10.2,12.3,2.2,2.6,217.0,2021/06/08 17:00:00,28.3,70
龍潭,桃園市,74.0,2.0,0.28,41.8,12.0,7.0,,,,1.9,242.0,2021/06/08 18:00:00,28.1,70
龍潭,桃園市,64.0,1.7,0.29,31.7,16.0,5.0,14.0,15.6,1.6,1.3,242.0,2021/06/08 19:00:00,27.7,73
龍潭,桃園市,51.0,1.8,0.27,32.1,16.0,8.0,10.2,11.7,1.6,1.9,232.0,2021/06/08 20:00:00,26.7,78
龍潭,桃園市,45.0,1.9,0.26,24.6,17.0,9.0,9.2,10.7,1.5,2.0,188.0,2021/06/08 21:00:00,27.1,74
龍潭,桃園市,37.0,2.4,0.24,18.1,22.0,8.0,10.6,12.1,1.5,1.5,206.0,2021/06/08 22:00:00,25.4,83
龍潭,桃園市,31.0,2.4,0.22,21.1,19.0,7.0,10.1,11.4,1.2,1.6,,2021/06/08 23:00:00,26.4,79
